date,ES,NQ,CD,EC,JY,MP,TY,US,C,S,W,CL,GC
2015-08-07,2048.75,4703.0,0.77585,1.1997,8811.5,51320.0,123.046875,140.09375,542.5,1146.75,784.75,64.07,1192.7
2015-08-10,2075.0,4750.0,0.78355,1.2045,8781.5,51350.0,122.609375,138.34375,559.75,1178.0,798.5,65.16,1202.7
2015-08-11,2055.0,4694.75,0.77605,1.2056,8745.5,50650.0,123.453125,140.375,546.5,1154.75,781.25,63.28,1206.3
2015-08-12,2059.5,4717.5,0.78395,1.2195,8810.0,50730.0,123.5625,140.1875,527.5,1094.0,765.5,63.42,1222.2
2015-08-13,2055.75,4701.25,0.77935,1.2167,8792.0,50350.0,123.078125,139.46875,534.75,1111.5,776.5,62.39,1214.2
2015-08-14,2064.75,4715.75,0.77875,1.2145,8804.0,50380.0,122.953125,139.6875,534.75,1100.75,778.5,62.52,1211.3
2015-08-17,2074.5,4748.75,0.77835,1.2106,8792.5,50310.0,123.359375,140.65625,533.75,1101.0,771.5,61.82,1217.0
2015-08-18,2069.25,4728.0,0.77945,1.2044,8794.0,50300.0,123.046875,139.28125,536.5,1088.75,765.25,62.53,1215.5
2015-08-19,2048.0,4687.75,0.77805,1.2155,8837.0,49650.0,123.6875,140.375,537.75,1077.5,765.5,60.68,1226.5
2015-08-20,2000.75,4550.25,0.77805,1.2223,8856.0,49130.0,123.921875,141.65625,541.5,1090.5,777.25,60.73,1251.8
2015-08-21,1946.75,4384.75,0.77355,1.2379,8945.0,48310.0,124.265625,141.75,536.5,1072.25,769.75,59.86,1258.2
2015-08-24,1846.5,4187.25,0.76915,1.2624,9199.0,47620.0,124.796875,142.46875,539.5,1056.25,774.25,57.65,1252.2
2015-08-25,1848.0,4212.5,0.76515,1.245,9107.0,47960.0,123.65625,139.28125,535.75,1059.75,767.5,58.72,1236.9
2015-08-26,1913.25,4398.5,0.76405,1.2373,9127.5,47760.0,123.53125,137.59375,532.0,1047.25,762.75,58.01,1223.2
2015-08-27,1964.5,4512.0,0.77045,1.2289,9044.5,48640.0,123.546875,138.40625,534.0,1062.5,759.5,61.97,1221.2
2015-08-28,1965.0,4517.0,0.77115,1.2206,8994.0,49170.0,123.390625,138.25,534.25,1069.5,753.5,64.63,1232.6
2015-08-31,1944.5,4455.75,0.77325,1.226,9011.5,49270.0,123.25,137.65625,534.0,1071.0,752.0,68.61,1231.1
2015-09-01,1891.25,4342.25,0.77175,1.2317,9102.5,48400.0,123.5,137.65625,528.0,1057.5,752.75,64.82,1238.4
2015-09-02,1922.25,4444.0,0.76745,1.2261,9072.0,48770.0,123.34375,137.03125,526.5,1056.75,748.25,65.66,1232.2
2015-09-03,1921.25,4413.5,0.77225,1.2138,9088.5,48910.0,123.578125,137.5,520.75,1052.25,735.5,66.16,1223.1
2015-09-04,1897.0,4378.0,0.76895,1.2171,9161.0,48540.0,123.9375,138.84375,522.25,1048.5,738.0,65.46,1220.0
2015-09-08,1941.0,4482.5,0.77115,1.2207,9089.5,49050.0,123.46875,136.96875,527.5,1061.0,744.75,65.35,1219.6
2015-09-09,1918.0,4439.0,0.76965,1.2218,9045.5,48870.0,123.625,137.6875,528.0,1054.75,742.0,63.56,1200.6
2015-09-10,1924.75,4479.0,0.77145,1.2306,9045.5,49150.0,123.34375,136.8125,533.25,1056.25,747.75,65.2,1207.9
2015-09-11,1935.5,4509.25,0.76865,1.2357,9046.5,48950.0,123.71875,137.84375,546.0,1056.25,755.25,63.92,1201.9
2015-09-14,1929.25,4494.0,0.76855,1.2336,9085.0,49090.0,123.734375,138.0,552.5,1066.25,771.75,63.19,1206.3
2015-09-15,1955.25,4545.0,0.76945,1.2294,9055.5,49230.0,122.890625,135.4375,549.5,1071.0,764.25,63.76,1201.2
2015-09-16,1973.25,4575.0,0.77375,1.2298,9041.0,49830.0,122.703125,134.84375,545.0,1069.75,757.0,66.27,1217.6
2015-09-17,1962.5,4563.75,0.77915,1.2417,9074.5,50480.0,123.484375,136.15625,538.75,1067.5,750.25,65.96,1215.6
2015-09-18,1935.75,4520.75,0.77365,1.2372,9101.5,49790.0,124.15625,138.78125,536.25,1050.25,755.25,63.78,1236.4
2015-09-21,1948.25,4535.25,0.77045,1.2209999999999999,9049.0,49530.0,123.5625,136.53125,543.75,1057.5,765.75,65.72,1231.4
2015-09-22,1917.25,4461.25,0.76845,1.2151,9085.5,48710.0,124.296875,138.78125,540.0,1045.25,764.5,65.12,1223.4
2015-09-23,1913.75,4456.75,0.76435,1.2226,9080.0,47920.0,124.15625,138.65625,542.5,1047.0,776.75,63.24,1230.1
2015-09-24,1904.0,4440.0,0.76515,1.2238,9084.5,48740.0,124.3125,139.71875,540.5,1051.25,766.0,63.67,1252.4
2015-09-25,1904.5,4407.5,0.76475,1.2207,9040.0,48480.0,124.03125,138.46875,548.0,1072.0,776.75,64.46,1244.2
2015-09-28,1857.25,4288.75,0.76145,1.2248,9097.5,48070.0,124.625,140.5625,545.75,1059.5,774.5,63.19,1230.3
2015-09-29,1859.75,4268.75,0.75935,1.2276,9106.5,48160.0,125.0,140.9375,547.5,1066.25,773.0,63.99,1225.4
2015-09-30,1894.0,4357.0,0.76355,1.2183,9084.5,48620.0,124.921875,140.375,546.5,1072.75,781.25,63.85,1213.8
2015-10-01,1902.0,4381.5,0.76885,1.22,9086.5,48790.0,124.9375,140.84375,547.5,1059.5,786.0,63.5,1212.3
2015-10-02,1928.25,4455.25,0.77275,1.2245,9091.5,49120.0,125.53125,141.84375,547.25,1057.0,780.75,64.3,1235.2
2015-10-05,1960.0,4505.25,0.77915,1.2196,9049.0,49310.0,125.015625,140.28125,551.5,1067.0,783.25,65.02,1236.2
2015-10-06,1953.75,4484.25,0.78105,1.2288,9066.0,49490.0,125.21875,140.84375,556.25,1070.75,794.75,67.29,1245.0
2015-10-07,1972.5,4517.75,0.78015,1.2267,9086.5,49710.0,125.0,140.6875,554.0,1073.75,785.5,66.57,1247.3
2015-10-08,1991.75,4538.75,0.78335,1.2288,9081.5,50300.0,124.65625,139.4375,549.5,1065.0,780.75,68.19,1242.9
2015-10-09,1992.75,4553.5,0.78695,1.2381,9062.5,50450.0,124.671875,139.9375,541.25,1069.25,778.5,68.33,1254.5
2015-10-12,1996.25,4569.0,0.78575,1.2392,9086.0,50430.0,124.953125,140.84375,539.5,1071.25,776.25,65.8,1263.1
2015-10-13,1979.25,4535.25,0.78345,1.2399,9091.5,49800.0,125.046875,140.875,543.25,1097.0,788.75,65.34,1264.0
2015-10-14,1969.25,4520.5,0.78775,1.2493,9164.0,50240.0,125.734375,142.625,537.5,1093.0,778.0,65.35,1278.4
2015-10-15,2004.25,4605.75,0.79305,1.2398,9166.5,50830.0,125.3125,141.75,534.25,1087.75,772.25,65.06,1286.1
2015-10-16,2010.75,4628.75,0.78905,1.239,9124.0,50740.0,125.21875,141.96875,535.5,1080.75,761.75,65.91,1281.7
2015-10-19,2012.75,4648.5,0.78225,1.234,9117.5,50280.0,125.15625,141.40625,531.5,1074.25,755.0,64.47,1271.4
2015-10-20,2005.75,4618.75,0.78455,1.235,9085.5,49970.0,124.75,140.3125,535.0,1079.75,760.0,64.48,1276.1
2015-10-21,1993.75,4593.25,0.77675,1.235,9082.5,49790.0,125.0625,141.4375,538.0,1087.25,763.0,63.39,1265.7
2015-10-22,2038.25,4746.75,0.77785,1.2121,9028.0,50380.0,125.125,141.46875,535.75,1078.5,758.75,63.57,1264.7
2015-10-23,2051.25,4805.5,0.77305,1.2016,8982.5,49920.0,124.609375,140.1875,536.5,1074.0,759.0,62.79,1261.4
2015-10-26,2047.5,4810.25,0.77435,1.2057,9007.5,50100.0,124.78125,141.0625,541.25,1062.5,776.5,62.17,1264.8
2015-10-27,2045.75,4826.25,0.76815,1.2054,9057.0,50190.0,125.109375,141.5625,537.5,1069.25,776.0,61.39,1264.4
2015-10-28,2069.75,4867.75,0.77125,1.1913,8993.5,49800.0,124.390625,141.15625,533.75,1062.25,773.5,64.13,1274.7
2015-10-29,2068.25,4855.75,0.77455,1.1985,9001.0,49950.0,123.796875,138.875,537.5,1059.0,781.25,64.25,1245.9
2015-10-30,2059.0,4837.25,0.77925,1.2013,9029.5,50300.0,123.875,139.46875,539.25,1064.5,787.25,64.78,1240.0
2015-11-02,2080.75,4888.0,0.77805,1.2021,9024.5,50470.0,123.5625,138.78125,533.0,1057.25,773.75,64.33,1234.5
2015-11-03,2088.25,4906.0,0.78125,1.1974,9004.5,50720.0,123.296875,137.65625,536.5,1057.0,781.25,66.09,1212.7
2015-11-04,2080.0,4903.5,0.77405,1.1869,8969.5,50200.0,123.109375,137.71875,536.0,1062.25,790.25,64.51,1204.8
2015-11-05,2079.25,4889.25,0.77415,1.1895,8964.5,49920.0,123.015625,137.125,530.5,1042.0,788.75,63.39,1202.8
2015-11-06,2079.0,4897.0,0.76645,1.1754,8858.0,49140.0,122.234375,135.34375,529.5,1045.25,787.25,62.48,1186.3
2015-11-09,2058.25,4846.75,0.76755,1.1766,8868.0,49260.0,122.21875,135.125,523.75,1043.0,767.25,62.06,1186.7
2015-11-10,2063.25,4837.0,0.76785,1.1715,8857.5,49420.0,122.484375,135.625,515.75,1031.25,757.25,62.4,1187.1
2015-11-11,2054.25,4825.75,0.76755,1.1738,8877.0,49480.0,122.25,135.0625,517.75,1036.25,757.75,61.16,1183.5
2015-11-12,2025.75,4779.25,0.76715,1.1802,8898.0,49530.0,122.390625,135.875,517.25,1039.75,760.25,59.99,1179.6
2015-11-13,2003.75,4696.0,0.76605,1.1745,8892.5,49650.0,122.71875,136.40625,513.5,1032.0,758.5,58.96,1179.5
2015-11-16,2033.25,4753.75,0.76455,1.1685,8856.0,49290.0,122.859375,136.28125,514.5,1036.5,756.0,59.75,1182.2
2015-11-17,2034.25,4763.5,0.76555,1.1656,8846.0,49420.0,122.921875,136.875,515.25,1040.75,748.0,58.67,1167.2
2015-11-18,2065.0,4846.5,0.76445,1.1654,8836.0,49450.0,122.84375,136.875,515.25,1036.5,746.5,58.91,1167.3
2015-11-19,2064.5,4854.0,0.76695,1.1740000000000002,8882.0,49980.0,122.96875,137.71875,517.5,1038.75,752.75,58.68,1176.5
2015-11-20,2074.0,4883.5,0.76415,1.166,8883.5,50340.0,122.859375,137.46875,517.25,1036.25,750.0,58.86,1174.7
2015-11-23,2069.5,4869.75,0.76245,1.1631,8884.0,50240.0,123.0,137.96875,520.25,1042.0,758.75,58.71,1165.0
2015-11-24,2070.0,4860.0,0.76705,1.1663,8909.5,50380.0,123.09375,138.03125,516.5,1042.0,750.0,59.83,1171.7
2015-11-25,2073.25,4871.25,0.76685,1.1623,8889.5,50360.0,123.125,138.28125,520.0,1053.5,749.75,60.0,1168.1
2015-11-27,2075.25,4876.5,0.76325,1.1606,8883.5,50080.0,123.234375,138.25,514.75,1051.25,742.0,58.67,1154.6
2015-11-30,2065.0,4862.75,0.76345,1.158,8866.0,50130.0,123.171875,138.40625,519.75,1059.0,741.25,58.61,1163.7
2015-12-01,2085.25,4910.25,0.76235,1.1638,8883.5,50320.0,123.6875,140.25,521.0,1067.25,736.5,58.81,1161.9
2015-12-02,2066.75,4888.5,0.76295,1.1623,8860.5,50070.0,123.453125,140.5,517.75,1070.75,731.5,56.9,1152.2
2015-12-03,2036.5,4805.0,0.76435,1.1978,8918.0,49670.0,122.28125,136.5,524.5,1076.0,743.25,58.04,1159.6
2015-12-04,2073.75,4907.25,0.76225,1.1879,8859.5,49880.0,122.65625,138.1875,529.0,1083.75,748.5,56.93,1182.5
2015-12-07,2066.25,4895.0,0.75465,1.1851,8851.5,49020.0,123.078125,139.6875,520.5,1061.5,747.0,54.61,1173.6
2015-12-08,2044.0,4881.25,0.75055,1.1893,8868.0,48660.0,123.0625,139.25,521.0,1055.5,745.25,54.47,1173.7
2015-12-09,2027.25,4810.0,0.75025,1.2031,8995.0,48380.0,123.40625,139.875,521.0,1055.5,752.75,54.12,1174.9
2015-12-10,2034.5,4838.0,0.74915,1.1943,8963.0,48020.0,123.0625,139.53125,526.0,1057.0,758.25,53.72,1170.4
2015-12-11,1995.0,4733.25,0.74275,1.1998,9022.5,47400.0,123.890625,141.625,522.0,1049.5,753.5,52.54,1174.1
2015-12-14,2003.75,4760.5,0.74265,1.2005,9020.0,47500.0,123.15625,139.84375,526.0,1051.5,756.5,52.89,1161.8
2015-12-15,2031.25,4801.0,0.74315,1.1924,8955.5,48230.0,122.84375,139.125,524.0,1043.0,757.5,53.8,1160.0
2015-12-16,2058.0,4857.75,0.74125,1.1986,8951.5,48740.0,122.484375,138.9375,517.0,1038.5,747.25,52.04,1175.2
2015-12-17,2019.0,4769.5,0.73125,1.1808,8877.0,48700.0,122.859375,140.3125,522.0,1053.0,748.25,51.56,1148.0
2015-12-18,1986.25,4704.5,0.73285,1.1869,8988.0,48540.0,123.21875,140.78125,522.25,1067.5,750.25,51.35,1163.4
2015-12-21,2009.25,4763.0,0.73125,1.193,9000.5,47960.0,123.296875,140.46875,519.75,1066.5,743.5,51.1,1179.0
2015-12-22,2030.25,4791.0,0.73225,1.1957,8999.0,47990.0,122.90625,139.46875,514.25,1060.0,736.25,51.43,1172.5
2015-12-23,2047.25,4806.75,0.73645,1.1914,9010.5,47910.0,122.734375,138.65625,513.5,1054.25,734.25,52.79,1166.7
2015-12-24,2045.5,4811.0,0.73685,1.1954,9048.5,47770.0,122.90625,139.46875,512.5,1047.0,731.75,53.39,1174.3
2015-12-28,2043.0,4813.75,0.73455,1.1977,9046.0,47840.0,123.0,140.03125,509.5,1036.0,730.5,52.1,1166.7
2015-12-29,2067.0,4890.5,0.73855,1.1939,9042.5,47850.0,122.390625,137.6875,510.75,1041.0,739.25,53.16,1166.4
2015-12-30,2048.75,4846.0,0.73455,1.1922,9030.0,47400.0,122.34375,137.65625,507.0,1045.25,733.75,51.89,1158.2
2015-12-31,2029.75,4787.75,0.73805,1.1864,9054.0,47970.0,122.640625,138.15625,506.25,1039.0,733.75,52.33,1158.6
2016-01-04,2003.25,4704.5,0.73145,1.1824,9115.0,47570.0,122.890625,138.65625,499.25,1030.25,721.75,52.05,1173.6
2016-01-05,2006.0,4683.75,0.72945,1.1741,9137.5,47530.0,122.984375,138.09375,500.25,1031.25,724.0,51.26,1176.8
2016-01-06,1980.25,4646.75,0.72375,1.1784,9180.5,46860.0,123.59375,140.0,500.25,1037.0,725.5,49.26,1190.3
2016-01-07,1927.25,4489.25,0.72475,1.193,9245.5,46130.0,123.84375,140.40625,500.25,1036.75,730.5,48.56,1206.2
2016-01-08,1905.75,4461.5,0.72215,1.1898,9232.5,45770.0,124.140625,140.78125,504.5,1037.5,741.0,48.45,1196.3
2016-01-11,1908.5,4473.0,0.71785,1.18675,9243.5,45580.0,124.09375,140.1875,499.25,1033.5,731.75,46.65,1194.6
2016-01-12,1919.25,4512.75,0.71565,1.18495,9234.5,45850.0,124.5625,141.96875,504.0,1046.75,743.75,45.65,1183.6
2016-01-13,1875.75,4375.75,0.71115,1.1872,9222.0,45730.0,124.796875,142.9375,504.75,1051.25,740.0,45.52,1185.5
2016-01-14,1908.75,4457.5,0.71145,1.1856,9194.0,45920.0,124.5625,141.875,504.5,1052.5,731.5,46.24,1172.0
2016-01-15,1869.25,4340.75,0.70255,1.19025,9276.5,44690.0,125.1875,143.53125,509.25,1048.25,735.75,44.52,1189.1
2016-01-19,1867.25,4344.5,0.70115,1.19175,9245.5,44600.0,125.125,143.78125,513.75,1052.5,736.25,43.7,1187.5
2016-01-20,1849.25,4333.0,0.70435,1.1884,9292.5,43910.0,125.609375,144.84375,515.0,1044.25,733.0,42.48,1204.6
2016-01-21,1855.25,4330.25,0.71505,1.18685,9240.0,43370.0,125.40625,143.96875,513.5,1048.5,737.0,43.66,1196.6
2016-01-22,1893.5,4447.5,0.72135,1.17815,9148.5,44240.0,125.109375,143.4375,516.5,1046.75,737.5,46.32,1194.7
2016-01-25,1864.5,4386.75,0.71745,1.1827,9168.5,43770.0,125.28125,144.03125,516.5,1051.25,744.0,44.47,1204.0
2016-01-26,1890.25,4426.75,0.72485,1.1843,9170.0,44160.0,125.546875,144.5625,516.25,1048.0,747.25,45.58,1219.0
2016-01-27,1869.25,4327.0,0.72295,1.18955,9154.0,44050.0,125.59375,144.40625,516.25,1054.75,739.5,46.43,1214.7
2016-01-28,1875.0,4353.75,0.72655,1.1945,9146.5,44500.0,125.765625,144.46875,512.25,1040.0,735.25,47.35,1214.5
2016-01-29,1924.25,4463.0,0.72845,1.18165,8985.0,45060.0,126.3125,145.4375,518.5,1054.0,742.25,47.75,1214.8
2016-02-01,1925.5,4491.5,0.73245,1.18815,8982.0,44810.0,125.90625,144.9375,517.5,1051.75,737.75,45.75,1226.4
2016-02-02,1891.75,4392.0,0.72775,1.1905,9055.0,44040.0,126.828125,147.4375,519.25,1058.25,737.25,44.01,1225.6
2016-02-03,1902.75,4371.5,0.73995,1.2081,9225.0,44870.0,126.75,146.78125,517.75,1049.25,741.0,46.41,1239.7
2016-02-04,1902.0,4355.75,0.74325,1.22,9295.5,44700.0,127.0,147.15625,515.25,1047.0,734.0,45.85,1255.9
2016-02-05,1869.5,4222.0,0.73465,1.21325,9285.0,44260.0,127.09375,147.65625,512.5,1040.75,727.75,45.02,1256.1
2016-02-08,1846.25,4164.25,0.73235,1.21995,9399.0,43350.0,128.03125,150.4375,508.75,1036.0,720.25,43.82,1296.3
2016-02-09,1842.5,4144.25,0.73455,1.2274,9424.0,43210.0,128.046875,150.53125,507.75,1036.75,719.0,42.07,1297.0
2016-02-10,1841.0,4167.25,0.73355,1.22675,9526.5,43070.0,128.234375,151.46875,507.0,1036.5,722.25,41.58,1293.0
2016-02-11,1818.75,4161.25,0.73255,1.2309999999999999,9626.0,41890.0,128.765625,152.75,506.75,1047.25,720.75,40.75,1346.2
2016-02-12,1852.5,4206.25,0.73705,1.2242,9558.0,42930.0,127.796875,150.875,505.5,1046.0,719.75,43.83,1337.8
2016-02-16,1883.0,4292.75,0.73535,1.21295,9509.5,43050.0,127.640625,150.125,509.5,1051.5,726.0,42.89,1306.6
2016-02-17,1917.0,4396.75,0.74345,1.2124,9516.5,44570.0,127.171875,148.96875,513.0,1053.75,732.25,44.9,1309.8
2016-02-18,1910.75,4355.0,0.74255,1.20815,9532.0,44850.0,127.65625,150.5,510.75,1051.75,727.5,44.85,1324.7
2016-02-19,1908.75,4361.0,0.74095,1.21195,9611.0,45000.0,127.640625,151.0,510.75,1049.5,726.0,43.67,1329.2
2016-02-22,1930.5,4414.75,0.74425,1.2009,9588.5,45400.0,127.515625,150.59375,514.25,1053.25,723.75,45.31,1308.5
2016-02-23,1910.25,4359.25,0.74165,1.19925,9650.5,44980.0,127.671875,151.15625,509.0,1043.25,716.0,43.79,1321.0
2016-02-24,1924.5,4408.5,0.74405,1.1997,9682.0,45070.0,127.734375,151.09375,507.0,1042.75,711.75,44.07,1337.5
2016-02-25,1944.75,4444.25,0.75375,1.2023,9590.5,45310.0,128.203125,151.75,502.75,1036.0,714.25,44.99,1337.2
2016-02-26,1937.0,4430.0,0.75405,1.19095,9506.5,44880.0,127.484375,150.03125,501.25,1034.25,711.5,44.7,1318.8
2016-02-29,1923.75,4401.25,0.75495,1.1863,9588.5,45390.0,127.625,150.28125,498.75,1031.75,712.25,45.67,1332.8
2016-03-01,1972.25,4537.75,0.76145,1.18475,9491.5,46000.0,126.703125,148.09375,497.25,1028.0,704.5,46.32,1329.2
2016-03-02,1977.75,4529.25,0.75915,1.1845,9539.5,46250.0,126.453125,148.40625,497.75,1032.0,708.25,46.58,1340.2
2016-03-03,1984.75,4520.25,0.76075,1.19365,9528.0,45990.0,126.625,149.21875,498.25,1034.5,717.75,46.49,1356.6
2016-03-04,1989.25,4522.5,0.76515,1.19785,9490.5,46330.0,126.203125,148.0,500.5,1048.75,718.75,47.84,1369.1
2016-03-07,1993.25,4500.0,0.76785,1.19965,9553.0,46510.0,126.03125,148.0625,501.75,1051.5,721.0,49.82,1362.4
2016-03-08,1975.25,4470.5,0.76115,1.1983,9603.0,46080.0,126.609375,149.6875,502.75,1054.25,723.75,48.42,1361.3
2016-03-09,1983.25,4494.5,0.76955,1.1982,9541.0,46540.0,126.171875,148.59375,501.5,1055.5,726.75,50.07,1355.8
2016-03-10,1983.0,4485.0,0.76415,1.21785,9565.5,46180.0,125.75,148.125,504.5,1059.0,735.25,49.4,1371.2
2016-03-11,2014.25,4552.75,0.77105,1.21355,9515.0,46720.0,125.453125,146.96875,506.5,1065.75,734.75,50.09,1357.8
2016-03-14,2013.0,4566.0,0.76865,1.2072,9507.0,46560.0,125.53125,147.21875,510.5,1066.25,737.75,48.84,1343.5
2016-03-15,2010.25,4564.5,0.76375,1.20865,9563.0,46050.0,125.515625,147.4375,510.5,1062.0,736.5,48.08,1329.4
2016-03-16,2021.0,4596.5,0.77475,1.21725,9588.5,46650.0,125.953125,147.25,510.25,1064.5,730.25,50.0,1328.2
2016-03-17,2034.0,4601.25,0.78435,1.22955,9692.5,47690.0,126.21875,148.46875,510.0,1068.25,722.0,51.66,1363.4
2016-03-18,2041.25,4603.0,0.78215,1.2244,9679.0,47830.0,126.515625,148.96875,508.75,1068.5,722.25,51.14,1352.7
2016-03-21,2046.5,4624.5,0.78015,1.2228,9659.0,47660.0,126.125,147.46875,511.25,1072.5,725.5,51.52,1342.6
2016-03-22,2046.25,4642.75,0.78135,1.21945,9624.0,47910.0,125.90625,147.65625,511.75,1081.25,726.5,51.45,1347.0
2016-03-23,2032.5,4603.75,0.77175,1.2156,9615.5,47080.0,126.4375,149.25,510.25,1076.5,722.75,49.79,1322.3
2016-03-24,2032.25,4605.5,0.76915,1.2145,9594.0,46880.0,126.328125,148.78125,511.5,1082.0,722.75,49.46,1320.2
2016-03-28,2031.75,4597.75,0.77335,1.21755,9546.5,47600.0,126.515625,149.28125,511.75,1080.25,730.0,49.39,1318.7
2016-03-29,2051.25,4666.5,0.78025,1.227,9587.0,47960.0,127.109375,150.25,514.25,1087.0,735.75,48.28,1334.2
2016-03-30,2059.0,4690.25,0.78605,1.2308,9607.5,48270.0,127.125,149.21875,508.5,1080.5,723.5,48.32,1325.3
2016-03-31,2055.25,4684.5,0.78535,1.236,9602.0,48070.0,127.5,150.1875,492.75,1082.0,732.75,48.34,1332.3
2016-04-01,2068.75,4736.75,0.78235,1.23645,9666.5,47850.0,127.40625,150.125,494.75,1090.25,735.0,46.79,1320.2
2016-04-04,2061.25,4708.5,0.78035,1.23675,9702.5,47430.0,127.578125,150.40625,494.75,1085.75,733.25,45.7,1316.0
2016-04-05,2042.5,4677.75,0.77495,1.23565,9764.5,46760.0,127.9375,151.96875,497.0,1077.0,732.75,45.89,1326.3
2016-04-06,2064.0,4743.25,0.77775,1.2377,9834.5,46860.0,127.796875,151.09375,497.75,1080.25,721.75,47.75,1320.5
2016-04-07,2038.75,4678.5,0.77495,1.23485,9952.0,46050.0,128.359375,152.75,501.0,1077.0,716.5,47.26,1334.2
2016-04-08,2044.5,4675.5,0.78455,1.2367,9944.5,46480.0,128.140625,151.9375,502.0,1089.25,718.75,49.72,1340.5
2016-04-11,2038.25,4659.75,0.79055,1.2381,9979.5,47080.0,128.140625,151.84375,496.5,1101.0,706.25,50.48,1354.7
2016-04-12,2059.5,4698.25,0.79895,1.23655,9927.0,47570.0,127.65625,150.78125,502.0,1109.0,710.25,52.23,1357.6
2016-04-13,2079.75,4756.0,0.79525,1.22515,9866.5,47550.0,127.734375,151.625,513.0,1128.5,719.0,51.74,1345.0
2016-04-14,2080.25,4754.5,0.79275,1.22335,9863.0,47680.0,127.484375,151.0625,513.5,1120.25,718.75,51.4,1323.2
2016-04-15,2078.75,4746.75,0.79355,1.22525,9911.5,47240.0,127.75,151.875,516.25,1128.0,719.0,50.44,1331.3
2016-04-18,2090.5,4754.75,0.79545,1.228,9900.5,47580.0,127.609375,151.125,518.75,1127.5,731.75,49.92,1331.7
2016-04-19,2097.5,4735.0,0.80575,1.2341,9873.0,48120.0,127.46875,150.8125,524.25,1159.0,745.5,51.2,1351.0
2016-04-20,2101.75,4744.0,0.80645,1.2267,9818.0,48310.0,126.859375,149.15625,533.25,1181.5,763.0,52.91,1351.1
2016-04-21,2086.5,4706.0,0.80045,1.22595,9840.5,47450.0,126.71875,148.4375,523.25,1189.5,754.25,51.91,1347.0
2016-04-22,2089.75,4674.0,0.80305,1.21925,9662.5,47650.0,126.578125,148.21875,509.5,1160.75,725.5,52.46,1326.7
2016-04-25,2087.0,4680.5,0.80305,1.2224,9693.5,47060.0,126.484375,147.6875,516.25,1174.0,729.25,51.37,1336.9
2016-04-26,2092.25,4660.75,0.80695,1.22535,9685.0,47760.0,126.28125,146.96875,522.75,1190.0,739.25,52.77,1340.1
2016-04-27,2094.5,4632.0,0.80705,1.2289,9692.5,47990.0,126.890625,148.4375,519.5,1190.0,735.25,54.06,1347.1
2016-04-28,2076.25,4590.25,0.81315,1.2312,9959.0,48410.0,127.0625,148.5,524.5,1190.75,737.25,54.76,1363.1
2016-04-29,2062.75,4539.75,0.81205,1.2413,10076.0,48430.0,127.171875,149.0625,525.75,1192.75,740.25,54.65,1387.2
2016-05-02,2078.0,4577.25,0.81155,1.2485,10099.5,48430.0,126.8125,147.9375,526.25,1206.25,740.5,53.51,1392.5
2016-05-03,2060.75,4542.75,0.80055,1.24685,10103.5,47220.0,127.40625,149.59375,515.5,1194.25,723.25,52.38,1388.5
2016-05-04,2050.75,4518.0,0.79205,1.24625,10058.5,46690.0,127.546875,150.125,513.0,1198.25,723.5,52.51,1371.1
2016-05-05,2047.75,4508.5,0.79215,1.2359,10030.0,46260.0,127.84375,151.15625,509.75,1177.0,715.25,53.05,1369.0
2016-05-06,2056.5,4536.5,0.78775,1.2358,10040.0,46450.0,127.640625,150.78125,513.5,1199.25,716.5,53.39,1390.7
2016-05-09,2058.0,4544.0,0.78595,1.23475,9924.0,45570.0,127.90625,151.21875,505.0,1191.0,709.25,52.17,1363.3
2016-05-10,2081.25,4600.25,0.78825,1.23285,9854.5,45940.0,127.890625,151.3125,516.75,1247.75,714.0,53.39,1361.5
2016-05-11,2061.75,4559.75,0.79345,1.23845,9924.5,46130.0,128.015625,151.9375,514.25,1242.5,711.25,55.05,1372.2
2016-05-12,2062.5,4543.0,0.79455,1.23325,9868.0,46200.0,127.703125,151.1875,525.75,1236.25,719.75,55.49,1367.9
2016-05-13,2047.25,4532.25,0.78765,1.22645,9910.0,45450.0,128.078125,152.46875,527.25,1229.25,726.0,54.94,1369.4
2016-05-16,2066.5,4583.5,0.78995,1.2275,9880.0,45390.0,127.625,151.3125,530.0,1229.0,726.0,56.46,1370.9
2016-05-17,2047.25,4527.75,0.78895,1.2274,9868.5,45000.0,127.515625,151.5,533.75,1244.75,733.25,57.03,1373.6
2016-05-18,2045.25,4540.5,0.78485,1.21855,9795.5,44640.0,126.484375,149.0,536.25,1239.25,732.0,56.82,1371.1
2016-05-19,2042.5,4525.5,0.77825,1.2156,9801.0,44520.0,126.78125,150.09375,526.5,1235.25,721.5,56.71,1351.5
2016-05-20,2053.75,4570.5,0.77585,1.21735,9773.5,44980.0,126.8125,150.0,530.75,1235.75,720.75,56.45,1349.6
2016-05-23,2049.0,4560.75,0.77595,1.21745,9859.0,44520.0,126.859375,150.21875,533.75,1220.0,715.0,56.12,1348.2
2016-05-24,2078.75,4653.5,0.77555,1.21,9796.0,44570.0,126.671875,149.8125,534.0,1215.25,717.0,56.66,1325.5
2016-05-25,2091.0,4683.0,0.78195,1.2116,9786.0,44740.0,126.578125,149.34375,541.25,1244.0,719.25,57.6,1319.9
2016-05-26,2093.5,4700.5,0.78455,1.2143,9814.5,44670.0,127.015625,150.3125,544.5,1239.5,733.75,57.52,1316.0
