date,TY_volume_chg,US_volume_chg,C_volume_chg,S_volume_chg,W_volume_chg,CD_volume_chg,EC_volume_chg,JY_volume_chg,MP_volume_chg,NQ_volume_chg,ES_volume_chg,GC_volume_chg,CL_volume_chg,TY_opening_down,TY_opening_unch,TY_opening_up,US_opening_down,US_opening_unch,US_opening_up,C_opening_down,C_opening_unch,C_opening_up,S_opening_down,S_opening_unch,S_opening_up,W_opening_down,W_opening_unch,W_opening_up,CD_opening_down,CD_opening_unch,CD_opening_up,EC_opening_down,EC_opening_unch,EC_opening_up,JY_opening_down,JY_opening_unch,JY_opening_up,MP_opening_down,MP_opening_unch,MP_opening_up,NQ_opening_down,NQ_opening_unch,NQ_opening_up,ES_opening_down,ES_opening_unch,ES_opening_up,GC_opening_down,GC_opening_unch,GC_opening_up,CL_opening_down,CL_opening_unch,CL_opening_up
2019-02-12,1.4287350061729573,0.13248953350199077,13.076300020945064,6.6195096305501115,-8.098293918982948,0.22206931064681595,6.4061936275961555,2.8069894196858023,5.717353590474016,-0.2976857379006283,0.9162902651094681,3.064247906207256,-11.364425484530658,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2019-02-13,3.764783527118175,-0.5658116817812137,10.828791113137552,-6.265430821643839,-6.686986504767872,-2.298473925662391,5.3278341124599065,-1.734340646489223,9.600509359094374,-0.703259818810427,0.5406538473534146,10.056703564124586,-10.13327489003053,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2019-02-14,3.056577837940769,0.9291833037237691,-10.431899356720784,-9.292803696373529,-11.88014656807061,-0.8448724705732037,3.2185142343731794,3.6778736487156545,1.2469181480879628,-4.753699710627835,-3.3567097474669105,7.527949462009233,-16.525116810316025,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2019-02-15,-0.2709427403163982,-1.2205631826836332,-17.404767217452914,-16.539523792142695,-12.815188222606782,-11.407125829521293,6.345234964309078,3.712320066119247,2.318313928667787,-1.6465105633888606,-0.9213617713245031,7.268085807221968,-5.1126884850983245,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
2019-02-19,5.248584012968656,9.434639698370994,-20.904426076186144,-9.32305105665456,-12.174368297510004,7.060106905203442,11.323765002494941,2.3320592662554316,0.2803859980573256,0.021933483616488565,1.0133784580982284,20.813377976304714,4.948872399920674,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2019-02-20,4.450049587192462,5.794795276523599,-21.293063500687097,-10.813750971303028,11.079886017490429,7.055083450510488,-1.4874229601014393,-2.2352894519575006,-1.2189317205177987,2.778506533556814,-0.34885384372463263,8.470791360637033,20.553867164652146,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2019-02-21,19.033583866460788,18.162041979163575,-19.201067882076174,0.7234446540805011,2.192617754424448,4.671349437496424,2.4624874525792246,-0.629681121367118,-4.507943996091181,3.552010603390511,3.1114559402516186,6.088922810153619,9.291914830341705,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2019-02-22,2.02120888024631,12.542962417476705,3.4570917965130614,3.5661874366163535,-4.2917241339511945,-2.108983335455034,-5.081036969374123,-11.181560260000037,-4.686171207571271,-5.805258252297129,-7.230825179820085,1.3744771953849695,7.228477552694966,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2019-02-25,25.97325348576007,23.215952447935496,17.50173043995677,4.768213446384955,3.446487790171833,4.956899220965808,-6.48496308098587,-3.194731993072379,3.7225988219483392,-4.223427120885263,-3.8027306760211794,-1.271490445146159,7.330969861648297,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2019-02-26,13.007839278055297,12.230663779858553,7.4104886757646495,6.571698756363893,-0.7583087558140805,-4.798317270107069,-10.323184405348593,-2.131769143947281,-5.8523282957717395,-1.169501102223212,0.24875269823715607,-12.2860322549627,-8.917259553085875,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
2019-02-27,3.9521398397710907,3.2547900570501853,3.804891659931483,-2.320998354304353,-13.024403136287555,-3.9493907805198507,-4.082471552990775,2.9277188402025986,-0.3393159087979497,-2.648261817362378,-2.004978612090177,-4.215170480328156,-3.5824184719978556,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2019-02-28,-0.8260955767689591,2.2137659743431466,-4.6053027950670415,-7.806591317207133,-2.705805292763128,-0.682016885886373,0.3902926812469469,12.094607622597858,-2.0200022064054233,-3.79737475371906,-1.4779742882947315,-3.584418021060526,-1.705073553110871,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2019-03-01,0.03387076916256545,-7.845325730769854,-1.5738257642006117,12.010838742201768,8.639524715092788,15.552105090482662,2.2969506547560927,9.384317233154439,-3.334744002391658,0.8197086544791905,1.3341000014454747,9.034838669502587,6.062135548125388,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
2019-03-04,-15.400935839221635,-14.592646932274105,-11.859533604973436,2.2518859480884763,-7.531463617197979,0.2920787347565302,4.63432385371463,1.1790503647403188,-8.888148064842639,11.669450105546012,8.78285638555585,7.027697985852507,-5.840040333516919,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2019-03-05,-13.508135657969753,-16.132390277479892,-10.114549237131769,-6.823956624384775,-8.384631859666579,1.3238406233795437,-3.399012439464445,-1.9648645334871473,-4.842115471934324,0.135405159248233,0.22636484077994423,2.4173383348188295,-0.09754528698989735,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2019-03-06,-3.0404936651798393,-3.8086050756421805,-10.076756298751462,-3.9783128002791344,2.339278307756123,10.965785862877881,0.8450022363008288,-2.016928103999507,16.50429215367438,3.826927618402058,5.37641377180511,-0.18333238356521006,1.9867725382469632,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2019-03-07,-8.956494284578675,-13.312703069498847,26.584172821372665,14.227333206614698,8.659833317367555,1.8138848447378355,17.683110338348833,-3.817023074364708,10.237191084955365,9.212348289681179,8.522957278885798,0.9335969294961799,4.207669133549893,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2019-03-08,-0.12244755210083448,-2.63892157911629,10.829538488484097,-10.161851578138533,-2.9743861005432044,-5.612334844908469,8.518299943055334,5.220246984652698,16.563503228366343,-3.0446521975357457,1.7876558240725018,-4.446311910889534,1.8372880769174438,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2019-03-11,-4.591227732886271,-7.210280055470461,11.522544323176456,-6.950860753976909,7.1236361857233765,-2.6662654384240105,7.250096362644115,1.901439224644815,11.631167046780273,-15.829386229024923,-6.188477186617398,-5.5486542092903495,-12.353567799183542,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
2019-03-12,6.354188711561032,5.553568651228817,21.764044247238974,2.2880428100538226,18.41973053208494,6.009248277608234,15.644498689634693,4.3692451442178655,18.58455653041706,-10.743747380560226,8.279233421701507,-1.0049922823755242,-13.2546583665621,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2019-03-13,-6.118604965101918,-2.1826966947650264,3.474197185147468,-0.12019987522108189,7.262419006479494,2.1370099961785236,13.59617408321383,7.704731840122933,7.209380610412927,-2.3094504490116208,1.5653482926327105,1.7684740603003248,-16.378030954428198,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2019-03-14,-5.929830688933517,-1.9757789488816297,-9.687441788537305,-15.248797987381025,-2.2334430877812954,-5.794433012022095,-10.415088002286133,-4.222449324560088,-0.5536222024525997,-11.906202278507983,-8.349322549596119,-1.092021083258612,-19.361177390572063,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2019-03-15,-7.253113635921301,1.100823823724666,-2.5363869863013697,-6.606261410507811,-3.2811605167893485,-3.082474550053296,-2.3291640241556397,-6.065306479321126,-4.171225472891626,6.876574744999914,-0.24295147688015717,-4.530151442318486,-30.744174392382856,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2019-03-18,-1.0407716263662752,-0.5517487217036897,-0.9742755323078152,-6.603677961193168,-8.363029921122966,-1.0746397422590042,-7.835335745928364,-6.529162235349076,-7.009904977199572,10.488014255427078,-3.7640353926681454,-1.6828447897785186,31.468204431384255,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2019-03-19,-9.008582110915786,-4.205956971394439,-18.184494107922298,-1.4387708431848338,-17.6668306765705,-1.935796843531045,-17.283710103647167,-6.267334474212201,-12.007893390024007,15.347247973724635,-4.630105954278894,0.6212517888509713,29.249423700139204,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2019-03-20,6.939071410695936,3.8442567783727046,-8.183160058056876,-1.1852795671016014,-9.796453231763955,-10.139345127922935,-12.574095900576726,-0.14401340977323218,-8.515046950063482,6.745680010246638,0.7728462005414659,14.120752886111,28.9110294834704,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
2019-03-21,3.682199261468061,2.3202180064328704,9.491117844557587,-2.3353179025120157,-8.006800711999427,6.608173389166891,3.667173335222202,4.268314307443152,-1.3186087668837791,7.719103841457987,5.903552729152151,-14.936986593708172,17.189106225314312,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2019-03-22,17.138857145444046,17.701478680369824,4.15060115451081,11.398347215204303,0.012147505422990337,-1.0629255400932422,6.52939977283979,12.695146423591034,8.358396649827009,12.271277905859531,12.018410515104854,-14.295710326498126,17.244354676170744,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2019-03-25,15.394567016372426,15.496253256665026,-3.6295769808283502,3.8803698934800535,1.9268808995002809,3.277280124323761,1.8420615443497517,9.768394860522154,3.493085291881292,8.93678197267188,9.600055765820926,-10.107600654065605,5.972914955014257,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2019-03-26,8.846457567868283,4.215708538346156,7.707655637937264,-3.070595526508536,16.208026556581697,-3.8725576483013557,3.537988360195879,5.41149478662271,-2.397432427206991,4.675073976708453,-0.3095042413096048,-10.703873121190242,2.3431763287812943,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2019-03-27,6.316747370105258,7.7238407863084735,3.8162331051589913,12.001569402464538,2.8660997458378143,2.0683320436408406,1.3683126238356798,-1.183035811322879,-2.646770843355773,1.904029323583768,0.549480078948893,-22.66944353828906,-1.4688462783737344,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2019-03-28,2.0680102455790688,1.0822284876621,-15.862650370849241,4.193966915342199,-2.079891768726861,0.25493004615361936,-3.0016831224429854,1.1114125453678838,-3.3425285084340826,-2.6060446902137087,-5.241041638001952,63.974895551642085,1.73198226370473,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2019-03-29,-5.744068056300009,-7.884642655792243,47.94594510406553,2.685925972044961,7.517506671805359,4.186846616984058,-7.901432890251901,-8.26840743490972,-11.027541034878888,-10.197918755025169,-9.213520763874271,20.559102434333436,-1.1277002343185518,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2019-04-01,-4.000907639221585,-4.969636762234479,7.467751217663484,21.66629276840336,8.571795721541758,5.945336480391847,2.934138791834278,-3.669922038662885,-2.0689328822083892,-6.96090183336587,-7.22418249373616,13.72478674849461,-1.0981896702841323,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2019-04-02,-6.180438603323985,-5.941757064462124,-1.168804877013452,4.797595969361571,-8.747843095726065,-0.17702447226051193,0.574892782603015,-7.238367846691424,3.5177336296991726,-8.121288634259207,-8.387467505814755,5.824735974854824,3.136529931965945,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2019-04-03,-6.261683569657905,-12.100286314571552,4.234265636073202,-6.061153644966468,5.637321828409161,-2.88613669464264,-4.02081779958028,-4.059952687555621,-6.396287059388383,-5.073543864246871,-7.570990960456585,-0.7814048562933575,1.8248702599042295,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2019-04-04,-7.449179281440814,-9.652383124100508,10.204301569465867,14.21050500141739,10.834528840810103,-7.667409329499554,-7.079697015032879,-7.778943738208483,-2.776590439552611,-0.7245626597877125,-2.3563161794957708,-12.249147045327563,-0.7384340223228762,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2019-04-05,-5.9695996658210015,-8.531468954218733,-13.229004581759831,7.623129565279065,9.976561406782023,-7.641858888966785,-6.655924891856728,-7.297226493991636,-6.421440216893516,-1.7224905793375538,-4.5214454997354245,-3.041182287738867,-0.3501029828310489,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2019-04-08,-11.740467157362009,-14.10747862753587,13.051894672641943,5.558140971521523,10.598919537914256,-6.490212017599068,-3.63195909350513,-5.449960415304934,-2.22458871340313,-3.81117211510497,-4.7316937279813835,-2.677050667405321,6.018031992244298,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2019-04-09,-1.5460147866564757,-0.5471907540248138,16.150927685126547,4.400903589779604,16.804160774632688,-1.767049798061121,-4.902172659256963,5.882970301095828,-5.336435275651076,1.4235013577706574,6.021915422142463,0.5182455611263941,-0.2506325251155027,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2019-04-10,-3.093784177063842,-2.93118372123387,-4.810311271768952,16.632472691532975,-9.843600592602316,-2.110464515684727,3.100815182157718,-2.309711172977309,-2.692367887855369,-7.489345931059635,-4.750020093758825,2.446701088245696,-14.203743763297478,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2019-04-11,0.6236808754419946,5.186429498733158,-10.146436025065437,-16.674249754884684,-8.473951339417795,6.941371389575818,0.796209351132655,4.296317536642667,-2.4882196449374963,-4.850819184022049,-1.5202828906025203,5.607705859473305,-12.989664599383028,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2019-04-12,3.166209017599369,2.795501130968847,-26.45223363235119,-21.588645609825498,-21.31109221212619,0.9289045899201938,10.59268143473501,8.22344837504202,-2.6609308131241147,-0.7277389178709394,-0.17922799869449085,-3.635602613287059,-16.52862086472212,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2019-04-15,2.2750167532796484,1.317859100940338,-33.599916533910104,-34.00191256160655,-22.688172722618642,6.384150594124592,-1.25953934559269,1.9875832230857582,-2.7840495349231187,-0.9922802795603712,-0.7136660971663831,1.7694308252907305,-27.639328606520593,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2019-04-16,1.174890205699008,0.948663404110971,-51.40991472826054,-27.502600683608257,-31.33369303968216,6.510797207338852,8.239533346601696,-0.13412582535284673,0.9817592522800832,-1.0025743898556352,-1.2986003714727574,9.931853045758848,-30.727947403947027,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2019-04-17,2.5479306116543423,-0.2721675564740975,-9.79136220888654,-63.607572232414654,14.204586041860138,12.819834330418766,-1.901517877309934,2.0259095391770385,-4.542909925544418,7.479133986966528,7.788962726170426,-0.25625608889546464,17.422560852381977,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2019-04-18,4.590506566379332,-0.43298881528370375,-3.3124224458844616,-4.672318134452351,-0.7401615845712796,1.4016499597197796,13.613528023325767,-0.6145664278984492,-0.23604961440342134,2.6620555878605767,6.2476784799243354,-7.411111469279868,17.814600466762457,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2019-04-22,-14.574952668350475,-13.46668916785524,1.535774125699616,-1.8199007326873184,2.9260095573176534,-6.52294154619736,-14.455276753443949,-15.120276864797566,-5.451294486491779,-4.863791978046864,-8.212673062501782,-4.52713294345893,33.19755427979821,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
2019-04-23,-1.0968875262854518,1.168768394707579,22.074447541939065,30.223880597014947,-1.0520300813257044,0.3265152432054476,10.60646645166591,2.7983860181015716,8.02924246270861,6.024156442791567,4.387668791602764,4.558284043088548,21.37996879966068,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
2019-04-24,-0.2615506612802044,-2.3509513040918915,14.55607006241192,14.80728348276179,-7.516757760131995,13.918862041879903,6.694715587601214,4.704716426714201,10.087576257529827,0.5941881761413044,-0.60408452626947,-6.337409233902745,15.939342041033022,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2019-04-25,-7.6221382661444235,-6.170014497952662,19.048958071805163,3.5685532565815996,-8.622785205338936,-9.549135287653058,4.1858546077791425,7.656971012451638,12.057315378348582,1.3633706901033438,0.12294084906431219,1.2247025748915545,4.447775239259392,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2019-04-26,0.8295481234917791,2.4342018939719567,-1.2872965927975382,12.2296286219562,-7.371747937716595,2.148501018573692,0.06332392511509577,6.736078245780081,4.499772562040027,3.8969792452957264,-1.5891845395775765,4.491086799782227,15.088504397664831,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
2019-04-29,5.90736907921747,7.856663295008319,10.989001598058397,11.85454545454546,2.61372468942259,1.9769802276507173,7.791945146254399,2.0444763271162176,3.84691223905918,3.3360875182566647,4.080904474290354,5.842928822199387,-2.974707840954001,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
2019-04-30,16.474448449217295,16.820802324474247,-5.808232467892454,-5.912130782091778,8.8354238615501,4.337868180558026,1.7014912510637765,-0.09131774867306142,-5.699197856172994,1.7208116830475395,4.935323106412637,-3.0206244974426153,1.2709535853373466,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2019-05-01,9.18473967980279,8.462689915795524,2.4028774037970346,-7.838491534626579,8.256166468097172,-12.377767511113138,-8.728698811387945,-3.0876638415382276,-1.2920799790288777,4.654655580629384,6.537521860667293,2.939534740150893,-0.08366869714750981,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2019-05-02,6.852881297547363,8.370758099990795,-0.6916948719586296,-1.6192669558852377,7.49466068081767,0.6097677582566007,-5.914050766467854,-11.979247427363267,-3.9296738486171088,4.706550015253036,6.962225275049618,4.314750832114446,8.422075137452413,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2019-05-03,-0.2786784251126289,0.28735675034856667,9.035372230327447,-5.493049758646984,4.371008616320331,-3.0496398052531837,-5.010299359836206,-7.9797971424189456,-0.8881926861318578,-0.6648631636455993,0.5347864312770513,0.13326870852321562,-8.85833617232494,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2019-05-06,6.547889211573393,6.216376564632843,3.157852056087171,24.712456076345553,-6.544161923816564,5.043944409901361,-3.2135019672514287,15.287734542334164,6.5442962759356655,13.394892597417138,15.482989811453335,3.2777629809908198,3.254917717536856,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2019-05-07,-1.1904153418026675,-0.2836230109816503,3.4738922100057428,-3.1024342176168997,0.42297140006651907,-7.876528792084272,-7.567346984409153,8.344712931325835,2.43871902754752,14.095395413207573,16.470094464685328,0.7817748025294758,2.4153800582703226,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2019-05-08,1.2665390353835673,2.931479252143585,0.28316774926531785,-2.837893666380644,2.5085117612360386,-0.30187259413621287,2.240096764439069,13.206009419469309,3.073230892303587,4.641183492864222,6.0022013067007,1.623590792603753,2.8188702597531945,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
2019-05-09,6.508825462232913,13.806093563207563,10.430404853977777,16.32105710734611,-0.35636767452424684,4.234367878490555,6.965111739444195,20.575436897533763,12.765040045704918,4.848982146070461,8.870462988897382,1.941502374388112,-3.754105012316628,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2019-05-10,7.007000873297403,5.459143164461003,19.363499443389447,8.036216398605324,12.515450548114519,13.918557984475829,-6.278424675715363,14.39837467107695,3.0771142614065465,10.717167313454825,14.567215026256095,-2.9802544002366473,-12.955289436601436,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2019-05-13,4.294693771744231,2.6816022110121174,12.340251000553822,-16.14960179064078,13.193462698662831,2.1780904974720414,4.53622822400392,3.7099862126940315,1.2346594948839267,3.808505983182813,6.094912703272636,9.578924019419151,-17.03104052485908,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2019-05-14,-5.124153560841198,-6.257608825573628,33.490843555607235,8.462923301362638,-1.4271281631094643,-3.376824736742609,-2.035973570161783,-2.2745821099758152,-1.3502949762431165,-7.506865840370584,-7.551518360338116,-2.11468404603055,-23.601490647496796,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2019-05-15,-1.9607033558654334,-4.296145876991546,3.6915288723512454,31.50085137436148,6.658704090773368,-0.3459427869567048,-0.4925200107861124,-4.459083482774559,-0.8456581089697974,-2.4366420785377914,-2.659152477551566,-3.59296373493695,-26.2981795758651,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2019-05-16,-7.901301920420879,-16.32676474724473,-5.081522423916599,-10.493786859916012,-0.6310341696679855,-2.0431034696976025,-9.566906154893767,-11.105850871000369,-13.049043174226579,-6.458579893918018,-8.676367177867874,-3.168859390479781,-29.528919992311025,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2019-05-17,-8.922849794091594,-9.811257052797014,-2.281110395265037,-4.158866006953724,-4.298332444985913,-6.416965791910297,-0.7761586995467921,-7.807282898134664,1.1704304742756615,-5.5512376414653115,-8.5330567784121,1.9032154681075761,35.01051784797897,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2019-05-20,-7.291561927345159,-8.794982095844642,1.4542655316065956,-5.2627573347539816,0.8139396109320863,-5.943471154132858,-6.698965974735306,-7.521615258582813,-6.9498562759501805,-4.50437168814677,-11.22964819022028,-11.978679535641179,32.0709360523569,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
