date,negative_proportion_min,negative_proportion_max,negative_proportion_mean,positive_proportion_min,positive_proportion_max,positive_proportion_mean,neutral_proportion_min,neutral_proportion_max,neutral_proportion_mean,combined_score_min,combined_score_max,combined_score_mean
2013-03-21,0.0,0.612,0.06290909090909091,0.0,1.0,0.3875227272727273,0.0,1.0,0.5495681818181818,-0.9118,0.9136,0.3025113636363636
2013-03-22,0.0,0.531,0.11261111111111112,0.0,0.758,0.19455555555555554,0.242,1.0,0.6928333333333332,-0.8271,0.802,0.1404611111111111
2013-03-23,0.0,0.388,0.09564285714285714,0.0,1.0,0.27849999999999997,0.0,1.0,0.6258571428571429,-0.5267,0.8481,0.13982142857142857
2013-03-24,0.0,0.0,0.0,0.737,0.907,0.7829999999999999,0.093,0.263,0.217,0.4215,0.8658,0.542025
2013-03-25,0.0,0.274,0.035050000000000005,0.0,0.388,0.1389,0.612,1.0,0.8260500000000001,-0.5267,0.743,0.18175000000000002
2013-03-26,0.0,0.295,0.036965517241379316,0.0,0.862,0.29510344827586205,0.138,1.0,0.6678965517241378,-0.7713,0.8779,0.24048965517241386
2013-03-27,0.0,0.487,0.13365384615384615,0.0,1.0,0.18507692307692306,0.0,1.0,0.6812692307692308,-0.7717,0.875,0.03536923076923077
2013-03-28,0.0,0.379,0.04238888888888889,0.0,1.0,0.3990833333333334,0.0,1.0,0.5307222222222222,-0.7269,0.9287,0.3613833333333334
2013-03-29,0.0,0.343,0.11436363636363639,0.0,0.744,0.2034545454545455,0.256,1.0,0.6823636363636364,-0.8553,0.9062,0.10363636363636365
2013-03-30,0.0,0.342,0.0669090909090909,0.0,0.728,0.23745454545454547,0.272,1.0,0.6956363636363636,-0.6369,0.8934,0.30486363636363634
2013-03-31,0.0,0.298,0.15799999999999997,0.0,0.675,0.1578,0.325,0.882,0.6841999999999999,-0.8173,0.8519,-0.29464
2013-04-01,0.0,0.372,0.06717241379310346,0.0,1.0,0.21034482758620693,0.0,1.0,0.722448275862069,-0.6908,0.8927,0.2384793103448276
2013-04-02,0.0,0.396,0.06314285714285714,0.0,0.585,0.15138095238095237,0.415,1.0,0.7854285714285714,-0.7351,0.9062,0.23579523809523809
2013-04-03,0.0,0.32,0.0866842105263158,0.0,0.386,0.12994736842105264,0.441,1.0,0.7832631578947369,-0.7717,0.9343,0.08736842105263158
2013-04-04,0.0,0.314,0.08736363636363637,0.0,0.429,0.18345454545454548,0.571,0.884,0.7292727272727273,-0.8271,0.8259,0.24080909090909094
2013-04-05,0.0,0.515,0.1149,0.0,0.658,0.2153,0.342,0.896,0.6697,-0.9133,0.8625,0.24222000000000002
2013-04-06,0.0,0.608,0.06395833333333334,0.0,1.0,0.34841666666666665,0.0,1.0,0.5876666666666667,-0.9595,0.875,0.25743333333333335
2013-04-07,0.0,0.158,0.040900000000000006,0.0,0.638,0.2386,0.362,1.0,0.7205,-0.4522,0.9136,0.42697
2013-04-08,0.0,0.0,0.0,0.0,0.649,0.24400000000000002,0.351,1.0,0.7560000000000001,0.0,0.9451,0.38877500000000004
2013-04-09,0.0,0.231,0.0581,0.0,0.691,0.2182,0.309,1.0,0.7237000000000002,-0.6124,0.9022,0.2726100000000001
2013-04-10,0.0,0.211,0.020235294117647056,0.0,1.0,0.19479411764705884,0.0,1.0,0.6085294117647059,-0.4939,0.9042,0.2117029411764706
2013-04-11,0.0,0.366,0.035222222222222224,0.0,1.0,0.5011666666666668,0.0,1.0,0.46361111111111103,-0.8998,0.9517,0.3707888888888889
2013-04-12,0.0,0.266,0.035708333333333335,0.0,1.0,0.39095833333333335,0.0,1.0,0.573375,-0.5267,0.9081,0.3166333333333334
2013-04-13,0.0,0.467,0.09416666666666668,0.0,1.0,0.2542666666666667,0.0,1.0,0.6515666666666667,-0.743,0.8625,0.10076666666666668
2013-04-14,0.0,0.338,0.14625000000000002,0.095,0.37,0.184,0.531,0.81,0.66925,-0.5106,0.8555,0.066925
2013-04-15,0.0,0.278,0.051625,0.0,1.0,0.2489583333333333,0.0,1.0,0.6994166666666666,-0.4019,0.836,0.2891208333333334
2013-04-16,0.0,0.454,0.14933333333333335,0.0,0.577,0.16158333333333333,0.423,1.0,0.6890833333333332,-0.9555,0.802,-0.09374166666666667
2013-04-17,0.0,0.32,0.06403333333333333,0.0,1.0,0.41763333333333336,0.0,1.0,0.5183333333333333,-0.6597,0.93,0.2625866666666667
2013-04-18,0.0,0.429,0.0862,0.0,1.0,0.4429499999999999,0.0,1.0,0.4708500000000001,-0.9192,0.8957,0.19644
2013-04-19,0.0,0.416,0.0834,0.0,1.0,0.2752,0.0,1.0,0.6413999999999999,-0.8957,0.7906,0.16281999999999996
2013-04-20,0.0,0.407,0.07319999999999999,0.0,1.0,0.3255333333333334,0.0,1.0,0.6013333333333333,-0.9114,0.9168,0.29377999999999993
2013-04-21,0.0,0.458,0.16541666666666668,0.0,1.0,0.229,0.0,0.847,0.6058333333333333,-0.9136,0.8738,0.04699166666666663
2013-04-22,0.0,0.751,0.10775,0.0,0.574,0.18606249999999996,0.11,1.0,0.7060937500000001,-0.9022,0.926,0.124575
2013-04-23,0.0,0.381,0.1101818181818182,0.0,1.0,0.2765909090909091,0.0,1.0,0.6132727272727272,-0.6908,0.9001,0.021227272727272727
2013-04-24,0.0,0.583,0.1803,0.0,1.0,0.17106666666666664,0.0,1.0,0.6486333333333334,-0.8271,0.8225,-0.12843999999999997
2013-04-25,0.0,0.593,0.15788888888888888,0.0,1.0,0.21744444444444447,0.0,1.0,0.6246666666666667,-0.9493,0.9191,-0.07835925925925925
2013-04-26,0.0,1.0,0.17584615384615385,0.0,0.756,0.1845,0.0,1.0,0.6396923076923076,-0.8519,0.7003,-0.09045769230769231
2013-04-27,0.0,0.595,0.0905,0.0,1.0,0.33584375,0.0,1.0,0.5736875,-0.886,0.9231,0.21458125000000003
2013-04-28,0.0,0.0,0.0,0.37,0.37,0.37,0.63,0.63,0.63,0.8748,0.8748,0.8748
2013-04-29,0.0,0.291,0.029333333333333333,0.0,1.0,0.34790476190476194,0.0,1.0,0.6227142857142857,-0.5719,0.872,0.3722238095238096
2013-04-30,0.0,0.773,0.13778125000000002,0.0,1.0,0.25209375000000006,0.0,1.0,0.6100937499999999,-0.8748,0.7684,0.018828124999999966
2013-05-01,0.0,0.655,0.11939999999999999,0.0,0.585,0.2072,0.345,1.0,0.6734000000000001,-0.6486,0.9062,0.34936000000000006
2013-05-02,0.0,0.323,0.10136,0.0,0.672,0.13564,0.328,1.0,0.763,-0.8987,0.743,0.003995999999999988
2013-05-03,0.0,0.431,0.14787499999999998,0.0,1.0,0.259625,0.0,1.0,0.5925625,-0.8519,0.7759,-0.0942625
2013-05-04,0.0,0.336,0.10175000000000001,0.0,0.324,0.15350000000000003,0.48,1.0,0.7446666666666667,-0.8779,0.7964,0.11789166666666669
2013-05-06,0.0,0.0,0.0,0.559,0.559,0.559,0.441,0.441,0.441,0.8221,0.8221,0.8221
2013-05-07,0.0,0.382,0.10818181818181817,0.0,0.513,0.11299999999999999,0.487,1.0,0.7788181818181816,-0.9186,0.9117,-0.028527272727272714
2013-05-08,0.0,0.401,0.11358333333333333,0.0,1.0,0.262125,0.0,1.0,0.6242916666666666,-0.8587,0.8885,0.0818583333333333
2013-05-09,0.0,0.308,0.07154999999999999,0.0,0.331,0.16234999999999997,0.536,1.0,0.7659999999999999,-0.7137,0.8971,0.21203999999999995
2013-05-10,0.0,0.426,0.09637499999999999,0.0,0.862,0.24850000000000003,0.138,0.929,0.655125,-0.9118,0.8316,0.13748749999999998
2013-05-11,0.0,0.315,0.13045454545454546,0.0,0.744,0.15000000000000002,0.256,0.9,0.7194545454545455,-0.6808,0.6369,-0.03823636363636363
2013-05-12,0.0,0.355,0.12754545454545455,0.0,0.851,0.25481818181818183,0.149,0.867,0.6176363636363637,-0.6746,0.8784,0.19748181818181818
2013-05-13,0.0,0.132,0.014666666666666668,0.099,1.0,0.5156666666666667,0.0,0.884,0.4696666666666667,-0.2259,0.9493,0.5605666666666667
2013-05-14,0.0,0.608,0.2105,0.0,0.607,0.23616666666666664,0.392,0.766,0.5533333333333333,-0.7351,0.9517,0.055566666666666674
2013-05-15,0.0,0.381,0.1004,0.0,0.588,0.2692,0.38,1.0,0.6304,-0.5178,0.9403,0.30534
2013-05-16,0.0,0.53,0.14685714285714285,0.0,1.0,0.4390714285714285,0.0,0.805,0.41400000000000003,-0.7755,0.8977,0.029900000000000013
2013-05-17,0.0,0.471,0.09977419354838711,0.0,0.857,0.2157096774193549,0.143,1.0,0.6845161290322579,-0.9509,0.9042,0.08128709677419356
2013-05-18,0.0,0.43,0.18674999999999997,0.0,0.808,0.16362500000000002,0.192,1.0,0.649625,-0.9273,0.6369,-0.2869125
2013-05-19,0.0,0.542,0.15760000000000002,0.0,1.0,0.2478,0.0,1.0,0.5945333333333332,-0.8718,0.5859,-0.05312666666666667
2013-05-20,0.0,0.157,0.022899999999999997,0.0,1.0,0.4396000000000001,0.0,1.0,0.5375000000000001,-0.1027,0.9208,0.42833000000000004
2013-05-21,0.0,0.318,0.03646666666666667,0.0,1.0,0.5583333333333333,0.0,0.862,0.4052,-0.7906,0.9001,0.4658666666666667
2013-05-22,0.0,0.4,0.10162500000000001,0.0,0.75,0.2395,0.25,1.0,0.658875,-0.7184,0.7906,0.15025
2013-05-23,0.0,0.37,0.11130769230769232,0.0,1.0,0.1980769230769231,0.0,1.0,0.6906923076923077,-0.8074,0.886,-0.003315384615384609
2013-05-24,0.0,0.406,0.113,0.0,1.0,0.3101428571428571,0.0,1.0,0.5767142857142857,-0.7906,0.9038,0.13235000000000002
2013-05-25,0.0,1.0,0.17141509433962265,0.0,1.0,0.23871698113207548,0.0,1.0,0.5898679245283018,-0.8807,0.9062,0.07558301886792453
2013-05-26,0.0,0.441,0.14966666666666667,0.0,1.0,0.3176666666666667,0.0,1.0,0.5326666666666666,-0.6597,0.6623,0.04308333333333334
2013-05-27,0.0,0.0,0.0,0.121,0.121,0.121,0.879,0.879,0.879,0.2263,0.2263,0.2263
2013-05-28,0.0,0.25,0.08625,0.068,1.0,0.38775000000000004,0.0,0.932,0.526,-0.3291,0.5106,0.19375000000000003
2013-05-29,0.0,0.789,0.14641666666666667,0.0,1.0,0.3365,0.0,1.0,0.5171250000000001,-0.836,0.8663,0.09095833333333332
2013-05-30,0.0,1.0,0.07434375000000001,0.0,1.0,0.512,0.0,1.0,0.41365625,-0.6908,0.9612,0.311128125
2013-05-31,0.0,0.315,0.10931578947368421,0.0,1.0,0.2819473684210526,0.0,1.0,0.6086842105263159,-0.5267,0.7906,0.20032631578947377
2013-06-01,0.0,0.303,0.08675,0.0,0.489,0.22849999999999998,0.467,0.895,0.68475,-0.7506,0.936,0.35687499999999994
2013-06-03,0.0,0.144,0.036,0.339,0.744,0.47025,0.256,0.609,0.49375,0.4404,0.9442,0.7844
2013-06-04,0.0,0.273,0.03890909090909091,0.0,0.875,0.36972727272727274,0.125,1.0,0.5913636363636363,-0.7184,0.9337,0.3634090909090909
2013-06-05,0.0,0.865,0.10182758620689655,0.0,0.744,0.2379310344827586,0.135,1.0,0.6602758620689654,-0.8625,0.9371,0.15775172413793098
2013-06-06,0.0,0.279,0.035277777777777776,0.0,1.0,0.23538888888888884,0.0,1.0,0.7293333333333334,-0.7906,0.8176,0.280711111111111
2013-06-07,0.0,0.144,0.07824999999999999,0.113,0.354,0.2495,0.632,0.743,0.67225,-0.1935,0.886,0.47819999999999996
2013-06-08,0.0,0.086,0.043,0.0,0.431,0.2155,0.569,0.914,0.7415,-0.1531,0.6486,0.24774999999999997
2013-06-09,0.086,0.086,0.086,0.0,0.0,0.0,0.914,0.914,0.914,-0.1531,-0.1531,-0.1531
2013-06-10,0.0,0.0,0.0,0.0,0.574,0.29,0.426,1.0,0.71,0.0,0.6369,0.34626666666666667
2013-06-11,0.0,0.684,0.08980000000000002,0.0,0.778,0.2996,0.222,1.0,0.6105999999999999,-0.7579,0.886,0.16887333333333335
2013-06-12,0.0,0.536,0.10458823529411766,0.0,0.744,0.31070588235294117,0.256,1.0,0.5848235294117647,-0.8555,0.9382,0.15199411764705884
2013-06-13,0.0,0.542,0.18861111111111117,0.0,0.756,0.14800000000000002,0.244,1.0,0.6633888888888888,-0.9201,0.802,-0.12952777777777777
2013-06-14,0.0,0.145,0.03625,0.0,0.647,0.32275,0.353,1.0,0.641,0.0,0.8748,0.4224
2013-06-15,0.0,0.31,0.06469230769230769,0.0,1.0,0.3656923076923077,0.0,1.0,0.5696153846153845,-0.4019,0.8995,0.3186
2013-06-16,0.109,0.382,0.25675000000000003,0.0,0.279,0.1565,0.405,0.716,0.587,-0.872,0.5423,-0.29300000000000004
2013-06-18,0.0,0.313,0.1433846153846154,0.0,0.487,0.20592307692307693,0.513,0.95,0.6507692307692307,-0.7425,0.8225,0.09560769230769231
2013-06-19,0.0,0.139,0.0325,0.0,0.756,0.3725,0.244,0.929,0.59525,-0.1531,0.9186,0.45372499999999993
2013-06-20,0.0,0.22,0.05,0.0,0.714,0.27912499999999996,0.286,1.0,0.670875,-0.5267,0.8316,0.314725
2013-06-21,0.0,0.56,0.14872727272727274,0.0,0.7,0.22327272727272723,0.3,0.909,0.6279090909090909,-0.6249,0.8822,0.2358727272727273
2013-06-22,0.0,0.24,0.02323076923076923,0.0,1.0,0.5006153846153846,0.0,1.0,0.4761538461538462,-0.4215,0.7579,0.4471615384615385
2013-06-25,0.0,0.333,0.0661111111111111,0.0,1.0,0.3866111111111111,0.0,1.0,0.5472777777777778,-0.7506,0.8749,0.24021666666666666
2013-06-26,0.0,0.407,0.05988461538461538,0.0,1.0,0.3053076923076924,0.0,1.0,0.6347692307692306,-0.4588,0.9451,0.2972576923076924
2013-06-27,0.0,0.207,0.03792307692307692,0.0,1.0,0.31276923076923074,0.0,1.0,0.6493846153846154,-0.6597,0.8402,0.2166230769230769
2013-06-28,0.0,0.531,0.10285,0.0,1.0,0.23715000000000003,0.0,1.0,0.6599999999999999,-0.875,0.8625,0.13319000000000003
2013-06-29,0.0,0.2,0.067,0.0,0.4,0.22257142857142856,0.541,1.0,0.7105714285714286,-0.6705,0.8402,0.38891428571428566
2013-06-30,0.0,0.383,0.1318888888888889,0.0,1.0,0.25077777777777777,0.0,1.0,0.6172222222222222,-0.8957,0.5106,-0.09069999999999999
2013-07-01,0.0,0.8,0.20700000000000002,0.0,0.714,0.15275,0.2,1.0,0.64025,-0.9186,0.4767,-0.2634375
2013-07-02,0.0,0.487,0.16292307692307692,0.0,0.714,0.17315384615384616,0.286,1.0,0.6638461538461538,-0.6908,0.8225,0.06223076923076924
2013-07-03,0.0,1.0,0.11816666666666666,0.0,1.0,0.2790416666666667,0.0,1.0,0.6027916666666666,-0.7096,0.9081,0.1974458333333333
2013-07-04,0.0,0.32,0.12063636363636364,0.0,0.756,0.21072727272727274,0.244,1.0,0.6685454545454546,-0.765,0.7783,-0.02792727272727272
2013-07-06,0.0,0.2,0.03175,0.0,1.0,0.4779999999999999,0.0,1.0,0.49025,-0.4391,0.8957,0.3834916666666666
2013-07-07,0.0,0.0,0.0,0.0,0.851,0.4745000000000001,0.149,1.0,0.5255,0.0,0.8519,0.5860500000000001
2013-07-08,0.0,0.636,0.159,0.25,0.769,0.53825,0.114,0.58,0.30274999999999996,-0.5267,0.9638,0.40635
2013-07-09,0.0,0.465,0.054034482758620696,0.0,1.0,0.5287241379310345,0.0,0.943,0.41727586206896555,-0.8271,0.9169,0.3358241379310345
2013-07-10,0.0,0.368,0.13230434782608697,0.0,1.0,0.2649565217391305,0.0,1.0,0.6026956521739131,-0.8,0.9136,0.014569565217391302
2013-07-11,0.0,0.316,0.06827272727272728,0.0,1.0,0.3058181818181818,0.0,1.0,0.6259090909090909,-0.8126,0.8074,0.2073227272727273
2013-07-12,0.0,0.0,0.0,0.0,0.295,0.17559999999999998,0.705,1.0,0.8244,0.0,0.8115,0.3788
2013-07-13,0.0,0.211,0.036307692307692305,0.0,1.0,0.673,0.0,0.909,0.2906923076923077,-0.1531,0.8768,0.4150846153846154
2013-07-14,0.0,0.466,0.11333333333333334,0.0,1.0,0.4765,0.0,0.894,0.4101666666666666,-0.9403,0.7096,0.0381
2013-07-16,0.0,0.328,0.08138461538461539,0.0,0.898,0.18846153846153849,0.102,1.0,0.7303076923076924,-0.5994,0.8316,0.11598461538461538
2013-07-17,0.0,1.0,0.04765909090909091,0.0,1.0,0.5017272727272726,0.0,1.0,0.4506136363636363,-0.6524,0.959,0.39154545454545464
2013-07-18,0.0,0.252,0.049999999999999996,0.0,1.0,0.46484615384615385,0.0,1.0,0.48519230769230776,-0.8126,0.9273,0.41455769230769235
2013-07-19,0.0,0.366,0.04378571428571428,0.0,1.0,0.2633214285714286,0.0,1.0,0.6927857142857142,-0.7184,0.9081,0.25888928571428566
2013-07-20,0.0,0.244,0.04572222222222223,0.0,1.0,0.3957777777777778,0.0,1.0,0.5585555555555557,-0.4404,0.9552,0.36028333333333334
2013-07-22,0.0,0.756,0.1565,0.0,1.0,0.25066666666666665,0.0,1.0,0.5928333333333334,-0.4767,0.4767,0.08351666666666668
2013-07-23,0.0,0.475,0.20225,0.0,1.0,0.166625,0.0,1.0,0.6312500000000001,-0.9368,0.4215,-0.3016625
2013-07-24,0.0,0.368,0.09752631578947368,0.0,1.0,0.29378947368421054,0.0,1.0,0.6086842105263158,-0.802,0.9682,0.14113157894736844
2013-07-25,0.0,0.534,0.11563636363636363,0.0,1.0,0.3375909090909091,0.0,1.0,0.5467727272727273,-0.9477,0.9231,0.05012272727272729
2013-07-26,0.0,0.357,0.102875,0.0,0.379,0.159,0.495,1.0,0.7378750000000001,-0.5106,0.836,0.19461249999999997
2013-07-27,0.0,0.472,0.16228571428571428,0.0,0.656,0.2171428571428571,0.234,1.0,0.6202857142857142,-0.8885,0.7906,-0.12331428571428571
2013-07-29,0.0,0.069,0.013800000000000002,0.0,1.0,0.47379999999999994,0.0,1.0,0.5124000000000001,0.0,0.8176,0.47112
2013-07-30,0.0,0.135,0.008478260869565218,0.0,1.0,0.441695652173913,0.0,1.0,0.5498695652173913,-0.34,0.9735,0.5207695652173913
2013-07-31,0.0,0.433,0.08009090909090909,0.0,1.0,0.3909090909090908,0.0,0.843,0.5290909090909092,-0.6259,0.6369,0.2272363636363636
2013-08-01,0.0,1.0,0.10381481481481483,0.0,1.0,0.3485555555555556,0.0,1.0,0.5476296296296296,-0.8889,0.8271,0.2450851851851852
2013-08-02,0.0,1.0,0.08610344827586207,0.0,1.0,0.2898620689655172,0.0,1.0,0.6239999999999999,-0.7749,0.8979,0.2596275862068966
2013-08-03,0.0,0.286,0.0583,0.0,0.804,0.2899,0.196,1.0,0.6517999999999999,-0.7184,0.836,0.32650999999999997
2013-08-05,0.0,0.045,0.005625,0.0,0.804,0.33799999999999997,0.196,1.0,0.6563749999999999,0.0,0.7096,0.4411750000000001
2013-08-06,0.0,0.507,0.04413636363636363,0.0,1.0,0.42136363636363644,0.0,1.0,0.5345,-0.2732,0.8471,0.4424590909090911
2013-08-07,0.0,0.43,0.0296875,0.0,1.0,0.47725,0.0,1.0,0.4930625,-0.7783,0.9493,0.4398000000000001
2013-08-08,0.0,0.227,0.01708,0.0,1.0,0.47104,0.0,1.0,0.51188,-0.6249,0.8126,0.423532
2013-08-09,0.0,0.398,0.048473684210526315,0.0,1.0,0.428,0.0,1.0,0.4708947368421052,-0.765,0.8658,0.4208368421052631
2013-08-10,0.0,0.586,0.1252,0.0,1.0,0.22572,0.0,1.0,0.6489999999999999,-0.886,0.8779,-0.016179999999999993
2013-08-11,0.0,0.0,0.0,0.0,0.758,0.5042222222222222,0.242,1.0,0.49577777777777776,0.0,0.8885,0.6062555555555555
2013-08-12,0.0,0.0,0.0,0.098,0.714,0.40599999999999997,0.286,0.902,0.594,0.34,0.3612,0.3506
2013-08-13,0.0,0.366,0.049772727272727274,0.0,1.0,0.449,0.0,1.0,0.5012272727272727,-0.5913,0.9382,0.4365136363636364
2013-08-14,0.0,0.368,0.09600000000000002,0.0,1.0,0.20052941176470587,0.0,1.0,0.7035882352941176,-0.7902,0.7828,0.0971529411764706
2013-08-15,0.0,0.129,0.007166666666666667,0.0,1.0,0.5302777777777778,0.0,1.0,0.4625555555555556,0.0,0.9517,0.5004944444444445
2013-08-16,0.0,0.417,0.05883333333333334,0.0,1.0,0.3549166666666666,0.0,1.0,0.5862916666666668,-0.9274,0.9246,0.15185416666666665
2013-08-17,0.0,0.3,0.1396,0.0,0.367,0.2012,0.387,1.0,0.6592,-0.34,0.7003,0.19794
2013-08-19,0.0,0.213,0.0426,0.142,0.767,0.3928,0.233,0.858,0.5648000000000001,0.0202,0.7002,0.44353999999999993
2013-08-20,0.0,0.512,0.0654,0.0,1.0,0.5408000000000001,0.0,1.0,0.32720000000000005,-0.6908,0.7906,0.21617333333333333
2013-08-21,0.0,0.51,0.1948125,0.0,1.0,0.1571875,0.0,1.0,0.6479375,-0.8979,0.6908,-0.20981250000000007
2013-08-22,0.0,0.555,0.1508421052631579,0.0,0.787,0.2018421052631579,0.213,1.0,0.6472631578947368,-0.9136,0.9325,0.04337894736842105
2013-08-23,0.0,0.459,0.0700952380952381,0.0,1.0,0.4295714285714286,0.0,1.0,0.5003809523809524,-0.936,0.8777,0.22671904761904765
2013-08-24,0.0,0.0,0.0,0.0,0.787,0.3646666666666667,0.213,1.0,0.6353333333333334,0.0,0.5719,0.3495333333333333
2013-08-25,0.0,0.242,0.0605,0.0,0.769,0.40375000000000005,0.231,1.0,0.5355000000000001,-0.4567,0.875,0.194875
2013-08-26,0.0,0.41,0.14261538461538462,0.0,0.608,0.09223076923076924,0.392,1.0,0.7651538461538462,-0.8779,0.5859,-0.23423076923076921
2013-08-27,0.0,0.244,0.060153846153846155,0.0,1.0,0.3156923076923076,0.0,1.0,0.6241538461538462,-0.5574,0.6976,0.13263076923076925
2013-08-28,0.0,0.325,0.06672727272727273,0.0,0.744,0.2115454545454545,0.256,1.0,0.7218181818181818,-0.8481,0.9324,0.08538181818181817
2013-08-29,0.0,0.53,0.07472972972972972,0.0,1.0,0.3288378378378378,0.0,1.0,0.5964594594594594,-0.7845,0.9382,0.2735189189189189
2013-08-30,0.0,0.519,0.06664,0.0,1.0,0.42747999999999997,0.0,1.0,0.5059199999999999,-0.9536,0.91,0.33104800000000006
2013-08-31,0.0,0.513,0.17606249999999998,0.0,0.714,0.1915,0.286,0.902,0.6324375,-0.959,0.7906,-0.14347500000000002
2013-09-01,0.0,0.394,0.07628571428571429,0.086,1.0,0.5614285714285714,0.0,0.755,0.36214285714285716,-0.8439,0.7096,0.2065285714285714
2013-09-02,0.0,0.37,0.1838,0.037,1.0,0.26759999999999995,0.0,0.913,0.5484,-0.9313,0.4404,-0.30948000000000003
2013-09-03,0.0,0.534,0.25785714285714284,0.0,0.272,0.07214285714285715,0.466,0.808,0.67,-0.9612,0.5777,-0.39728571428571424
2013-09-04,0.0,0.453,0.07823529411764707,0.0,1.0,0.34270588235294114,0.0,1.0,0.5791764705882353,-0.9255,0.8689,0.26981176470588236
2013-09-05,0.0,0.533,0.14800000000000002,0.0,1.0,0.28875,0.0,1.0,0.5633333333333334,-0.9432,0.9477,-0.004245833333333324
2013-09-06,0.0,0.367,0.13349999999999998,0.0,0.444,0.1071111111111111,0.482,1.0,0.7593333333333334,-0.8712,0.91,-0.09056666666666666
2013-09-07,0.0,0.409,0.18088888888888888,0.0,0.27,0.06422222222222224,0.57,1.0,0.7549444444444444,-0.9375,0.5643,-0.3028611111111111
2013-09-08,0.0,0.151,0.025166666666666667,0.0,1.0,0.46083333333333343,0.0,0.849,0.5139999999999999,-0.4939,0.9093,0.44553333333333334
2013-09-09,0.0,0.345,0.110375,0.114,0.493,0.34225,0.389,0.716,0.547375,-0.5859,0.948,0.3412
2013-09-10,0.0,0.48,0.12730434782608696,0.0,0.749,0.16008695652173913,0.251,1.0,0.7126521739130434,-0.9409,0.9423,0.014017391304347832
2013-09-11,0.0,0.369,0.09897727272727273,0.0,0.787,0.17677272727272728,0.213,1.0,0.7242499999999997,-0.8555,0.9337,0.032868181818181824
2013-09-12,0.0,0.324,0.08666666666666667,0.0,1.0,0.325,0.0,1.0,0.5882222222222223,-0.5859,0.9022,0.19663888888888892
2013-09-13,0.0,0.415,0.0825625,0.0,0.882,0.25075000000000003,0.118,1.0,0.6666249999999999,-0.7506,0.8176,0.20329375000000005
2013-09-14,0.094,0.252,0.19733333333333333,0.14,0.333,0.22433333333333336,0.548,0.614,0.5783333333333333,-0.34,0.7867,0.09786666666666664
2013-09-15,0.0,0.317,0.13183333333333333,0.0,0.33,0.2346666666666667,0.386,0.787,0.6335000000000001,-0.8316,0.743,0.33413333333333334
2013-09-16,0.0,0.0,0.0,0.404,0.404,0.404,0.596,0.596,0.596,0.8968,0.8968,0.8968
2013-09-17,0.0,0.385,0.13161538461538463,0.0,0.516,0.18215384615384617,0.477,0.897,0.6863076923076924,-0.9295,0.9153,0.09046153846153847
2013-09-18,0.0,0.085,0.012142857142857144,0.0,0.537,0.2405714285714286,0.463,1.0,0.7472857142857142,0.0,0.8225,0.4519285714285714
2013-09-19,0.0,0.324,0.06227777777777778,0.0,1.0,0.19922222222222224,0.0,1.0,0.7384999999999999,-0.7692,0.8591,0.18676666666666666
2013-09-20,0.0,0.234,0.078,0.0,0.759,0.22585714285714284,0.241,1.0,0.6961428571428571,-0.743,0.8555,0.08475714285714285
2013-09-21,0.0,0.114,0.0228,0.0,0.407,0.2102,0.593,1.0,0.767,-0.4019,0.8748,0.33528
2013-09-22,0.0,0.084,0.014,0.0,1.0,0.5619999999999999,0.0,1.0,0.4240000000000001,0.0,0.8555,0.46570000000000006
2013-09-23,0.091,0.226,0.17666666666666667,0.114,0.256,0.20199999999999999,0.519,0.795,0.6216666666666667,0.1531,0.2023,0.1695
2013-09-24,0.0,0.16,0.042357142857142864,0.0,0.714,0.17078571428571432,0.286,1.0,0.7868571428571428,-0.5423,0.8555,0.18647857142857144
2013-09-25,0.0,0.246,0.05211111111111111,0.0,0.38,0.20111111111111113,0.542,1.0,0.7467777777777778,-0.7351,0.8481,0.35867777777777776
2013-09-26,0.0,0.235,0.05454545454545454,0.0,0.787,0.26972727272727276,0.213,1.0,0.6755454545454546,-0.5574,0.8913,0.43460909090909094
2013-09-27,0.0,0.153,0.0235,0.0,0.851,0.26234999999999997,0.149,1.0,0.7141000000000001,-0.5423,0.9168,0.39102499999999996
2013-09-28,0.0,0.282,0.12677777777777777,0.0,0.236,0.07900000000000001,0.621,0.947,0.7942222222222222,-0.7096,0.6369,-0.04492222222222221
2013-09-29,0.0,0.0,0.0,0.116,0.224,0.17,0.776,0.884,0.8300000000000001,0.4404,0.6697,0.55505
2013-09-30,0.0,0.0,0.0,0.263,1.0,0.7148,0.0,0.737,0.2852,0.3612,0.7003,0.51094
