timestamp,tweets,ret_1,ret_5,ret_15,after4_date
2019-08-08 00:24:00-05:00,"""I dont know who Joaquin Castro is other than the lesser brother of a failed presidential candidate (1%) who makes a fool of himself every time he opens his mouth. Joaquin is not the man that his brother is but his brother according to most is not much. Keep fighting Joaquin!",-8.6333419666753e-05,-0.000259000259000259,-0.000345333678667012,2019-08-08
2019-05-08 01:52:00-05:00,"""I am pleased to inform you that THE BIG FIREWORKS after many years of not having any are coming back to beautiful Mount Rushmore in South Dakota. Great work @GovKristiNoem and @SecBernhardt! #MAGA",-0.000172666839333506,-0.000259000259000259,-0.000949667616334283,2019-05-08
2019-04-08 01:04:00-05:00,"""....Mexico must apprehend all illegals and not let them make the long march up to the United States or we will have no other choice than to Close the Border and/or institute Tariffs. Our Country is FULL!",-0.00034518467380048324,-0.00025888850535036245,-0.00025888850535036245,2019-04-08
2019-04-05 11:59:00-05:00,"""Trolling the Mueller Report. Democrats Lost On Collusion. Now Theyre Inventing A Coverup. @WSJopinion  James Freeman @LouDobbs",-0.00017247326664367022,-0.00025870989996550536,-0.00034494653328734045,2019-04-05
2019-04-18 01:08:00-05:00,"""Nolte: Poll Shows Media Failed to Gaslight Public About Trump Campaign Spying https://t.co/06OZcBE08b via @BreitbartNews",-0.00017242865764290026,-0.00025864298646435037,-0.0008621432882145012,2019-04-18
2019-09-03 13:34:00-05:00,"""For all of the geniuses out there many who have been in other administrations and taken to the cleaners by China that want me to get together with the EU and others to go after China Trade practices remember the EU &amp; all treat us VERY unfairly on Trade also. Will change!",0.0004309230371455658,-0.00025855382228733947,0.0,2019-09-03
2019-04-11 01:56:00-05:00,"""CONGRATULATIONS to @EricTrump and @LaraLeaTrump on the great news. So proud!",-8.617718028266115e-05,-0.0002585315408479835,-8.617718028266115e-05,2019-04-11
2018-10-08 13:37:00-05:00,"""Christopher Columbuss spirit of determination &amp; adventure has provided inspiration to generations of Americans. On #ColumbusDay we honor his remarkable accomplishments as a navigator &amp; celebrate his voyage into the unknown expanse of the Atlantic Ocean. https://t.co/Mg3dxRfPuN",0.00025844245348035836,-0.00025844245348035836,-0.0010337698139214334,2018-10-08
2018-10-09 01:35:00-05:00,"""https://t.co/4ySIkmfllE",-8.614748449345279e-05,-0.00025844245348035836,-0.0005168849069607167,2018-10-09
2019-09-03 14:29:00-05:00,"""Based on the IG Report the whole Witch Hunt against me and my administration was a giant and illegal SCAM. The House of Representatives should now get back to work on drug prices healthcare infrastructure and all else. The Mueller Report showed No Collusion No Obstruction!",0.0,-0.00025815334308579296,-8.605111436193098e-05,2019-09-03
2018-09-17 21:54:00-05:00,"""It was my great honor to host todays Inaugural Meeting of the Presidents National Council for the American Worker in the Roosevelt Room! Read more: https://t.co/mi7MVljnBa https://t.co/vyvlw2YP91",-8.605111436193098e-05,-0.00025815334308579296,-0.0007744600292573789,2018-09-18
2018-09-12 13:59:00-05:00,"""Hurricane Florence may now be dipping a bit south and hitting a portion of the Great State of Georgia. Be ready be prepared!",0.00025808671713695803,-0.00025808671713695803,-0.0007742601514108741,2018-09-12
2018-09-05 19:10:00-05:00,"""Join me tomorrow night at 7:00pm MDT in Billings Montana for a MAKE AMERICA GREAT AGAIN RALLY! Get your tickets here: https://t.co/fyHduA2Peo",0.0,-0.00025804231894030623,-0.0003440564252537416,2018-09-06
2018-09-05 03:33:00-05:00,"""Jim Mattis Calls Woodward Book 'Fiction': 'Product of Someone's Rich Imagination' https://t.co/HGMDiH98nx via @BreitbartNews",0.0,-0.00025802012556979444,-0.0006020469596628537,2018-09-05
2019-10-03 21:00:00-05:00,"""Thank you @JennaEllisRives really well done! https://t.co/N2VsQ8y0rb",0.0,-0.0002579535683576956,-0.00017196904557179707,2019-10-04
2019-10-04 01:23:00-05:00,"""The Do Nothing Democrats dont have time to get it done! https://t.co/2cwyMtT3Gu",-0.00017195426016679562,-0.00025793139025019347,0.00025793139025019347,2019-10-04
2019-04-15 11:29:00-05:00,"""Congress should come back to D.C. now and FIX THE IMMIGRATION LAWS!",-0.00017188037126160193,-0.0002578205568924029,-0.0006875214850464077,2019-04-15
2019-04-15 13:53:00-05:00,"""THEY SPIED ON MY CAMPAIGN (We will never forget)!",-0.00025737817433081676,-0.00025737817433081676,-0.0008579272477693892,2019-04-15
2019-04-22 14:19:00-05:00,"""Congratulations! https://t.co/1qWbGqCCyj",-0.00025728987993138937,-0.00025728987993138937,-8.576329331046312e-05,2019-04-22
2018-09-17 10:02:00-05:00,"""A lot of small &amp; medium size enterprises are registering very good profit sometimes record profits-there stocks are doing very well low income workers are getting big raises. There are an awful lot of good things going on that werent during Pres. Obamas Watch. Peter Morici",-0.00025724575544503516,-0.00025724575544503516,-0.0007717372663351054,2018-09-17
2019-04-22 19:42:00-05:00,"""Today @FLOTUS Melania and I are honored to host the 2019 @WhiteHouse Easter Egg Roll! https://t.co/dKxSefCl7H",-8.573388203017832e-05,-0.000257201646090535,-8.573388203017832e-05,2019-04-23
2018-09-04 22:38:00-05:00,"""Statement from Secretary of Defense James Mattis: https://t.co/OneaxKCneV",0.0,-0.00025715755186010627,-0.00025715755186010627,2018-09-05
2019-10-10 04:17:00-05:00,"""In case the Kurds or Turkey lose control the United States has already taken the 2 ISIS militants tied to beheadings in Syria known as the Beetles out of that country and into a secure location controlled by the U.S. They are the worst of the worst!",0.00017142367360932544,-0.00025713551041398817,0.0006856946944373018,2019-10-10
2019-10-09 11:18:00-05:00,"""So make all Member Countries pay not just the United States! https://t.co/IVbE4MqBVl",8.567511994516793e-05,-0.00025702535983550376,0.0,2019-10-09
2018-08-28 09:25:00-05:00,"""Google search results for Trump News shows only the viewing/reporting of Fake New Media. In other words they have it RIGGED for me &amp; others so that almost all stories &amp; news is BAD. Fake CNN is prominent. Republican/Conservative &amp; Fair Media  is shut out. Illegal?  96% of...",-8.565310492505354e-05,-0.0002569593147751606,-0.00042826552462526765,2018-08-28
2019-05-06 20:01:00-05:00,"""Today it was my true honor to present the Commander-in-Chiefs Trophyfor the second year in a row to the @ArmyWP_Football Black Knights. Congratulations once again on your historic victories and keep on making us proud! https://t.co/nGOC4PQn6S",0.0,-0.0002566515527418941,0.0005133031054837882,2019-05-07
2019-06-19 12:55:00-05:00,"""THANK YOU! #Trump2020____ https://t.co/recnmmYAFN",0.00025649794801641587,-0.00025649794801641587,-0.001966484268125855,2019-06-19
2018-09-19 03:46:00-05:00,"""The Supreme Court is one of the main reasons I got elected President. I hope Republican Voters and others are watching and studying the Democrats Playbook.",-8.548469823901521e-05,-0.00025645409471704566,-8.548469823901521e-05,2018-09-19
