                PRELIMINARY PRICES AS OF 10/03/17 09:30 AM (CST)
MAR18      ----      ----      ----      ----      ----    UNCH                   2.83
APR18      ----      ----      ----      ----      ----    UNCH                   -.26
MAY18      ----      ----      ----      ----      ----    UNCH                   -.59
JUN18      ----      ----      ----      ----      ----    UNCH                   -.09
JLY18      ----      ----      ----      ----      ----    UNCH                   -.05
AUG18      ----      ----      ----      ----      ----    UNCH                   -.54
SEP18      ----      ----      ----      ----      ----    UNCH                  -2.11
OCT18      ----      ----      ----      ----      ----    UNCH                  -2.75
DZ NG 12 MO CSO SYNTH
NOV17      ----      ----      ----      ----      ----    UNCH                   -.78
DEC17      ----      ----      ----      ----      ----    UNCH                   -.24
JAN18      ----      ----      ----      ----      ----    UNCH                    .18
FEB18      ----      ----      ----      ----      ----    UNCH                    .47
MAR18      ----      ----      ----      ----      ----    UNCH                    .71
APR18      ----      ----      ----      ----      ----    UNCH                   1.62
MAY18      ----      ----      ----      ----      ----    UNCH                   1.70
JUN18      ----      ----      ----      ----      ----    UNCH                   1.75
JLY18      ----      ----      ----      ----      ----    UNCH                   1.77
AUG18      ----      ----      ----      ----      ----    UNCH                   1.75
SEP18      ----      ----      ----      ----      ----    UNCH                   1.68
OCT18      ----      ----      ----      ----      ----    UNCH                   1.66
NOV18      ----      ----      ----      ----      ----    UNCH                   1.54
DEC18      ----      ----      ----      ----      ----    UNCH                   1.35
JAN19      ----      ----      ----      ----      ----    UNCH                   1.15
FEB19      ----      ----      ----      ----      ----    UNCH                   1.13
MAR19      ----      ----      ----      ----      ----    UNCH                    .97
APR19      ----      ----      ----      ----      ----    UNCH                    .43
MAY19      ----      ----      ----      ----      ----    UNCH                    .33
JUN19      ----      ----      ----      ----      ----    UNCH                    .34
JLY19      ----      ----      ----      ----      ----    UNCH                    .32
AUG19      ----      ----      ----      ----      ----    UNCH                    .28
SEP19      ----      ----      ----      ----      ----    UNCH                    .18
OCT19      ----      ----      ----      ----      ----    UNCH                    .14
NOV19      ----      ----      ----      ----      ----    UNCH                    .05
DEC19      ----      ----      ----      ----      ----    UNCH                    .10
JAN20      ----      ----      ----      ----      ----    UNCH                    .06
FEB20      ----      ----      ----      ----      ----    UNCH                    .07
MAR20      ----      ----      ----      ----      ----    UNCH                    .10
APR20      ----      ----      ----      ----      ----    UNCH                    .03
JUN20      ----      ----      ----      ----      ----    UNCH                    .01
JLY20      ----      ----      ----      ----      ----    UNCH                    .04
AUG20      ----      ----      ----      ----      ----    UNCH                   -.05
SEP20      ----      ----      ----      ----      ----    UNCH                   -.07
OCT20      ----      ----      ----      ----      ----    UNCH                   -.05
NOV20      ----      ----      ----      ----      ----    UNCH                   -.05
DEC20      ----      ----      ----      ----      ----    UNCH                   -.07
JAN21      ----      ----      ----      ----      ----    UNCH                   -.08
FEB21      ----      ----      ----      ----      ----    UNCH                   -.07
MAR21      ----      ----      ----      ----      ----    UNCH                   -.03
APR21      ----      ----      ----      ----      ----    UNCH                   -.03
MAY21      ----      ----      ----      ----      ----    UNCH                   -.11
JUN21      ----      ----      ----      ----      ----    UNCH                   -.15
JLY21      ----      ----      ----      ----      ----    UNCH                   -.20
AUG21      ----      ----      ----      ----      ----    UNCH                   -.26
SEP21      ----      ----      ----      ----      ----    UNCH                   -.31
