                PRELIMINARY PRICES AS OF 04/08/19 09:30 AM (CST)
4650       ----      ----      ----      ----      ----    UNCH           5        .01                    1570
4700       ----      ----      ----      ----      ----    UNCH                    .01                    2770
4750       ----      ----      ----      ----      ----    UNCH                    .01           2        1680
4800        .01       .01       .01       .01      ----    UNCH          10        .01           3        4341
4850       ----      ----      ----      ----      ----    UNCH                    .01                    1658
4900       ----      ----      ----      ----      ----    UNCH                    .01          12        2413
4950       ----      ----      ----      ----      ----    UNCH                    .01                    1964
5000        .01       .01       .01       .01      ----    UNCH           6        .01           2       19917
5050       ----      ----      ----      ----      ----    UNCH           3        .01                    1922
5100        .01       .01       .01       .01      ----    UNCH           9        .01          12        4096
5150       ----      ----      ----      ----      ----    UNCH                    .01           4        3400
5200        .01       .01       .01       .01      ----    UNCH          22        .01          37        9740
5250       ----      ----      ----      ----      ----    UNCH           1        .01         458        3577
5300       ----      ----      ----      ----      ----    UNCH                    .01         880        9900
5350        .01       .01       .01       .01      ----    UNCH           4        .01         309        4239
5400        .01       .01       .01       .01      ----    UNCH           3        .01         386        9343
5450        .01       .01       .01       .01      ----    UNCH          17        .01         217        2767
5500        .01       .01       .01       .01      ----    UNCH          41        .01         556       16402
5550       ----      ----      ----      ----      ----    UNCH           1        .02         725        3954
5600        .02       .02       .01       .01      ----    UNCH           6        .02         227        6161
5650        .02       .02       .01       .02      ----    UNCH         159        .02          22        4740
5700        .02       .03       .02       .02      ----    UNCH          16        .03         705        8346
5750        .03       .03       .03       .03      ----    UNCH           8        .04         124        3969
5800        .04       .05       .03       .04      ----    UNCH         738        .05         828        7024
5850        .05       .06       .04       .04      ----    UNCH         218        .07         461        2880
5900        .06       .07       .05       .06      ----    UNCH         429        .09        2537        6133
5950        .08       .09       .07       .08      ----    UNCH         125        .11         316        2543
6000        .11       .12       .10       .11      ----    UNCH        2699        .15        2327        7722
6050        .14       .15       .14       .14A     ----    UNCH         128        .20        1036        2025
6100        .22       .22       .18       .19A     ----    UNCH        1111        .27        2582        3233
6150        .26       .29       .24       .26A     ----    UNCH         143        .36         399        1529
6200        .34       .41       .33       .35B     ----    UNCH        1655        .48        1548        7079
6250        .47       .57       .46       .48B     ----    UNCH         988        .64         663        1172
6300        .65       .78       .63A      .66B     ----    UNCH         408        .85         955        1372
6350        .88      1.03       .85A      .89B     ----    UNCH         863       1.11          89         414
6400       1.10      1.33B     1.10      1.17B     ----    UNCH         216       1.41         210        1491
6450       1.47      1.67B     1.45A     1.49A     ----    UNCH         101       1.76         102         348
6500       1.91      2.08B     1.81A     1.88B     ----    UNCH           4       2.16          37         336
6550       2.24      2.50B     2.21A     2.28B     ----    UNCH          20       2.58           1          36
6600       ----      ----      2.65A     2.72B     ----    UNCH                   3.03           7         332
6650       ----      ----      3.11A     3.18B     ----    UNCH                   3.49           2         100
6700       3.92      3.92      3.58A     3.67B     ----    UNCH           1       3.97           3          34
6750       4.08      4.21B     4.06A     4.15B     ----    UNCH           1       4.45           2         127
6800       4.72      4.88B     4.54A     4.63B     ----    UNCH           1       4.94                      79
6850       ----      ----      5.03A     5.12B     ----    UNCH                   5.44                      28
6900       ----      ----      5.52A     5.61B     ----    UNCH                   5.93                     211
6950       ----      ----      6.02A     6.11B     ----    UNCH                   6.43                      27
7000       ----      ----      6.51A     6.61B     ----    UNCH                   6.92                     643
7050       7.19      7.34B     7.01A     7.11B     ----    UNCH           1       7.42                      24
7100       7.69      7.84B     7.51A     7.60B     ----    UNCH           2       7.92                     265
7150       ----      ----      8.01A     8.09B     ----    UNCH                   8.42                      97
7200       ----      ----      8.51A     8.60B     ----    UNCH                   8.92                      58
7250       ----      ----      9.00A     9.10B     ----    UNCH                   9.42                      15
7300       ----      ----      9.50A     9.60B     ----    UNCH                   9.92                       4
7350       ----      ----     10.00A    10.14A     ----    UNCH                  10.42                       1
7400       ----      ----     10.57A    10.64A     ----    UNCH                  10.92                      29
7450       ----      ----     11.07A    11.14A     ----    UNCH                  11.42                       1
7500       ----      ----     11.57A    11.64A     ----    UNCH                  11.92
7550       ----      ----     12.07A    12.14A     ----    UNCH                  12.42
7600       ----      ----     12.57A    12.64A     ----    UNCH                  12.92
7650       ----      ----     13.07A    13.14A     ----    UNCH                  13.42
7700       ----      ----     13.57A    13.64A     ----    UNCH                  13.92
7750       ----      ----     14.07A    14.14A     ----    UNCH                  14.42
7800       ----      ----     14.57A    14.64A     ----    UNCH                  14.92
7850       ----      ----     15.07A    15.14A     ----    UNCH                  15.42
7900       ----      ----     15.57A    15.64A     ----    UNCH                  15.92
8000       ----      ----     16.57A    16.62B     ----    UNCH                  16.92
8100       ----      ----     17.65A    17.65A     ----    UNCH                  17.92
9650       ----      ----      ----      ----      ----    UNCH                  33.42                       2
9850       ----      ----      ----      ----      ----    UNCH                  35.42                       1
LO JUN19 Light Sweet Crude Oil Option PUT
1400       ----      ----      ----      ----      ----    UNCH                    .01                      20
1500       ----      ----      ----      ----      ----    UNCH                    .01                       2
1600       ----      ----      ----      ----      ----    UNCH                    .01                       1
1700       ----      ----      ----      ----      ----    UNCH                    .01                       1
1750       ----      ----      ----      ----      ----    UNCH                    .01                      13
1800       ----      ----      ----      ----      ----    UNCH                    .01                      26
1900       ----      ----      ----      ----      ----    UNCH                    .01                       1
1950       ----      ----      ----      ----      ----    UNCH                    .01                      11
2000       ----      ----      ----      ----      ----    UNCH                    .01                     183
2050       ----      ----      ----      ----      ----    UNCH                    .01                      13
2100       ----      ----      ----      ----      ----    UNCH                    .01                      17
2150       ----      ----      ----      ----      ----    UNCH                    .01                       8
2200       ----      ----      ----      ----      ----    UNCH                    .01                     222
2250       ----      ----      ----      ----      ----    UNCH                    .01                       6
2300       ----      ----      ----      ----      ----    UNCH                    .01                      34
2350       ----      ----      ----      ----      ----    UNCH                    .01                       9
2400       ----      ----      ----      ----      ----    UNCH                    .01                     188
2450       ----      ----      ----      ----      ----    UNCH                    .01                     148
2500       ----      ----      ----      ----      ----    UNCH                    .01                    1639
2550       ----      ----      ----      ----      ----    UNCH                    .01                      30
2600       ----      ----      ----      ----      ----    UNCH                    .01                     476
2650       ----      ----      ----      ----      ----    UNCH                    .01                      24
2700       ----      ----      ----      ----      ----    UNCH                    .01                      18
2750       ----      ----      ----      ----      ----    UNCH                    .01                      52
2800       ----      ----      ----      ----      ----    UNCH                    .01                     311
2850       ----      ----      ----      ----      ----    UNCH                    .01                     100
2900       ----      ----      ----      ----      ----    UNCH                    .01                     270
2950       ----      ----      ----      ----      ----    UNCH                    .01                     929
3000       ----      ----      ----      ----      ----    UNCH                    .01                    5133
3050       ----      ----      ----      ----      ----    UNCH                    .01                     174
3100       ----      ----      ----      ----      ----    UNCH                    .01                     433
3150       ----      ----      ----      ----      ----    UNCH                    .01                     329
3200       ----      ----      ----      ----      ----    UNCH                    .01                     182
3250       ----      ----      ----      ----      ----    UNCH                    .01                     373
3300       ----      ----      ----      ----      ----    UNCH                    .01                    1059
3350       ----      ----      ----      ----      ----    UNCH                    .01                     272
3400       ----      ----      ----      ----      ----    UNCH                    .01           4        1491
3450       ----      ----      ----      ----      ----    UNCH                    .01                     428
3500       ----      ----      ----      ----      ----    UNCH                    .01           4        8033
3550       ----      ----      ----      ----      ----    UNCH                    .01                     658
3600       ----      ----      ----      ----      ----    UNCH                    .01                    1949
3650       ----      ----      ----      ----      ----    UNCH                    .01                     324
3700       ----      ----      ----      ----      ----    UNCH                    .01                    3290
3750       ----      ----      ----      ----      ----    UNCH                    .01                    1974
3800       ----      ----      ----      ----      ----    UNCH                    .01          10        5886
3850       ----      ----      ----      ----      ----    UNCH                    .01          43        1181
3900       ----      ----      ----      ----      ----    UNCH                    .01          20        1784
3950       ----      ----      ----      ----      ----    UNCH                    .01                     706
4000        .01       .01       .01       .01      ----    UNCH           1        .01           5       26848
4050       ----      ----      ----      ----      ----    UNCH                    .01         102         653
4100        .01       .01       .01       .01      ----    UNCH         102        .01          26        2177
4150        .01       .01       .01       .01      ----    UNCH           5        .01          14        1035
4200        .01       .01       .01       .01      ----    UNCH         328        .01                    7068
4250        .02       .02       .02       .02      ----    UNCH           1        .01          41        1624
4300       ----      ----      ----      ----      ----    UNCH                    .02           5        3230
4350       ----      ----      ----      ----      ----    UNCH                    .02          71         619
4400       ----      ----      ----      ----      ----    UNCH                    .02         128        5583
4450       ----      ----      ----      ----      ----    UNCH           1        .02           4         841
4500       ----      ----      ----      ----      ----    UNCH          96        .02         246       25335
4550       ----      ----      ----      ----      ----    UNCH                    .03         107        1441
4600       ----      ----      ----      ----      ----    UNCH                    .03         130        4097
4650       ----      ----      ----      ----      ----    UNCH                    .03          26        1016
4700        .03       .03       .03       .03      ----    UNCH          52        .04          99        4171
4750        .04       .04       .04       .04      ----    UNCH          31        .04         513        2408
4800        .04       .04       .04       .04      ----    UNCH           2        .05         260       12717
4850        .05       .05       .05       .05      ----    UNCH           1        .05          77         741
4900        .05       .06       .05       .06      ----    UNCH          13        .06          17        3763
4950       ----      ----      ----      ----      ----    UNCH          21        .06          10        1955
5000        .06       .07       .06       .07      ----    UNCH          11        .07        1269       23370
5050        .07       .07       .07       .07      ----    UNCH         320        .08          31        2361
5100        .08       .08       .08       .08      ----    UNCH           5        .09        1125        6515
5150        .08       .09       .08       .09      ----    UNCH          57        .10          92        1721
5200        .09       .10       .09       .10      ----    UNCH           5        .11         264        8183
5250        .11       .12       .11       .12      ----    UNCH          28        .13         144        2056
5300        .11       .13       .11       .13      ----    UNCH         366        .14         170        6367
5350        .13       .14B      .12       .14B     ----    UNCH           5        .16          89        3546
5400        .15       .16       .14       .16      ----    UNCH         308        .18         327        6731
5450        .17       .18       .17       .18      ----    UNCH          89        .20          77        2783
5500        .20       .21       .18       .21      ----    UNCH        2227        .22        1799       26101
5550        .21       .23       .21       .23      ----    UNCH         174        .25         124        2231
5600        .25       .27B      .24       .26      ----    UNCH         198        .29        2687        6425
5650        .28       .30       .27       .30B     ----    UNCH         111        .33         183        2389
5700        .33       .34       .31       .34      ----    UNCH          55        .37        1084        7944
5750        .35       .39       .35       .39      ----    UNCH         352        .42         308        2431
5800        .42       .45B      .41       .44B     ----    UNCH         135        .48         763        6032
5850        .50       .51B      .46       .50B     ----    UNCH         141        .55         254        1404
5900        .54       .59B      .53       .57A     ----    UNCH         203        .63        2836        4070
5950        .62       .67B      .61       .65A     ----    UNCH         176        .72          30        1258
6000        .73       .78B      .70       .74A     ----    UNCH         904        .82         463       23062
6050        .81       .89B      .80A      .84A     ----    UNCH          19        .94         265         979
6100        .95      1.03       .92A      .97B     ----    UNCH        1208       1.07         620        2085
6150       1.08      1.17B     1.05      1.10A     ----    UNCH         267       1.22         116        1806
6200       1.23      1.34      1.21      1.26A     ----    UNCH         271       1.39         437        4318
6250       1.39      1.52B     1.38A     1.44A     ----    UNCH          35       1.58         282        1728
6300       1.61      1.74B     1.58A     1.64A     ----    UNCH          32       1.79         317        3907
6350       1.84      1.98B     1.80      1.87B     ----    UNCH         798       2.03          37         911
6400       2.06      2.24B     2.04A     2.13B     ----    UNCH          67       2.29         140        1568
6450       ----      ----      2.31A     2.40B     ----    UNCH                   2.57                     681
6500       2.74      2.82B     2.62A     2.69A     ----    UNCH           2       2.87          61        9765
6550       ----      ----      2.93A     3.01A     ----    UNCH           1       3.20                     453
6600       ----      ----      3.27A     3.36A     ----    UNCH                   3.56                    1537
6650       ----      ----      3.63A     3.73B     ----    UNCH                   3.94                     280
6700       ----      ----      4.02A     4.12B     ----    UNCH                   4.33                    1252
6750       ----      ----      4.42A     4.52B     ----    UNCH                   4.75                     946
6800       4.92      5.13B     4.83A     4.94B     ----    UNCH           2       5.17           2        1268
6850       ----      ----      5.27A     5.38B     ----    UNCH                   5.62                     158
6900       ----      ----      5.71A     5.82B     ----    UNCH                   6.07                    1007
6950       ----      ----      6.17A     6.28B     ----    UNCH                   6.53           1          64
7000       6.72      6.95B     6.64A     6.74B     ----    UNCH           2       7.00           3        6990
7050       ----      ----      7.10A     7.21B     ----    UNCH                   7.47                      38
7100       ----      ----      7.57A     7.69B     ----    UNCH                   7.95                     644
7150       ----      ----      8.05A     8.17B     ----    UNCH                   8.43                     120
7200       ----      ----      8.54A     8.65B     ----    UNCH                   8.91                    1995
7250       ----      ----      9.02A     9.14B     ----    UNCH                   9.40                     110
7300       ----      ----      9.51A     9.63B     ----    UNCH                   9.89                     353
7350       ----      ----     10.00A    10.16A     ----    UNCH                  10.38                     202
7400       ----      ----     10.56A    10.65A     ----    UNCH                  10.88                     182
7450       ----      ----     11.05A    11.15A     ----    UNCH                  11.37                      10
7500       ----      ----     11.55A    11.64A     ----    UNCH                  11.87                     975
7600       ----      ----     12.54A    12.64A     ----    UNCH                  12.86                     322
7650       ----      ----     13.04A    13.13A     ----    UNCH                  13.36                      10
7700       ----      ----     13.54A    13.63A     ----    UNCH                  13.86                       5
7750       ----      ----     14.04A    14.13A     ----    UNCH                  14.35                     100
7800       ----      ----     14.54A    14.63A     ----    UNCH                  14.85                       1
8000       ----      ----     16.53A    16.64A     ----    UNCH                  16.85                       1
8050       ----      ----     17.03A    17.12A     ----    UNCH                  17.35
8100       ----      ----     17.53A    17.62A     ----    UNCH                  17.85                       2
8250       ----      ----     19.03A    19.12A     ----    UNCH                  19.35                       1
8400       ----      ----     20.53A    20.62A     ----    UNCH                  20.85
8500       ----      ----     21.53A    21.62A     ----    UNCH                  21.85
9000       ----      ----     26.53A    26.62A     ----    UNCH                  26.85                       1
9100       ----      ----     27.53A    27.63A     ----    UNCH                  27.85                       3
9700       ----      ----     33.54A    33.63A     ----    UNCH                  33.85                       6
9800       ----      ----     34.54A    34.63A     ----    UNCH                  34.85                       4
9900       ----      ----     35.54A    35.63A     ----    UNCH                  35.85                       1
LO JLY19 Light Sweet Crude Oil Option PUT
1100       ----      ----      ----      ----      ----    UNCH                    .01                       3
1500       ----      ----      ----      ----      ----    UNCH                    .01                       4
1850       ----      ----      ----      ----      ----    UNCH                    .01                      10
1950       ----      ----      ----      ----      ----    UNCH                    .01                       6
2000       ----      ----      ----      ----      ----    UNCH                    .01                      16
2100       ----      ----      ----      ----      ----    UNCH                    .01                      13
2150       ----      ----      ----      ----      ----    UNCH                    .01                       1
2200       ----      ----      ----      ----      ----    UNCH                    .01                       3
2250       ----      ----      ----      ----      ----    UNCH                    .01                       6
2300       ----      ----      ----      ----      ----    UNCH                    .01                       2
2350       ----      ----      ----      ----      ----    UNCH                    .01                       6
2400       ----      ----      ----      ----      ----    UNCH                    .01                       5
2450       ----      ----      ----      ----      ----    UNCH                    .01                       9
2500       ----      ----      ----      ----      ----    UNCH                    .01                     112
2550       ----      ----      ----      ----      ----    UNCH                    .01                      57
2600       ----      ----      ----      ----      ----    UNCH                    .01                      24
2650       ----      ----      ----      ----      ----    UNCH                    .01                      24
2700       ----      ----      ----      ----      ----    UNCH                    .01                      30
2750       ----      ----      ----      ----      ----    UNCH                    .01                      14
2800       ----      ----      ----      ----      ----    UNCH                    .01                     123
2850       ----      ----      ----      ----      ----    UNCH                    .01                      26
2900       ----      ----      ----      ----      ----    UNCH                    .01                     278
2950       ----      ----      ----      ----      ----    UNCH                    .01                      13
3000       ----      ----      ----      ----      ----    UNCH                    .01                     328
3050       ----      ----      ----      ----      ----    UNCH                    .01                      74
3100       ----      ----      ----      ----      ----    UNCH                    .01                      89
3150       ----      ----      ----      ----      ----    UNCH                    .01                     172
3200       ----      ----      ----      ----      ----    UNCH                    .01                     106
3250       ----      ----      ----      ----      ----    UNCH                    .01                      15
3300       ----      ----      ----      ----      ----    UNCH                    .01                     269
3350       ----      ----      ----      ----      ----    UNCH                    .01                     297
3400       ----      ----      ----      ----      ----    UNCH                    .01                     490
3450       ----      ----      ----      ----      ----    UNCH                    .01           5         199
3500        .01       .01       .01       .01      ----    UNCH          10        .01           5         700
3550       ----      ----      ----      ----      ----    UNCH                    .01           1         125
3600       ----      ----      ----      ----      ----    UNCH                    .01           1         105
3650       ----      ----      ----      ----      ----    UNCH                    .01           3          72
3700       ----      ----      ----      ----      ----    UNCH                    .01                     564
3750       ----      ----      ----      ----      ----    UNCH                    .01                     486
3800       ----      ----      ----      ----      ----    UNCH                    .02          22         717
3850       ----      ----      ----      ----      ----    UNCH                    .02         237         328
3900       ----      ----      ----      ----      ----    UNCH          17        .02          34         310
3950       ----      ----      ----      ----      ----    UNCH                    .02          28         235
4000       ----      ----      ----      ----      ----    UNCH                    .02          12        3227
4050       ----      ----      ----      ----      ----    UNCH                    .03           7          80
4100        .03       .03       .03       .03      ----    UNCH          26        .03          13         385
4150       ----      ----      ----      ----      ----    UNCH                    .03           9         249
4200       ----      ----      ----      ----      ----    UNCH                    .03           4         357
4250       ----      ----      ----      ----      ----    UNCH                    .04          34         955
4300       ----      ----      ----      ----      ----    UNCH                    .04           1         250
4350       ----      ----      ----      ----      ----    UNCH           1        .05                     397
4400        .05       .05       .05       .05      ----    UNCH           6        .05           7         622
4450       ----      ----      ----      ----      ----    UNCH                    .06           7         260
4500        .06       .06       .06       .06      ----    UNCH           2        .06          18        3420
4550       ----      ----      ----      ----      ----    UNCH                    .07           1         442
4600       ----      ----      ----      ----      ----    UNCH                    .08                     509
4650       ----      ----       .08A      .08A     ----    UNCH                    .09         700        1067
4700        .09       .09       .09       .09      ----    UNCH           2        .10         118        5262
4750        .10       .10       .10       .10      ----    UNCH           6        .11           5         635
4800        .12       .12       .11A      .11A     ----    UNCH           1        .12           5         902
4850        .12       .12       .12       .12      ----    UNCH           8        .13          10        1549
4900       ----      ----       .13A      .14B     ----    UNCH                    .15          36        1393
4950       ----      ----       .15A      .15A     ----    UNCH                    .16           3         523
5000       ----      ----       .16A      .17B     ----    UNCH                    .18         868        5212
5050        .17       .19B      .17       .19B     ----    UNCH           1        .20                     487
5100        .21       .21       .20       .21      ----    UNCH          12        .22          14         626
5150        .21       .23B      .21       .23B     ----    UNCH           3        .25           5         427
5200        .25       .26B      .24       .26B     ----    UNCH           5        .27         155        1341
5250        .28       .28       .27A      .28B     ----    UNCH           2        .30          36         312
5300        .30       .32       .30       .32      ----    UNCH          14        .33         183        5761
5350        .33       .35B      .33       .35B     ----    UNCH           1        .37          16        1443
5400        .39       .39       .37A      .38A     ----    UNCH           2        .41         245        1677
5450        .42       .43B      .41       .43B     ----    UNCH           3        .46           2         835
5500        .47       .48B      .45       .47A     ----    UNCH          10        .51         210        6761
5550        .51       .53B      .50A      .53B     ----    UNCH           1        .56          80         769
5600        .55       .59B      .55       .58A     ----    UNCH           2        .63         131        1316
5650        .62       .66B      .61A      .65B     ----    UNCH           1        .69          66         724
5700        .72       .72       .68A      .71A     ----    UNCH           1        .77         315        1225
5750       ----      ----       .75A      .79B     ----    UNCH           2        .85          27         759
5800        .86       .90       .83A      .87A     ----    UNCH         159        .94          99        1220
5850        .92      1.00       .92       .97B     ----    UNCH          52       1.04         111        1240
5900       ----      ----      1.02A     1.07A     ----    UNCH           1       1.15          47        1104
5950       1.13      1.22B     1.13      1.18A     ----    UNCH          10       1.27          89         359
6000       ----      ----      1.25A     1.30A     ----    UNCH          15       1.40         265        1710
6050       ----      ----      1.38A     1.44A     ----    UNCH           1       1.54          48         560
6100       ----      ----      1.52A     1.59A     ----    UNCH           2       1.70          73         374
6150       1.69      1.81B     1.68A     1.75A     ----    UNCH           9       1.86           7         310
6200       1.92      2.00      1.85A     1.93A     ----    UNCH          10       2.05          34         676
6250       2.08      2.19B     2.04A     2.12A     ----    UNCH           3       2.24         279         525
6300       2.38      2.38      2.25A     2.32A     ----    UNCH         105       2.46           4         500
6350       2.51      2.64B     2.47A     2.55A     ----    UNCH         304       2.69          58         145
6400       2.74      2.89B     2.70A     2.80B     ----    UNCH           2       2.94          22         199
6450       ----      ----      2.96A     3.06B     ----    UNCH                   3.21          19         280
6500       ----      ----      3.24A     3.34A     ----    UNCH                   3.50           7          66
6550       ----      ----      3.55A     3.64A     ----    UNCH                   3.80                       3
6600       ----      ----      3.86A     3.96A     ----    UNCH                   4.12                      64
6650       ----      ----      4.18A     4.29A     ----    UNCH                   4.45                     137
6700       ----      ----      4.53A     4.64A     ----    UNCH                   4.80           6         227
6750       ----      ----      4.89A     5.00A     ----    UNCH                   5.17                      48
6800       ----      ----      5.27A     5.38A     ----    UNCH                   5.55                     300
6850       ----      ----      5.65A     5.77A     ----    UNCH                   5.95                       2
6900       ----      ----      6.06A     6.18A     ----    UNCH                   6.36                     149
6950       ----      ----      6.47A     6.59A     ----    UNCH                   6.78                      54
7000       ----      ----      6.90A     7.02A     ----    UNCH                   7.21                     237
7100       ----      ----      7.78A     7.91A     ----    UNCH                   8.10                       8
7150       ----      ----      8.23A     8.36A     ----    UNCH                   8.56                      25
7200       ----      ----      8.69A     8.82A     ----    UNCH                   9.02                      16
7250       ----      ----      9.16A     9.29A     ----    UNCH                   9.49                       1
7500       ----      ----      ----      ----      ----    UNCH                  11.89                       1
7550       ----      ----      ----      ----      ----    UNCH                  12.38                       1
7600       ----      ----      ----      ----      ----    UNCH                  12.87                       6
7700       ----      ----      ----      ----      ----    UNCH                  13.85                       1
LO AUG19 Light Sweet Crude Oil Option PUT
1500       ----      ----      ----      ----      ----    UNCH                    .01                       1
1800       ----      ----      ----      ----      ----    UNCH                    .01                      10
2150       ----      ----      ----      ----      ----    UNCH                    .01                       6
2200       ----      ----      ----      ----      ----    UNCH                    .01                      10
2250       ----      ----      ----      ----      ----    UNCH                    .01                       5
2300       ----      ----      ----      ----      ----    UNCH                    .01                       6
2450       ----      ----      ----      ----      ----    UNCH                    .01                       6
2500       ----      ----      ----      ----      ----    UNCH                    .01                       6
2550       ----      ----      ----      ----      ----    UNCH                    .01                       2
2600       ----      ----      ----      ----      ----    UNCH                    .01                       2
2700       ----      ----      ----      ----      ----    UNCH                    .01                       2
2750       ----      ----      ----      ----      ----    UNCH                    .01                       2
2800       ----      ----      ----      ----      ----    UNCH                    .01                       3
2900       ----      ----      ----      ----      ----    UNCH                    .01                      24
2950       ----      ----      ----      ----      ----    UNCH                    .01                     102
3000       ----      ----      ----      ----      ----    UNCH                    .01                     798
3050       ----      ----      ----      ----      ----    UNCH                    .01                      12
3100       ----      ----      ----      ----      ----    UNCH                    .01                      60
3150       ----      ----      ----      ----      ----    UNCH                    .01         100         100
3200       ----      ----      ----      ----      ----    UNCH                    .01           1         666
3250       ----      ----      ----      ----      ----    UNCH                    .01                       1
3300       ----      ----      ----      ----      ----    UNCH                    .01           1          68
3350       ----      ----      ----      ----      ----    UNCH                    .01           1          40
3400       ----      ----      ----      ----      ----    UNCH                    .01                     261
3450       ----      ----      ----      ----      ----    UNCH                    .02                      14
3500       ----      ----      ----      ----      ----    UNCH                    .02          34         952
3550       ----      ----      ----      ----      ----    UNCH                    .02           4          11
3600       ----      ----      ----      ----      ----    UNCH                    .02                     457
3650       ----      ----      ----      ----      ----    UNCH                    .02                     109
3700        .03       .03       .03       .03      ----    UNCH           1        .03           7         507
3750       ----      ----      ----      ----      ----    UNCH                    .03                      58
3800       ----      ----      ----      ----      ----    UNCH                    .03                     815
3850       ----      ----      ----      ----      ----    UNCH                    .03                     229
3900       ----      ----      ----      ----      ----    UNCH                    .04          35         246
3950       ----      ----      ----      ----      ----    UNCH                    .04           1          62
4000       ----      ----      ----      ----      ----    UNCH                    .05          15        1189
4050        .05       .05       .05       .05      ----    UNCH          35        .05                     156
4100        .05       .05       .05       .05      ----    UNCH           5        .06                     151
4150       ----      ----      ----      ----      ----    UNCH                    .06           4         315
4200       ----      ----      ----      ----      ----    UNCH                    .07          20         508
4250       ----      ----      ----      ----      ----    UNCH                    .08           9         116
4300       ----      ----      ----      ----      ----    UNCH                    .08           1         271
4350       ----      ----      ----      ----      ----    UNCH                    .09           1          36
4400       ----      ----      ----      ----      ----    UNCH                    .10          21         307
4450       ----      ----      ----      ----      ----    UNCH           3        .11                     344
4500       ----      ----      ----      ----      ----    UNCH                    .12          15        1325
4550       ----      ----       .13A      .13A     ----    UNCH                    .14         103         223
4600       ----      ----      ----      ----      ----    UNCH           1        .15          14         266
4650       ----      ----       .16A      .16A     ----    UNCH           3        .17           2         210
4700        .17       .17       .17       .17      ----    UNCH           2        .19           3         316
4750       ----      ----       .19A      .19A     ----    UNCH                    .21          13         111
4800        .20       .21B      .20       .21B     ----    UNCH           1        .23           5         150
4850       ----      ----       .23A      .23A     ----    UNCH                    .25           1         241
4900        .26       .26       .25A      .26      ----    UNCH          10        .28          12         397
4950       ----      ----       .28A      .29B     ----    UNCH                    .31           2         159
5000        .30       .32B      .30       .32B     ----    UNCH         101        .34         267        2693
5050       ----      ----       .34A      .35B     ----    UNCH                    .37          54        1055
5100       ----      ----       .37A      .38B     ----    UNCH                    .41         106         600
5150       ----      ----       .41A      .42B     ----    UNCH                    .45           4         181
5200        .45       .46B      .43       .46B     ----    UNCH           4        .49          10         687
5250        .49       .52       .49       .50A     ----    UNCH         101        .54           3         342
5300       ----      ----       .53A      .55A     ----    UNCH                    .59           2         743
5350       ----      ----       .58A      .60A     ----    UNCH                    .65           1         194
5400       ----      ----       .64A      .66A     ----    UNCH                    .71           8         339
5450       ----      ----       .70A      .72A     ----    UNCH                    .77           1         185
5500        .75       .80B      .75       .79A     ----    UNCH         101        .84         229        3302
5550       ----      ----       .83A      .87B     ----    UNCH           8        .92         119         287
5600        .93       .96B      .91A      .94A     ----    UNCH           2       1.00         208         461
5650       1.00      1.05B      .99A     1.03B     ----    UNCH           5       1.09           2          94
5700       ----      ----      1.08A     1.12B     ----    UNCH           1       1.19          12        1165
5750       1.24      1.24      1.18A     1.22B     ----    UNCH          10       1.29           8         767
5800       1.30      1.35B     1.28A     1.32A     ----    UNCH         102       1.40         222        1055
5850       ----      ----      1.39A     1.44A     ----    UNCH                   1.52          10         275
5900       1.52      1.60B     1.51A     1.56A     ----    UNCH           2       1.65          10         180
5950       1.63      1.73B     1.63      1.70B     ----    UNCH          10       1.78                     406
6000       ----      ----      1.78A     1.84A     ----    UNCH           9       1.93         310        1086
6050       1.94      2.04B     1.93A     1.99A     ----    UNCH          11       2.09          49         230
6100       ----      ----      2.09A     2.16A     ----    UNCH           1       2.26          16         447
6150       ----      ----      2.26A     2.33A     ----    UNCH                   2.44          10          38
6200       ----      ----      2.45A     2.52A     ----    UNCH           1       2.63           4         360
6250       ----      ----      2.64A     2.72A     ----    UNCH                   2.84         166         198
6300       ----      ----      2.85A     2.93A     ----    UNCH                   3.06          18          97
6350       3.13      3.24B     3.07A     3.16A     ----    UNCH         101       3.29           1         136
6400       ----      ----      3.31A     3.40A     ----    UNCH           5       3.53                      91
6450       ----      ----      3.56A     3.66A     ----    UNCH                   3.79          10         115
6500       ----      ----      3.82A     3.93B     ----    UNCH                   4.07           2         439
6550       ----      ----      4.10A     4.21A     ----    UNCH                   4.36           1          51
6600       ----      ----      4.43A     4.53B     ----    UNCH                   4.66                      15
6700       ----      ----      5.06A     5.17A     ----    UNCH                   5.30                       3
6800       ----      ----      5.75A     5.86A     ----    UNCH                   6.01                       1
6850       ----      ----      6.12A     6.23A     ----    UNCH                   6.38                       1
