                PRELIMINARY PRICES AS OF 07/19/19 09:30 AM (CST)
9050       ----    6.7790B   6.7570A   6.7790B     ----    UNCH                 6.7598                       2
9100       ----    6.8290B   6.8070A   6.8290B     ----    UNCH                 6.8098                       5
9200       ----    6.9290B   6.9070A   6.9290B     ----    UNCH                 6.9097                       4
9250       ----    6.9790B   6.9570A   6.9790B     ----    UNCH                 6.9597                       5
9300       ----    7.0290B   7.0070A   7.0290B     ----    UNCH                 7.0097                       7
9350       ----    7.0790B   7.0570A   7.0790B     ----    UNCH                 7.0597                       7
9400       ----    7.1290B   7.1070A   7.1290B     ----    UNCH                 7.1096                       8
9450       ----    7.1790B   7.1570A   7.1790B     ----    UNCH                 7.1596                       8
9500       ----    7.2290B   7.2070A   7.2290B     ----    UNCH                 7.2096                      18
9550       ----    7.2790B   7.2570A   7.2790B     ----    UNCH                 7.2596                      16
9600       ----    7.3290B   7.3070A   7.3290B     ----    UNCH                 7.3095                      20
9650       ----    7.3790B   7.3570A   7.3790B     ----    UNCH                 7.3595                      16
9700       ----    7.4290B   7.4070A   7.4290B     ----    UNCH                 7.4095                      22
9750       ----    7.4790B   7.4570A   7.4790B     ----    UNCH                 7.4595                      34
9800       ----    7.5290B   7.5060A   7.5290B     ----    UNCH                 7.5094                      25
LN SEP19 Henry Hub Natural Gas European Financial Option PUT
10000      ----    7.7390B   7.7160A   7.7390B     ----    UNCH                 7.7188                       4
1300      .0010     .0010     .0010     .0010      ----    UNCH          12      .0005                       7
1350       ----      ----      ----      ----      ----    UNCH                  .0007           1          16
1400       ----      ----      ----      ----      ----    UNCH                  .0010                      33
1450       ----      ----      ----      ----      ----    UNCH                  .0014                      49
1500       ----      ----      ----      ----      ----    UNCH                  .0018                     907
1550       ----      ----      ----      ----      ----    UNCH                  .0023                      22
1600       ----      ----      ----      ----      ----    UNCH                  .0030                     257
1650       ----     .0040B     ----     .0040B     ----    UNCH                  .0039          25         638
1700       ----      ----      ----      ----      ----    UNCH                  .0051                     188
1750       ----     .0070B     ----     .0070B     ----    UNCH                  .0067        2768       10634
1800       ----     .0090B     ----     .0090B     ----    UNCH                  .0089         652        3041
1850       ----     .0120B     ----     .0120B     ----    UNCH                  .0118        1099        1333
1900       ----     .0160B    .0150A    .0160B     ----    UNCH                  .0155         163        1381
1950       ----     .0220B    .0200A    .0220B     ----    UNCH                  .0204         304         706
2000       ----     .0290B    .0260A    .0290B     ----    UNCH        1000      .0268        2921       27401
2050       ----     .0380B    .0340A    .0380B     ----    UNCH                  .0351          68        3675
2100       ----     .0490B    .0420A    .0490B     ----    UNCH                  .0458         149        7391
2150       ----     .0650B    .0570A    .0650B     ----    UNCH           1      .0593         318        5844
2200       ----     .0840B    .0730A    .0840B     ----    UNCH                  .0760         871        5841
2230       ----      ----      ----      ----      ----    UNCH                  .0879           1         752
2250       ----     .1070B    .0940A    .1070B     ----    UNCH           1      .0966         567       15867
2280       ----      ----      ----      ----      ----    UNCH                  .1109           1         133
2290       ----      ----      ----      ----      ----    UNCH                  .1160          28          29
2300      .1300     .1340B    .1190A    .1340B     ----    UNCH           1      .1213          44        6487
2330       ----      ----      ----      ----      ----    UNCH                  .1382                      14
2350       ----     .1640B    .1480A    .1640B     ----    UNCH                  .1503                    3271
2400       ----     .1990B    .1810A    .1990B     ----    UNCH           8      .1831          84        6402
2450       ----     .2370B    .2180A    .2370B     ----    UNCH                  .2197           2        4024
2500       ----     .2800B    .2570A    .2800B     ----    UNCH                  .2598          20       11324
2550       ----     .3240B    .2990A    .3240B     ----    UNCH                  .3027                     797
2600       ----     .3700B    .3430A    .3700B     ----    UNCH                  .3475           2        4592
2650       ----     .4170B    .3890A    .4170B     ----    UNCH                  .3941                    3393
2700       ----     .4630B    .4390A    .4630B     ----    UNCH                  .4417                    1150
2730       ----      ----      ----      ----      ----    UNCH                  .4707                       1
2750       ----     .5110B    .4880A    .5110B     ----    UNCH                  .4901                    2785
2780       ----      ----      ----      ----      ----    UNCH                  .5194                       2
2800       ----     .5600B    .5350A    .5600B     ----    UNCH                  .5390                    1318
2810       ----      ----      ----      ----      ----    UNCH                  .5488                      22
2850       ----     .6090B    .5840A    .6090B     ----    UNCH                  .5881                     103
2870       ----      ----      ----      ----      ----    UNCH                  .6078                      20
2890       ----      ----      ----      ----      ----    UNCH                  .6275                       5
2900       ----     .6580B    .6340A    .6580B     ----    UNCH                  .6374                     288
2950       ----     .7080B    .6840A    .7080B     ----    UNCH                  .6869                     126
3000       ----     .7570B    .7330A    .7570B     ----    UNCH                  .7364                     187
3070       ----      ----      ----      ----      ----    UNCH                  .8059                       2
3080       ----      ----      ----      ----      ----    UNCH                  .8159                       1
3100       ----     .8570B    .8330A    .8570B     ----    UNCH                  .8357                       3
3150       ----     .9070B    .8820A    .9070B     ----    UNCH                  .8855                       2
3250       ----    1.0060B    .9810A   1.0060B     ----    UNCH                  .9850
3300       ----    1.0560B   1.0320A   1.0560B     ----    UNCH                 1.0348                       3
3500       ----    1.2550B   1.2310A   1.2550B     ----    UNCH                 1.2342                      52
3550       ----    1.3050B   1.2810A   1.3050B     ----    UNCH                 1.2840                       1
3600       ----    1.3550B   1.3310A   1.3550B     ----    UNCH                 1.3339                       1
3750       ----    1.5050B   1.4800A   1.5050B     ----    UNCH                 1.4835                      25
4000       ----    1.7540B   1.7290A   1.7540B     ----    UNCH                 1.7329                     246
4650       ----    2.4020B   2.3790A   2.4020B     ----    UNCH                 2.3814                      55
4750       ----    2.5020B   2.4790A   2.5020B     ----    UNCH                 2.4811                     125
5150       ----    2.9010B   2.8780A   2.9010B     ----    UNCH                 2.8802                      50
7000       ----    4.7460B   4.7230A   4.7460B     ----    UNCH                 4.7258                      10
9000       ----    6.7410B   6.7180A   6.7410B     ----    UNCH                 6.7211                       1
9100       ----    6.8410B   6.8180A   6.8410B     ----    UNCH                 6.8209                       1
9250       ----    6.9910B   6.9670A   6.9910B     ----    UNCH                 6.9705                       2
9350       ----    7.0900B   7.0670A   7.0900B     ----    UNCH                 7.0703                       3
9400       ----    7.1400B   7.1170A   7.1400B     ----    UNCH                 7.1202                       1
9450       ----    7.1900B   7.1670A   7.1900B     ----    UNCH                 7.1701                       7
9500       ----    7.2400B   7.2170A   7.2400B     ----    UNCH                 7.2200                      22
9550       ----    7.2900B   7.2670A   7.2900B     ----    UNCH                 7.2698                       3
9600       ----    7.3400B   7.3170A   7.3400B     ----    UNCH                 7.3197                       6
9650       ----    7.3900B   7.3660A   7.3900B     ----    UNCH                 7.3696                       3
9700       ----    7.4390B   7.4160A   7.4390B     ----    UNCH                 7.4195                       6
9750       ----    7.4890B   7.4660A   7.4890B     ----    UNCH                 7.4694                       8
9800       ----    7.5390B   7.5160A   7.5390B     ----    UNCH                 7.5192                       7
LN OCT19 Henry Hub Natural Gas European Financial Option PUT
1000       ----      ----      ----      ----      ----    UNCH                  .0001                     161
10000      ----      ----      ----      ----      ----    UNCH                 7.6791                      21
1100       ----      ----      ----      ----      ----    UNCH                  .0004                       4
1250       ----      ----      ----      ----      ----    UNCH                  .0012        1000        2503
1300       ----      ----      ----      ----      ----    UNCH                  .0016                      12
1350       ----      ----      ----      ----      ----    UNCH                  .0022                       7
1400       ----      ----      ----      ----      ----    UNCH                  .0028                     374
1450       ----      ----      ----      ----      ----    UNCH                  .0036                      53
1500       ----      ----      ----      ----      ----    UNCH                  .0047        2047        3691
1550       ----      ----      ----      ----      ----    UNCH                  .0060                     146
1600      .0040     .0070B    .0040     .0070B     ----    UNCH           2      .0076           6        1292
1650       ----      ----      ----      ----      ----    UNCH                  .0095           1         290
1700       ----      ----      ----      ----      ----    UNCH                  .0120           1         235
1750       ----      ----      ----      ----      ----    UNCH           1      .0150        1201        9334
1800       ----     .0190B     ----     .0190B     ----    UNCH                  .0189          24        4052
1850       ----     .0240B    .0230A    .0240B     ----    UNCH                  .0237         358       14325
1900       ----     .0310B    .0290A    .0310B     ----    UNCH                  .0296          28        4285
1950       ----     .0380B    .0360A    .0380B     ----    UNCH                  .0369           2         843
2000      .0480     .0480     .0440A    .0480      ----    UNCH         550      .0457        1590       36513
2050      .0570     .0590B    .0550A    .0590B     ----    UNCH           1      .0563          10         861
2100       ----     .0730B    .0670A    .0730B     ----    UNCH         500      .0689        1487        9811
2150       ----     .0890B    .0810A    .0890B     ----    UNCH                  .0837         295        4393
2200       ----     .1080B    .0980A    .1080B     ----    UNCH                  .1010         111        5875
2250       ----     .1290B    .1180A    .1290B     ----    UNCH         702      .1210        1865       18993
2300       ----     .1540B    .1410A    .1540B     ----    UNCH                  .1441         983        3253
2350       ----     .1810B    .1670A    .1810B     ----    UNCH                  .1704          60         894
2400       ----     .2120B    .1970A    .2120B     ----    UNCH                  .1997           9        3754
2430       ----      ----      ----      ----      ----    UNCH                  .2186                       3
2450       ----     .2450B    .2300A    .2450B     ----    UNCH           6      .2318                    1873
2500       ----     .2820B    .2650A    .2820B     ----    UNCH                  .2667                   10808
2550       ----     .3210B    .3030A    .3210B     ----    UNCH                  .3045                    1033
2580       ----      ----      ----      ----      ----    UNCH                  .3283                     150
2600       ----     .3650B    .3410A    .3650B     ----    UNCH                  .3446                    5226
2650       ----     .4080B    .3820A    .4080B     ----    UNCH                  .3866                    2518
2700       ----     .4520B    .4260A    .4520B     ----    UNCH                  .4301                    1642
2750       ----     .4980B    .4710A    .4980B     ----    UNCH                  .4749                    5428
2800       ----     .5450B    .5170A    .5450B     ----    UNCH                  .5209                    1975
2810       ----      ----      ----      ----      ----    UNCH                  .5302           1          23
2850       ----     .5920B    .5640A    .5920B     ----    UNCH                  .5678                     637
2870       ----      ----      ----      ----      ----    UNCH                  .5868                      20
2890       ----      ----      ----      ----      ----    UNCH                  .6058                       1
2900       ----     .6360B    .6140A    .6360B     ----    UNCH                  .6154                     648
2950       ----     .6730B     ----     .6730B     ----    UNCH                  .6636                     430
2970       ----      ----      ----      ----      ----    UNCH                  .6830                       1
2980       ----      ----      ----      ----      ----    UNCH                  .6927                       1
3000       ----     .7220B     ----     .7220B     ----    UNCH                  .7122                     350
3100       ----     .8110B    .8080A    .8100A     ----    UNCH                  .8101                       7
3250       ----     .9590B    .9560A    .9580A     ----    UNCH                  .9581
3500       ----    1.2070B   1.2040A   1.2060A     ----    UNCH                 1.2063                      50
3750       ----    1.4550B   1.4530A   1.4550B     ----    UNCH                 1.4548                      25
4000       ----    1.7040B   1.7010A   1.7030A     ----    UNCH                 1.7035                     230
4650       ----      ----      ----      ----      ----    UNCH                 2.3506                      55
4750       ----      ----      ----      ----      ----    UNCH                 2.4502                     125
5150       ----      ----      ----      ----      ----    UNCH                 2.8486                      50
7000       ----      ----      ----      ----      ----    UNCH                 4.6911                      10
7250       ----      ----      ----      ----      ----    UNCH                 4.9401                       1
7450       ----      ----      ----      ----      ----    UNCH                 5.1393                       1
750        ----      ----      ----      ----      ----    UNCH                  .0001                      33
7500       ----      ----      ----      ----      ----    UNCH                 5.1891                       1
7650       ----      ----      ----      ----      ----    UNCH                 5.3385                       1
7700       ----      ----      ----      ----      ----    UNCH                 5.3883                       1
7850       ----      ----      ----      ----      ----    UNCH                 5.5377                       1
7900       ----      ----      ----      ----      ----    UNCH                 5.5875                       1
8050       ----      ----      ----      ----      ----    UNCH                 5.7369                       1
8100       ----      ----      ----      ----      ----    UNCH                 5.7867                       1
8250       ----      ----      ----      ----      ----    UNCH                 5.9361                       1
8300       ----      ----      ----      ----      ----    UNCH                 5.9859                       1
8400       ----      ----      ----      ----      ----    UNCH                 6.0855                       1
8450       ----      ----      ----      ----      ----    UNCH                 6.1353                       1
8500       ----      ----      ----      ----      ----    UNCH                 6.1851                       1
8600       ----      ----      ----      ----      ----    UNCH                 6.2847                       1
8650       ----      ----      ----      ----      ----    UNCH                 6.3345                       2
8700       ----      ----      ----      ----      ----    UNCH                 6.3843                       1
8750       ----      ----      ----      ----      ----    UNCH                 6.4341                       1
8800       ----      ----      ----      ----      ----    UNCH                 6.4839                       1
8850       ----      ----      ----      ----      ----    UNCH                 6.5337                       1
8900       ----      ----      ----      ----      ----    UNCH                 6.5835                       2
8950       ----      ----      ----      ----      ----    UNCH                 6.6333                       1
9000       ----      ----      ----      ----      ----    UNCH                 6.6831                       2
9050       ----      ----      ----      ----      ----    UNCH                 6.7329                       1
9100       ----      ----      ----      ----      ----    UNCH                 6.7827                       1
9150       ----      ----      ----      ----      ----    UNCH                 6.8325                       3
9200       ----      ----      ----      ----      ----    UNCH                 6.8823                       2
9250       ----      ----      ----      ----      ----    UNCH                 6.9321                       4
9300       ----      ----      ----      ----      ----    UNCH                 6.9819                       2
9350       ----      ----      ----      ----      ----    UNCH                 7.0317                       4
9400       ----      ----      ----      ----      ----    UNCH                 7.0815                      22
9450       ----      ----      ----      ----      ----    UNCH                 7.1313                       4
9500       ----      ----      ----      ----      ----    UNCH                 7.1811                       8
9550       ----      ----      ----      ----      ----    UNCH                 7.2309                       7
9600       ----      ----      ----      ----      ----    UNCH                 7.2807                       8
9650       ----      ----      ----      ----      ----    UNCH                 7.3305                       6
9700       ----      ----      ----      ----      ----    UNCH                 7.3803                      10
9750       ----      ----      ----      ----      ----    UNCH                 7.4301                       5
9800       ----      ----      ----      ----      ----    UNCH                 7.4799                      17
9850       ----      ----      ----      ----      ----    UNCH                 7.5297                      13
LN NOV19 Henry Hub Natural Gas European Financial Option PUT
1250       ----      ----      ----      ----      ----    UNCH                  .0017                       8
1300       ----      ----      ----      ----      ----    UNCH                  .0022                      14
1350       ----      ----      ----      ----      ----    UNCH                  .0030                     114
1400       ----      ----      ----      ----      ----    UNCH                  .0039                       5
1450       ----      ----      ----      ----      ----    UNCH                  .0050                       8
1500       ----      ----      ----      ----      ----    UNCH                  .0064          85        2052
1550       ----      ----      ----      ----      ----    UNCH                  .0082                       2
1600       ----      ----      ----      ----      ----    UNCH                  .0102                       7
1650       ----      ----      ----      ----      ----    UNCH                  .0127                     157
1700       ----      ----      ----      ----      ----    UNCH                  .0157                      96
1750       ----      ----      ----      ----      ----    UNCH                  .0192                    8358
1800       ----      ----      ----      ----      ----    UNCH                  .0234                     270
1850       ----     .0290B     ----     .0290B     ----    UNCH                  .0285           5          33
1900       ----     .0350B     ----     .0350B     ----    UNCH                  .0346                     374
1950       ----     .0420B     ----     .0420B     ----    UNCH                  .0419           5          83
2000       ----     .0510B     ----     .0510B     ----    UNCH                  .0503          89       14018
2050       ----     .0620B     ----     .0620B     ----    UNCH                  .0602                     226
2100       ----     .0750B    .0710A    .0750B     ----    UNCH                  .0717          11         987
2150       ----     .0890B    .0850A    .0890B     ----    UNCH                  .0851         114        4542
2200       ----     .1060B     ----     .1060B     ----    UNCH                  .1006                     800
2250       ----     .1250B    .1180A    .1250B     ----    UNCH         500      .1183         440       12929
2300       ----     .1470B    .1380A    .1470B     ----    UNCH                  .1384                     416
2350       ----     .1710B     ----     .1710B     ----    UNCH                  .1608                    1357
2400       ----     .1960B    .1850A    .1960B     ----    UNCH                  .1856                    3862
2450       ----     .2250B     ----     .2250B     ----    UNCH                  .2127                     596
2500       ----     .2560B     ----     .2560B     ----    UNCH                  .2421                   14889
2550       ----     .2890B     ----     .2890B     ----    UNCH                  .2738                     873
2580       ----      ----      ----      ----      ----    UNCH                  .2939                     150
2600       ----     .3240B     ----     .3240B     ----    UNCH                  .3076                    2879
2650       ----     .3610B     ----     .3610B     ----    UNCH                  .3435                    4641
2700       ----     .3990B     ----     .3990B     ----    UNCH                  .3811           1        1177
2750       ----     .4390B     ----     .4390B     ----    UNCH                  .4203                    1585
2760       ----      ----      ----      ----      ----    UNCH                  .4283                       9
2800      .4620     .4800B    .4620     .4800B     ----    UNCH           2      .4610                     184
2810       ----      ----      ----      ----      ----    UNCH                  .4693                      22
2830       ----      ----      ----      ----      ----    UNCH                  .4861                       6
2850       ----     .5240B     ----     .5240B     ----    UNCH                  .5031                     715
2870       ----      ----      ----      ----      ----    UNCH                  .5203                      20
2900       ----     .5670B     ----     .5670B     ----    UNCH                  .5464                    1714
2950       ----     .6120B     ----     .6120B     ----    UNCH                  .5907                     386
3000       ----     .6580B     ----     .6580B     ----    UNCH                  .6359                     779
3250       ----     .8940B     ----     .8940B     ----    UNCH                  .8711
3500       ----    1.1370B     ----    1.1370B     ----    UNCH                 1.1139                      50
3750       ----    1.3860B     ----    1.3860B     ----    UNCH                 1.3597                      25
4000       ----    1.6340B     ----    1.6340B     ----    UNCH                 1.6068                     230
4650       ----    2.2780B     ----    2.2780B     ----    UNCH                 2.2515                      55
4750       ----    2.3770B     ----    2.3770B     ----    UNCH                 2.3509                     125
5150       ----    2.7740B     ----    2.7740B     ----    UNCH                 2.7483                      50
7000       ----    4.6120B     ----    4.6120B     ----    UNCH                 4.5872                      10
9500       ----    7.0920B     ----    7.0920B     ----    UNCH                 7.0727                       1
9650       ----    7.2420B     ----    7.2420B     ----    UNCH                 7.2218                       1
9800       ----    7.3910B     ----    7.3910B     ----    UNCH                 7.3710                       1
9950       ----    7.5400B     ----    7.5400B     ----    UNCH                 7.5201                       1
LN DEC19 Henry Hub Natural Gas European Financial Option PUT
1000       ----      ----      ----      ----      ----    UNCH                  .0001                       2
10000      ----    7.3900B     ----    7.3900B     ----    UNCH                 7.3705                       1
1500       ----      ----      ----      ----      ----    UNCH                  .0036                       4
1650       ----      ----      ----      ----      ----    UNCH                  .0076                      97
1750       ----      ----      ----      ----      ----    UNCH                  .0120                      76
1800       ----      ----      ----      ----      ----    UNCH                  .0147                      76
1850       ----      ----      ----      ----      ----    UNCH                  .0180                       3
1900       ----      ----      ----      ----      ----    UNCH                  .0220                      33
1950       ----      ----      ----      ----      ----    UNCH                  .0268                       1
2000       ----      ----      ----      ----      ----    UNCH                  .0325                     954
2050       ----      ----      ----      ----      ----    UNCH                  .0393                       2
2100       ----     .0480B     ----     .0480B     ----    UNCH                  .0474                      37
2150       ----     .0580B     ----     .0580B     ----    UNCH                  .0572                     157
2200       ----     .0700B     ----     .0700B     ----    UNCH                  .0687                     121
2250       ----     .0850B     ----     .0850B     ----    UNCH                  .0821         400        2845
2300       ----     .1020B     ----     .1020B     ----    UNCH                  .0974           1         108
2350       ----     .1190B     ----     .1190B     ----    UNCH                  .1149                     601
2400       ----     .1400B     ----     .1400B     ----    UNCH                  .1343                     912
2450       ----     .1650B     ----     .1650B     ----    UNCH                  .1557                    2278
2500       ----     .1890B     ----     .1890B     ----    UNCH                  .1794         400        5804
2550       ----     .2160B     ----     .2160B     ----    UNCH                  .2054                      34
2580       ----      ----      ----      ----      ----    UNCH                  .2219                     150
2600       ----     .2450B     ----     .2450B     ----    UNCH                  .2333                    1593
2650       ----     .2750B     ----     .2750B     ----    UNCH                  .2630                     344
2700       ----     .3070B     ----     .3070B     ----    UNCH                  .2946                     734
2750       ----     .3420B     ----     .3420B     ----    UNCH                  .3278                     619
2800       ----     .3770B     ----     .3770B     ----    UNCH                  .3626                     700
2810       ----      ----      ----      ----      ----    UNCH                  .3697                      22
2850       ----     .4140B     ----     .4140B     ----    UNCH                  .3988                     400
2870       ----      ----      ----      ----      ----    UNCH                  .4136                      20
2900       ----     .4530B     ----     .4530B     ----    UNCH                  .4363                     336
2950       ----     .4910B     ----     .4910B     ----    UNCH                  .4749                     526
3000       ----     .5310B     ----     .5310B     ----    UNCH                  .5147                     692
3050       ----     .5730B     ----     .5730B     ----    UNCH                  .5554                     203
3100       ----     .6160B     ----     .6160B     ----    UNCH                  .5970                     242
3150       ----     .6590B     ----     .6590B     ----    UNCH                  .6394                      53
3250       ----     .7460B     ----     .7460B     ----    UNCH                  .7264
3500       ----     .9740B     ----     .9740B     ----    UNCH                  .9532                      50
3750       ----    1.2120B     ----    1.2120B     ----    UNCH                 1.1891                      25
4000       ----    1.4520B     ----    1.4520B     ----    UNCH                 1.4298                     230
4650       ----    2.0900B     ----    2.0900B     ----    UNCH                 2.0659                      55
4750       ----    2.1890B     ----    2.1890B     ----    UNCH                 2.1644                     125
5150       ----    2.5830B     ----    2.5830B     ----    UNCH                 2.5595                      50
7000       ----    4.4150B     ----    4.4150B     ----    UNCH                 4.3929                      10
9250       ----    6.6460B     ----    6.6460B     ----    UNCH                 6.6260                       1
9500       ----    6.8940B     ----    6.8940B     ----    UNCH                 6.8741                       1
9750       ----    7.1420B     ----    7.1420B     ----    UNCH                 7.1223                       1
LN JAN20 Henry Hub Natural Gas European Financial Option PUT
1800       ----      ----      ----      ----      ----    UNCH                  .0134                      35
1900       ----      ----      ----      ----      ----    UNCH                  .0207                     105
1950       ----      ----      ----      ----      ----    UNCH                  .0256                       1
2000       ----      ----      ----      ----      ----    UNCH                  .0315                    1928
2100       ----      ----      ----      ----      ----    UNCH                  .0465                      10
2150      .0610     .0610     .0610     .0610      ----    UNCH           1      .0560                       6
2200       ----     .0690B     ----     .0690B     ----    UNCH                  .0671           1        3492
2250      .0860     .0860     .0860     .0860      ----    UNCH           1      .0798           2        3913
2300       ----     .0960B     ----     .0960B     ----    UNCH                  .0941                     600
2350       ----     .1130B     ----     .1130B     ----    UNCH                  .1101                       5
2400       ----     .1320B     ----     .1320B     ----    UNCH                  .1278                     475
2450       ----     .1530B     ----     .1530B     ----    UNCH                  .1477                     150
2500       ----     .1750B     ----     .1750B     ----    UNCH          20      .1695         300        9584
2550       ----     .2000B     ----     .2000B     ----    UNCH                  .1930                      21
2600       ----     .2270B     ----     .2270B     ----    UNCH                  .2184                    3276
2630       ----      ----      ----      ----      ----    UNCH                  .2344                      10
2650       ----     .2550B     ----     .2550B     ----    UNCH                  .2454                      62
2670       ----      ----      ----      ----      ----    UNCH                  .2567                       2
2700       ----     .2860B     ----     .2860B     ----    UNCH                  .2741                     255
2710       ----      ----      ----      ----      ----    UNCH                  .2801                       1
2720       ----      ----      ----      ----      ----    UNCH                  .2860                      11
2730       ----      ----      ----      ----      ----    UNCH                  .2921                      11
2750       ----     .3160B     ----     .3160B     ----    UNCH                  .3044                    1456
2800       ----     .3460B     ----     .3460B     ----    UNCH                  .3362                     710
2840       ----      ----      ----      ----      ----    UNCH                  .3627                      11
2850       ----     .3800B     ----     .3800B     ----    UNCH                  .3694                     280
2900       ----     .4150B     ----     .4150B     ----    UNCH                  .4040                      16
3000       ----     .4890B     ----     .4890B     ----    UNCH                  .4766                     777
3050       ----     .5280B     ----     .5280B     ----    UNCH                  .5145                      50
3100       ----     .5660B     ----     .5660B     ----    UNCH                  .5534                     150
3150       ----     .6060B     ----     .6060B     ----    UNCH                  .5930                     101
3200       ----     .6470B     ----     .6470B     ----    UNCH                  .6335                       5
3250       ----     .6890B     ----     .6890B     ----    UNCH                  .6747                       6
4450       ----    1.7950B     ----    1.7950B     ----    UNCH                 1.7762                      50
4500       ----    1.8430B     ----    1.8430B     ----    UNCH                 1.8244
5150       ----    2.4750B     ----    2.4750B     ----    UNCH                 2.4557                      25
5200       ----    2.5240B     ----    2.5240B     ----    UNCH                 2.5046                      75
LN FEB20 Henry Hub Natural Gas European Financial Option PUT
1800       ----      ----      ----      ----      ----    UNCH                  .0177                       1
2000       ----      ----      ----      ----      ----    UNCH                  .0431                    1226
2050       ----     .0530B     ----     .0530B     ----    UNCH                  .0524                       3
2100       ----     .0640B     ----     .0640B     ----    UNCH                  .0631                       5
2150       ----     .0770B     ----     .0770B     ----    UNCH                  .0753                       6
2200       ----     .0920B     ----     .0920B     ----    UNCH                  .0893                    3458
2250       ----     .1080B     ----     .1080B     ----    UNCH                  .1052         200        1437
2400       ----     .1680B     ----     .1680B     ----    UNCH                  .1636                     443
2450       ----     .1930B     ----     .1930B     ----    UNCH                  .1868                     175
2500       ----     .2180B     ----     .2180B     ----    UNCH          20      .2115         110        4649
2550       ----     .2450B     ----     .2450B     ----    UNCH                  .2380                      46
2600       ----     .2740B     ----     .2740B     ----    UNCH                  .2661                    3344
2630       ----      ----      ----      ----      ----    UNCH                  .2836                      10
2650       ----     .3040B     ----     .3040B     ----    UNCH                  .2956                      90
2670       ----      ----      ----      ----      ----    UNCH                  .3078                       2
2700       ----     .3350B     ----     .3350B     ----    UNCH                  .3266                     253
2710       ----      ----      ----      ----      ----    UNCH                  .3329                       1
2720       ----      ----      ----      ----      ----    UNCH                  .3394                      11
2730       ----      ----      ----      ----      ----    UNCH                  .3458                      11
2750       ----     .3670B     ----     .3670B     ----    UNCH                  .3589                     797
2800       ----     .3990B     ----     .3990B     ----    UNCH                  .3924                     165
2840       ----      ----      ----      ----      ----    UNCH                  .4201                      11
2850       ----     .4340B     ----     .4340B     ----    UNCH                  .4271                     159
2900       ----     .4710B     ----     .4710B     ----    UNCH                  .4628                      21
2950       ----     .5080B     ----     .5080B     ----    UNCH                  .4995                     100
3000       ----     .5460B     ----     .5460B     ----    UNCH                  .5371                     723
3100       ----     .6240B     ----     .6240B     ----    UNCH                  .6147                       6
3150       ----     .6640B     ----     .6640B     ----    UNCH                  .6546                     100
3350       ----     .8310B     ----     .8310B     ----    UNCH                  .8204                      25
4450       ----    1.8400B     ----    1.8400B     ----    UNCH                 1.8250                      50
5150       ----    2.5130B     ----    2.5130B     ----    UNCH                 2.4973                      25
5200       ----    2.5620B     ----    2.5620B     ----    UNCH                 2.5457                      75
LN MAR20 Henry Hub Natural Gas European Financial Option PUT
1750       ----      ----      ----      ----      ----    UNCH                  .0212                     450
1950       ----      ----      ----      ----      ----    UNCH                  .0494                       5
2000       ----      ----      ----      ----      ----    UNCH                  .0594           3        5551
2100       ----      ----      ----      ----      ----    UNCH                  .0838                     753
2200       ----      ----      ----      ----      ----    UNCH                  .1153                    3213
2250       ----     .1350B     ----     .1350B     ----    UNCH                  .1337                    3621
2300       ----     .1560B     ----     .1560B     ----    UNCH                  .1540          10          10
2350       ----     .1790B     ----     .1790B     ----    UNCH                  .1763          10          25
2400       ----     .2040B     ----     .2040B     ----    UNCH                  .2003                     863
2450       ----     .2320B     ----     .2320B     ----    UNCH                  .2261                     163
2500       ----     .2590B     ----     .2590B     ----    UNCH          20      .2538                    3219
2550       ----     .2890B     ----     .2890B     ----    UNCH                  .2830                      67
2600       ----     .3200B     ----     .3200B     ----    UNCH                  .3136          10        4685
2630       ----      ----      ----      ----      ----    UNCH                  .3326                      10
2650       ----     .3530B     ----     .3530B     ----    UNCH                  .3456                     142
2670       ----      ----      ----      ----      ----    UNCH                  .3587                       2
2700       ----     .3850B     ----     .3850B     ----    UNCH                  .3788                     205
2710       ----      ----      ----      ----      ----    UNCH                  .3856                       1
2720       ----      ----      ----      ----      ----    UNCH                  .3925                      11
2730       ----      ----      ----      ----      ----    UNCH                  .3994                      11
2750       ----     .4200B     ----     .4200B     ----    UNCH                  .4133                     847
2800       ----     .4560B     ----     .4560B     ----    UNCH                  .4489                     276
2840       ----      ----      ----      ----      ----    UNCH                  .4782                      11
2850       ----     .4930B     ----     .4930B     ----    UNCH                  .4856                     256
2900       ----     .5310B     ----     .5310B     ----    UNCH                  .5232                      76
3000       ----     .6100B     ----     .6100B     ----    UNCH                  .6011                    1040
3150       ----     .7320B     ----     .7320B     ----    UNCH                  .7231                     100
4450       ----    1.9200B     ----    1.9200B     ----    UNCH                 1.9069                      50
5150       ----    2.5920B     ----    2.5920B     ----    UNCH                 2.5799                      25
5200       ----    2.6410B     ----    2.6410B     ----    UNCH                 2.6283                      75
LN APR20 Henry Hub Natural Gas European Financial Option PUT
1500       ----      ----      ----      ----      ----    UNCH                  .0089                    2300
1750       ----      ----      ----      ----      ----    UNCH                  .0252                    4000
2000       ----      ----      ----      ----      ----    UNCH                  .0616         100        2990
2100       ----      ----      ----      ----      ----    UNCH                  .0851          10         260
2150       ----      ----      ----      ----      ----    UNCH                  .0993                     501
2200       ----      ----      ----      ----      ----    UNCH                  .1152          20        2475
2250       ----      ----      ----      ----      ----    UNCH                  .1332                    3850
