                PRELIMINARY PRICES AS OF 12/20/18 09:30 AM (CST)
E7 NOV21 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .1015                       1
E7 DEC21 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .0754                       1
E7 JAN22 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .0732                       1
E7 FEB22 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .1007                       1
E7 MAR22 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .1370                       1
E7 APR22 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .1540                       1
E7 MAY22 Henry Hub Natural Gas Last Day Financial Option PUT
230        ----      ----      ----      ----      ----    UNCH                  .1509                       1
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                                          275        3432
OH JAN19 NY Harbor ULSD Option CALL
16000      ----      ----      ----      ----      ----    UNCH                  .2061
17500      ----      ----     .0420A    .0480B     ----    UNCH                  .0714
17900      ----      ----     .0240A    .0240A     ----    UNCH                  .0450                       1
18000      ----      ----     .0210A    .0210A     ----    UNCH                  .0395                       2
18100      ----      ----     .0180A    .0180A     ----    UNCH                  .0343                       1
18200      ----      ----     .0155A    .0155A     ----    UNCH                  .0295          75         255
18300      ----      ----     .0135A    .0135A     ----    UNCH                  .0251                       3
18400      ----      ----      ----      ----      ----    UNCH                  .0212                     501
18500      ----      ----      ----      ----      ----    UNCH          25      .0177                     203
18600      ----      ----      ----      ----      ----    UNCH                  .0147                      21
18700      ----      ----      ----      ----      ----    UNCH                  .0121                       3
18800      ----      ----      ----      ----      ----    UNCH         100      .0099                     173
18900      ----      ----      ----      ----      ----    UNCH                  .0080                     185
19000      ----      ----      ----      ----      ----    UNCH                  .0064         100         138
19100      ----      ----      ----      ----      ----    UNCH                  .0054                      15
19200      ----      ----      ----      ----      ----    UNCH                  .0046                       4
19300      ----      ----      ----      ----      ----    UNCH                  .0041                       1
19400      ----      ----      ----      ----      ----    UNCH                  .0035                       2
19500      ----      ----      ----      ----      ----    UNCH                  .0031                     693
19600      ----      ----      ----      ----      ----    UNCH                  .0028                       9
19700      ----      ----      ----      ----      ----    UNCH                  .0024                       1
19800      ----      ----      ----      ----      ----    UNCH                  .0022                     133
19900      ----      ----      ----      ----      ----    UNCH                  .0019                       8
20000      ----      ----      ----      ----      ----    UNCH                  .0017                     286
20100      ----      ----      ----      ----      ----    UNCH                  .0015                       2
20200      ----      ----      ----      ----      ----    UNCH                  .0013                     127
20300      ----      ----      ----      ----      ----    UNCH                  .0011                      27
20500      ----      ----      ----      ----      ----    UNCH                  .0009                     573
20600      ----      ----      ----      ----      ----    UNCH                  .0008                       1
20700      ----      ----      ----      ----      ----    UNCH                  .0007                     101
20800      ----      ----      ----      ----      ----    UNCH                  .0006                      22
20900      ----      ----      ----      ----      ----    UNCH                  .0005                       9
21000      ----      ----      ----      ----      ----    UNCH                  .0005                     266
21100      ----      ----      ----      ----      ----    UNCH                  .0004                      59
21200      ----      ----      ----      ----      ----    UNCH                  .0003                      85
21300      ----      ----      ----      ----      ----    UNCH                  .0003                      50
21400      ----      ----      ----      ----      ----    UNCH                  .0003                      51
21500      ----      ----      ----      ----      ----    UNCH                  .0002                     218
21600      ----      ----      ----      ----      ----    UNCH                  .0002                       4
21700      ----      ----      ----      ----      ----    UNCH                  .0002                     155
21800      ----      ----      ----      ----      ----    UNCH                  .0001                     159
21900      ----      ----      ----      ----      ----    UNCH                  .0001                     181
22000      ----      ----      ----      ----      ----    UNCH                  .0001                     463
22100      ----      ----      ----      ----      ----    UNCH                  .0001                       3
22200      ----      ----      ----      ----      ----    UNCH                  .0001                      12
22300      ----      ----      ----      ----      ----    UNCH                  .0001                       4
22400      ----      ----      ----      ----      ----    UNCH                  .0001                     252
22500      ----      ----      ----      ----      ----    UNCH                  .0001                      84
22600      ----      ----      ----      ----      ----    UNCH                  .0001                     127
22700      ----      ----      ----      ----      ----    UNCH                  .0001                      29
22800      ----      ----      ----      ----      ----    UNCH                  .0001                       9
22900      ----      ----      ----      ----      ----    UNCH                  .0001                       1
23000      ----      ----      ----      ----      ----    UNCH                  .0001                     441
23100      ----      ----      ----      ----      ----    UNCH                  .0001                       2
23200      ----      ----      ----      ----      ----    UNCH                  .0001                      11
23300      ----      ----      ----      ----      ----    UNCH                  .0001                      11
23400      ----      ----      ----      ----      ----    UNCH                  .0001                       2
23500      ----      ----      ----      ----      ----    UNCH                  .0001                     105
23800      ----      ----      ----      ----      ----    UNCH                  .0001                      26
23900      ----      ----      ----      ----      ----    UNCH                  .0001                       1
24000      ----      ----      ----      ----      ----    UNCH                  .0001                     893
24100      ----      ----      ----      ----      ----    UNCH                  .0001                     101
24400      ----      ----      ----      ----      ----    UNCH                  .0001                       1
24500      ----      ----      ----      ----      ----    UNCH                  .0001                     203
24900      ----      ----      ----      ----      ----    UNCH                  .0001                       1
25000      ----      ----      ----      ----      ----    UNCH                  .0001                     726
26000      ----      ----      ----      ----      ----    UNCH                  .0001                     102
27000      ----      ----      ----      ----      ----    UNCH                  .0001                      50
OH FEB19 NY Harbor ULSD Option CALL
16000      ----      ----      ----      ----      ----    UNCH                  .2159
16500      ----      ----      ----      ----      ----    UNCH                  .1757
17000      ----      ----      ----      ----      ----    UNCH                  .1389                     100
17500      ----      ----     .0855A    .0855A     ----    UNCH                  .1064
17900      ----      ----     .0675A    .0675A     ----    UNCH                  .0841           1         102
18000      ----      ----     .0635A    .0635A     ----    UNCH                  .0791         100         100
18100      ----      ----     .0600A    .0600A     ----    UNCH                  .0743                       9
18200      ----      ----     .0565A    .0565A     ----    UNCH                  .0698                     400
18300      ----      ----     .0530A    .0530A     ----    UNCH                  .0654                     600
18400      ----      ----     .0500A    .0500A     ----    UNCH                  .0613           1         203
18500      ----      ----     .0470A    .0470A     ----    UNCH          25      .0574           1          53
18600      ----      ----     .0440A    .0440A     ----    UNCH                  .0536           1           6
18700      ----      ----     .0415A    .0415A     ----    UNCH                  .0500                     400
18800      ----      ----     .0390A    .0390A     ----    UNCH                  .0466                      79
18900      ----      ----     .0365A    .0365A     ----    UNCH                  .0434                       4
19000      ----      ----     .0340A    .0340A     ----    UNCH                  .0404         100         815
19100      ----      ----      ----      ----      ----    UNCH                  .0375                       3
19200      ----      ----      ----      ----      ----    UNCH                  .0349                     101
19300      ----      ----      ----      ----      ----    UNCH                  .0323           3           3
19400      ----      ----      ----      ----      ----    UNCH                  .0300                       4
19500      ----      ----      ----      ----      ----    UNCH                  .0278                     233
19600      ----      ----      ----      ----      ----    UNCH                  .0257                     307
19700      ----      ----      ----      ----      ----    UNCH                  .0237                     201
19800      ----      ----      ----      ----      ----    UNCH                  .0219                       8
19900      ----      ----      ----      ----      ----    UNCH                  .0202                       2
20000      ----      ----      ----      ----      ----    UNCH                  .0187                     573
20200      ----      ----      ----      ----      ----    UNCH                  .0159                       1
20400      ----      ----      ----      ----      ----    UNCH                  .0135
20500      ----      ----      ----      ----      ----    UNCH                  .0124         300         170
20600      ----      ----      ----      ----      ----    UNCH                  .0114                     201
20700      ----      ----      ----      ----      ----    UNCH                  .0105                     226
20800      ----      ----      ----      ----      ----    UNCH                  .0097                       9
20900      ----      ----      ----      ----      ----    UNCH                  .0089                      51
21000      ----      ----      ----      ----      ----    UNCH                  .0082                     317
21100      ----      ----      ----      ----      ----    UNCH                  .0076                      15
21200      ----      ----      ----      ----      ----    UNCH                  .0071                       6
21300      ----      ----      ----      ----      ----    UNCH                  .0066                       6
21400      ----      ----      ----      ----      ----    UNCH         100      .0061                     100
21500      ----      ----      ----      ----      ----    UNCH                  .0057                      26
21600      ----      ----      ----      ----      ----    UNCH                  .0053                       4
21700      ----      ----      ----      ----      ----    UNCH                  .0049                       5
21800      ----      ----      ----      ----      ----    UNCH                  .0046                      12
21900      ----      ----      ----      ----      ----    UNCH                  .0042                       9
22000      ----      ----      ----      ----      ----    UNCH                  .0039                     766
22100      ----      ----      ----      ----      ----    UNCH                  .0037                       4
22200      ----      ----      ----      ----      ----    UNCH                  .0034                     133
22300      ----      ----      ----      ----      ----    UNCH                  .0032                       7
22400      ----      ----      ----      ----      ----    UNCH                  .0029                       2
22500      ----      ----      ----      ----      ----    UNCH                  .0027                     160
22600      ----      ----      ----      ----      ----    UNCH                  .0025                       6
22700      ----      ----      ----      ----      ----    UNCH                  .0024                      80
22800      ----      ----      ----      ----      ----    UNCH                  .0022                       7
22900      ----      ----      ----      ----      ----    UNCH                  .0020                      50
23000      ----      ----      ----      ----      ----    UNCH                  .0019                     795
23100      ----      ----      ----      ----      ----    UNCH                  .0018                       2
23200      ----      ----      ----      ----      ----    UNCH                  .0017                       3
23300      ----      ----      ----      ----      ----    UNCH                  .0015                       1
23400      ----      ----      ----      ----      ----    UNCH                  .0014                       4
23500      ----      ----      ----      ----      ----    UNCH                  .0013                       7
23600      ----      ----      ----      ----      ----    UNCH                  .0013                       2
23800      ----      ----      ----      ----      ----    UNCH                  .0011                       3
23900      ----      ----      ----      ----      ----    UNCH                  .0010                       2
24000      ----      ----      ----      ----      ----    UNCH                  .0010                      58
24100      ----      ----      ----      ----      ----    UNCH                  .0009                       1
24500      ----      ----      ----      ----      ----    UNCH                  .0007                     150
25000      ----      ----      ----      ----      ----    UNCH                  .0005                     222
26000      ----      ----      ----      ----      ----    UNCH                  .0003                     150
26500      ----      ----      ----      ----      ----    UNCH                  .0002                       4
27000      ----      ----      ----      ----      ----    UNCH                  .0001                     100
28000      ----      ----      ----      ----      ----    UNCH                  .0001                      16
OH MAR19 NY Harbor ULSD Option CALL
15000      ----      ----      ----      ----      ----    UNCH                  .2979
15700      ----      ----      ----      ----      ----    UNCH                  .2396                     100
16000      ----      ----      ----      ----      ----    UNCH         100      .2162                     300
16300      ----      ----      ----      ----      ----    UNCH                  .1939                     500
16400      ----      ----      ----      ----      ----    ----         300       ----
16800      ----      ----      ----      ----      ----    UNCH                  .1594                     200
17300      ----      ----     .1205A    .1205A     ----    UNCH                  .1286                     250
17600      ----      ----      ----      ----      ----    ----          50       ----
17700      ----      ----     .1015A    .1015A     ----    UNCH                  .1068          25          25
18000      ----      ----     .0890A    .0890A     ----    UNCH                  .0920                     450
18300      ----      ----     .0780A    .0780A     ----    UNCH                  .0785                      12
18400      ----      ----      ----      ----      ----    UNCH                  .0744                       1
18500      ----      ----      ----      ----      ----    UNCH                  .0705                     425
18600      ----      ----      ----      ----      ----    UNCH                  .0668         150         250
18700      ----      ----      ----      ----      ----    UNCH                  .0632                     301
18800      ----      ----      ----      ----      ----    UNCH                  .0599                     300
18900      ----      ----      ----      ----      ----    UNCH                  .0566                       3
19000      ----      ----      ----      ----      ----    UNCH          50      .0535                     701
19200      ----      ----      ----      ----      ----    UNCH                  .0477                     250
19300      ----      ----      ----      ----      ----    UNCH                  .0450                       1
19400      ----      ----      ----      ----      ----    UNCH                  .0424                       3
19500      ----      ----      ----      ----      ----    UNCH                  .0400                     541
19600      ----      ----      ----      ----      ----    UNCH                  .0376                      10
19700      ----      ----      ----      ----      ----    UNCH                  .0354                       2
19800      ----      ----      ----      ----      ----    UNCH                  .0333                       5
19900      ----      ----      ----      ----      ----    UNCH                  .0313                       2
20000      ----      ----     .0265A    .0265A     ----    UNCH                  .0294          50         579
20400      ----      ----      ----      ----      ----    UNCH                  .0225                      25
20500      ----      ----      ----      ----      ----    UNCH                  .0210                     250
20600      ----      ----      ----      ----      ----    UNCH                  .0196                      74
20700      ----      ----      ----      ----      ----    UNCH                  .0182                       1
20800      ----      ----      ----      ----      ----    UNCH                  .0169                     117
20900      ----      ----      ----      ----      ----    UNCH                  .0156                      57
21000      ----      ----      ----      ----      ----    UNCH                  .0145                     270
21100      ----      ----      ----      ----      ----    UNCH                  .0134                     110
21200      ----      ----      ----      ----      ----    UNCH                  .0124                       5
21300      ----      ----      ----      ----      ----    UNCH                  .0114                       4
21400      ----      ----      ----      ----      ----    UNCH                  .0106                     105
21500      ----      ----      ----      ----      ----    UNCH                  .0098          50         153
21600      ----      ----      ----      ----      ----    UNCH                  .0091                     330
21700      ----      ----      ----      ----      ----    UNCH                  .0085                       4
21800      ----      ----      ----      ----      ----    UNCH                  .0080                      55
21900      ----      ----      ----      ----      ----    UNCH                  .0074                     261
22000      ----      ----      ----      ----      ----    UNCH                  .0070                     923
22100      ----      ----      ----      ----      ----    UNCH                  .0065                       4
22200      ----      ----      ----      ----      ----    UNCH                  .0061                       5
22300      ----      ----      ----      ----      ----    UNCH                  .0058                       3
22400      ----      ----      ----      ----      ----    UNCH                  .0054                       1
22500      ----      ----      ----      ----      ----    UNCH                  .0051                     281
22600      ----      ----      ----      ----      ----    UNCH                  .0048                     226
22700      ----      ----      ----      ----      ----    UNCH                  .0045                       1
22800      ----      ----      ----      ----      ----    UNCH                  .0042                       7
23000      ----      ----      ----      ----      ----    UNCH                  .0038                     559
23200      ----      ----      ----      ----      ----    UNCH                  .0034                       3
23300      ----      ----      ----      ----      ----    UNCH                  .0032                       3
23400      ----      ----      ----      ----      ----    UNCH                  .0030                       2
23500      ----      ----      ----      ----      ----    UNCH                  .0029                      17
23600      ----      ----      ----      ----      ----    UNCH                  .0027                     200
23900      ----      ----      ----      ----      ----    UNCH                  .0023                      50
24000      ----      ----      ----      ----      ----    UNCH                  .0022                     817
24100      ----      ----      ----      ----      ----    UNCH                  .0021                       4
24200      ----      ----      ----      ----      ----    UNCH                  .0021                       2
24300      ----      ----      ----      ----      ----    UNCH                  .0020                       1
24400      ----      ----      ----      ----      ----    UNCH                  .0019                       1
24500      ----      ----      ----      ----      ----    UNCH                  .0018                     350
25000      ----      ----      ----      ----      ----    UNCH                  .0015                     675
26000      ----      ----      ----      ----      ----    UNCH                  .0012                     600
26500      ----      ----      ----      ----      ----    UNCH                  .0011                      20
27000      ----      ----      ----      ----      ----    UNCH                  .0010                      27
OH APR19 NY Harbor ULSD Option CALL
18000      ----      ----      ----      ----      ----    UNCH                  .1039
18200      ----      ----      ----      ----      ----    UNCH                  .0948                       1
18300      ----      ----      ----      ----      ----    UNCH                  .0905                       2
18600      ----      ----      ----      ----      ----    UNCH                  .0783                       2
18800      ----      ----      ----      ----      ----    UNCH                  .0708                       1
18900      ----      ----      ----      ----      ----    UNCH                  .0672                       3
19000      ----      ----      ----      ----      ----    UNCH                  .0638
19100      ----      ----      ----      ----      ----    UNCH                  .0605                     150
19200      ----      ----      ----      ----      ----    UNCH                  .0573                       5
19400      ----      ----      ----      ----      ----    UNCH                  .0514                       2
19500      ----      ----      ----      ----      ----    UNCH                  .0486                      75
19600      ----      ----      ----      ----      ----    UNCH                  .0459                       8
19900      ----      ----      ----      ----      ----    UNCH                  .0386                       2
20000      ----      ----      ----      ----      ----    UNCH                  .0364                       8
20400      ----      ----      ----      ----      ----    UNCH                  .0289                       1
20500      ----      ----      ----      ----      ----    UNCH                  .0273                       8
20600      ----      ----      ----      ----      ----    UNCH                  .0257                       3
20700      ----      ----      ----      ----      ----    UNCH                  .0243                       1
20800      ----      ----      ----      ----      ----    UNCH                  .0229                      12
20900      ----      ----      ----      ----      ----    UNCH                  .0215                       7
21000      ----      ----      ----      ----      ----    UNCH                  .0203                      56
21100      ----      ----      ----      ----      ----    UNCH                  .0191                      10
21200      ----      ----      ----      ----      ----    UNCH                  .0180                       4
21300      ----      ----      ----      ----      ----    UNCH                  .0169                       2
21400      ----      ----      ----      ----      ----    UNCH                  .0159                       3
21500      ----      ----      ----      ----      ----    UNCH                  .0150                       9
21600      ----      ----      ----      ----      ----    UNCH                  .0141                      84
21700      ----      ----      ----      ----      ----    UNCH                  .0133                       7
21800      ----      ----      ----      ----      ----    UNCH                  .0126                      12
21900      ----      ----      ----      ----      ----    UNCH                  .0119                      10
22000      ----      ----      ----      ----      ----    UNCH                  .0113                      94
22100      ----      ----      ----      ----      ----    UNCH                  .0108                       2
22200      ----      ----      ----      ----      ----    UNCH                  .0103                       5
22300      ----      ----      ----      ----      ----    UNCH                  .0098                       2
22400      ----      ----      ----      ----      ----    UNCH                  .0094                      12
22500      ----      ----      ----      ----      ----    UNCH                  .0090                     110
22600      ----      ----      ----      ----      ----    UNCH                  .0086                       8
22700      ----      ----      ----      ----      ----    UNCH                  .0082                       1
22800      ----      ----      ----      ----      ----    UNCH                  .0079                       5
22900      ----      ----      ----      ----      ----    UNCH                  .0076                       2
23000      ----      ----      ----      ----      ----    UNCH                  .0072                     120
23100      ----      ----      ----      ----      ----    UNCH                  .0069                       1
23400      ----      ----      ----      ----      ----    UNCH                  .0061                       2
23500      ----      ----      ----      ----      ----    UNCH                  .0058                       5
23800      ----      ----      ----      ----      ----    UNCH                  .0051                       2
23900      ----      ----      ----      ----      ----    UNCH                  .0049                       9
24000      ----      ----      ----      ----      ----    UNCH                  .0047                      37
24100      ----      ----      ----      ----      ----    UNCH                  .0045                       1
24300      ----      ----      ----      ----      ----    UNCH                  .0041                       7
24500      ----      ----      ----      ----      ----    UNCH                  .0038                       2
26000      ----      ----      ----      ----      ----    UNCH                  .0022                       1
28000      ----      ----      ----      ----      ----    UNCH                  .0013                      50
OH MAY19 NY Harbor ULSD Option CALL
18300      ----      ----      ----      ----      ----    UNCH                  .1002                       2
18500      ----      ----      ----      ----      ----    UNCH                  .0911                      10
18900      ----      ----      ----      ----      ----    UNCH                  .0751
19200      ----      ----      ----      ----      ----    UNCH                  .0648                       4
19800      ----      ----      ----      ----      ----    UNCH                  .0479                       2
19900      ----      ----      ----      ----      ----    UNCH                  .0455                       1
20000      ----      ----      ----      ----      ----    UNCH                  .0432                       1
20500      ----      ----      ----      ----      ----    UNCH                  .0337                      18
20600      ----      ----      ----      ----      ----    UNCH                  .0323                       1
20700      ----      ----      ----      ----      ----    UNCH                  .0310                       1
20800      ----      ----      ----      ----      ----    UNCH                  .0299                       2
20900      ----      ----      ----      ----      ----    UNCH                  .0289                       3
21000      ----      ----      ----      ----      ----    UNCH                  .0280                     151
21100      ----      ----      ----      ----      ----    UNCH                  .0273                       9
21200      ----      ----      ----      ----      ----    UNCH                  .0266                       1
21300      ----      ----      ----      ----      ----    UNCH                  .0260                       1
21400      ----      ----      ----      ----      ----    UNCH                  .0255                       1
21500      ----      ----      ----      ----      ----    UNCH                  .0250                       7
21600      ----      ----      ----      ----      ----    UNCH                  .0245                       1
21700      ----      ----      ----      ----      ----    UNCH                  .0242                       5
21800      ----      ----      ----      ----      ----    UNCH                  .0238                       7
21900      ----      ----      ----      ----      ----    UNCH                  .0234                       1
22000      ----      ----      ----      ----      ----    UNCH                  .0231                      30
22200      ----      ----      ----      ----      ----    UNCH                  .0225                       4
22300      ----      ----      ----      ----      ----    UNCH                  .0221                       3
22500      ----      ----      ----      ----      ----    UNCH                  .0214                     355
22600      ----      ----      ----      ----      ----    UNCH                  .0210                       1
22800      ----      ----      ----      ----      ----    UNCH                  .0202                       8
22900      ----      ----      ----      ----      ----    UNCH                  .0197                       1
23000      ----      ----      ----      ----      ----    UNCH                  .0191                       9
23100      ----      ----      ----      ----      ----    UNCH                  .0186                       1
23400      ----      ----      ----      ----      ----    UNCH                  .0171                       1
23500      ----      ----      ----      ----      ----    UNCH                  .0166                       5
23600      ----      ----      ----      ----      ----    UNCH                  .0162                       1
23700      ----      ----      ----      ----      ----    UNCH                  .0157                       1
24000      ----      ----      ----      ----      ----    UNCH                  .0144                     225
24100      ----      ----      ----      ----      ----    UNCH                  .0140                       1
24500      ----      ----      ----      ----      ----    UNCH                  .0124                       6
24800      ----      ----      ----      ----      ----    UNCH                  .0113                       2
OH JUN19 NY Harbor ULSD Option CALL
15000      ----      ----      ----      ----      ----    UNCH                  .3156
16000      ----      ----      ----      ----      ----    UNCH                  .2441
17500      ----      ----      ----      ----      ----    UNCH                  .1587         500         500
17900      ----      ----      ----      ----      ----    UNCH                  .1401                     100
18200      ----      ----      ----      ----      ----    UNCH                  .1272                     400
18300      ----      ----      ----      ----      ----    UNCH                  .1231                     450
18500      ----      ----      ----      ----      ----    UNCH                  .1152                     162
18600      ----      ----      ----      ----      ----    UNCH                  .1114                     276
18700      ----      ----      ----      ----      ----    UNCH                  .1077                     150
18800      ----      ----      ----      ----      ----    UNCH                  .1041                     100
19000      ----      ----      ----      ----      ----    UNCH                  .0972                     100
19200      ----      ----      ----      ----      ----    UNCH                  .0907                       2
19500      ----      ----      ----      ----      ----    UNCH                  .0816                     300
19600      ----      ----      ----      ----      ----    UNCH                  .0787                       1
20000      ----      ----      ----      ----      ----    UNCH                  .0681         190        1251
20200      ----      ----      ----      ----      ----    UNCH                  .0632                     200
20300      ----      ----      ----      ----      ----    UNCH                  .0608                     300
20400      ----      ----      ----      ----      ----    UNCH                  .0586
20500      ----      ----      ----      ----      ----    UNCH                  .0564                      16
20600      ----      ----      ----      ----      ----    UNCH                  .0543                     100
20800      ----      ----      ----      ----      ----    UNCH                  .0503                       1
21000      ----      ----      ----      ----      ----    UNCH                  .0465                    1152
21100      ----      ----      ----      ----      ----    UNCH                  .0447                       7
21200      ----      ----      ----      ----      ----    UNCH                  .0430                     101
21400      ----      ----      ----      ----      ----    UNCH                  .0398                     325
21500      ----      ----      ----      ----      ----    UNCH                  .0382                      42
21600      ----      ----      ----      ----      ----    UNCH                  .0367                     450
21700      ----      ----      ----      ----      ----    UNCH                  .0353                     201
21800      ----      ----      ----      ----      ----    UNCH                  .0339                     230
21900      ----      ----      ----      ----      ----    UNCH                  .0325                     100
22000      ----      ----      ----      ----      ----    UNCH                  .0312                    1080
22200      ----      ----      ----      ----      ----    UNCH                  .0288                       5
22400      ----      ----      ----      ----      ----    UNCH                  .0265                     101
22500      ----      ----      ----      ----      ----    UNCH                  .0254                     701
23000      ----      ----      ----      ----      ----    UNCH                  .0207                     533
23400      ----      ----      ----      ----      ----    UNCH                  .0176                       1
23600      ----      ----      ----      ----      ----    UNCH                  .0162                     100
23800      ----      ----      ----      ----      ----    UNCH                  .0150                     151
24000      ----      ----      ----      ----      ----    UNCH                  .0139                     153
25000      ----      ----      ----      ----      ----    UNCH                  .0097                     725
28000      ----      ----      ----      ----      ----    UNCH                  .0035                      25
30000      ----      ----      ----      ----      ----    UNCH                  .0020                      52
OH JLY19 NY Harbor ULSD Option CALL
18500      ----      ----      ----      ----      ----    UNCH                  .1273                      10
19400      ----      ----      ----      ----      ----    UNCH                  .0944                       5
20500      ----      ----      ----      ----      ----    UNCH                  .0651                      10
21900      ----      ----      ----      ----      ----    UNCH                  .0413                       1
23000      ----      ----      ----      ----      ----    UNCH                  .0326                       2
24200      ----      ----      ----      ----      ----    UNCH                  .0264                       1
OH AUG19 NY Harbor ULSD Option CALL
18500      ----      ----      ----      ----      ----    UNCH                  .1423                      10
20500      ----      ----      ----      ----      ----    UNCH                  .0773                      10
23000      ----      ----      ----      ----      ----    UNCH                  .0379                       1
23100      ----      ----      ----      ----      ----    UNCH                  .0370                       1
OH SEP19 NY Harbor ULSD Option CALL
17700      ----      ----      ----      ----      ----    UNCH                  .1950          50          50
18500      ----      ----      ----      ----      ----    UNCH                  .1566                      10
20500      ----      ----      ----      ----      ----    UNCH                  .0847                      10
21000      ----      ----      ----      ----      ----    UNCH                  .0720                     500
21500      ----      ----      ----      ----      ----    UNCH                  .0611                       1
22000      ----      ----      ----      ----      ----    UNCH                  .0517                     100
22500      ----      ----      ----      ----      ----    UNCH                  .0436                     150
23000      ----      ----      ----      ----      ----    UNCH                  .0366                      51
23400      ----      ----      ----      ----      ----    UNCH                  .0318                       1
23500      ----      ----      ----      ----      ----    UNCH                  .0307                      50
24000      ----      ----      ----      ----      ----    UNCH                  .0257                     750
26000      ----      ----      ----      ----      ----    UNCH                  .0153                     500
OH OCT19 NY Harbor ULSD Option CALL
18500      ----      ----      ----      ----      ----    UNCH                  .1717                      10
20500      ----      ----      ----      ----      ----    UNCH                  .1011                      10
23000      ----      ----      ----      ----      ----    UNCH                  .0517                       2
23800      ----      ----      ----      ----      ----    UNCH                  .0432                       1
OH NOV19 NY Harbor ULSD Option CALL
20000      ----      ----      ----      ----      ----    UNCH                  .1233                       1
21600      ----      ----      ----      ----      ----    UNCH                  .0811                       1
22500      ----      ----      ----      ----      ----    UNCH                  .0644
23000      ----      ----      ----      ----      ----    UNCH                  .0568                       1
OH DEC19 NY Harbor ULSD Option CALL
17000      ----      ----      ----      ----      ----    UNCH                  .2643
17900      ----      ----      ----      ----      ----    UNCH                  .2133                       2
18100      ----      ----      ----      ----      ----    UNCH                  .2031           1         201
18200      ----      ----      ----      ----      ----    UNCH                  .1982           2           3
18300      ----      ----      ----      ----      ----    UNCH                  .1934           1         201
18800      ----      ----      ----      ----      ----    UNCH                  .1708                      34
18900      ----      ----      ----      ----      ----    UNCH                  .1665                       3
19000      ----      ----      ----      ----      ----    UNCH                  .1624                      56
19100      ----      ----      ----      ----      ----    UNCH                  .1583                       9
19200      ----      ----      ----      ----      ----    UNCH                  .1544                     320
19300      ----      ----      ----      ----      ----    UNCH                  .1505                      65
19800      ----      ----      ----      ----      ----    UNCH                  .1324                      20
20000      ----      ----      ----      ----      ----    UNCH                  .1256                     150
20700      ----      ----      ----      ----      ----    UNCH                  .1045                     200
21500      ----      ----      ----      ----      ----    UNCH                  .0847                     200
22000      ----      ----      ----      ----      ----    UNCH                  .0741                      52
22300      ----      ----      ----      ----      ----    UNCH                  .0683                     400
22500      ----      ----      ----      ----      ----    UNCH                  .0647                      56
23000      ----      ----      ----      ----      ----    UNCH                  .0565                     101
26000      ----      ----      ----      ----      ----    UNCH                  .0337                     350
35000      ----      ----      ----      ----      ----    UNCH                  .0055                     125
OH JAN20 NY Harbor ULSD Option CALL
23500      ----      ----      ----      ----      ----    UNCH                  .0510                       1
OH MAR20 NY Harbor ULSD Option CALL
