,0,ret_5
2017-01-06 06:35:00-06:00,"b'Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....'",0.0004372062520494043
2019-06-07 02:44:00-05:00,b'#DDay75thAnniversary #DDay75 https://t.co/c8OTeHVScr',0.00043725404459991256
2017-01-10 19:20:00-06:00,b'FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!',0.0004373018476003061
2017-01-05 06:02:00-06:00,"b'...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....'",0.0004373018476003061
2017-01-11 06:32:00-06:00,"b'Russia has never tried to use leverage over me. I HAVE NOTHING TO DO WITH RUSSIA - NO DEALS, NO LOANS, NO NOTHING!'",0.0004373018476003061
2018-08-14 06:32:00-05:00,"b'When you give a crazed, crying lowlife a break, and give her a job at the White House, I guess it just didn\\u2019t work\\u2026 https://t.co/xpJpbroNNB'",0.0004378667133724494
2016-12-21 21:40:00-06:00,"b'I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!'",0.00043826010737372633
2018-08-15 21:41:00-05:00,b'\\u201cI\\u2019d strip the whole bunch of them. They\\u2019re all corrupt. They\\u2019ve all abused their power. They\\u2019ve all betrayed the A\\u2026 https://t.co/7EzDbrXrcM',0.0004384811014645269
2018-07-24 08:47:00-05:00,b'Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!',0.0004390972161236498
2018-07-24 08:40:00-05:00,"b'Today is the day to vote for Brian Kemp. Will be great for Georgia, full Endorsement! https://t.co/yPND2bJ219'",0.0004390972161236498
2018-08-15 08:19:00-05:00,b'\\u201cPeople who enter the United States without our permission are illegal aliens and illegal aliens should not be trea\\u2026 https://t.co/8Ebzu7AUBH',0.00043952180028129393
2019-03-20 21:41:00-05:00,"b'\\u201cJohn Solomon: As Russia Collusion fades, Ukrainian plot to help Clinton emerges.\\u201d @seanhannity  @FoxNews'",0.00044033465433729633
2019-05-27 10:25:00-05:00,"b""Hoping things will work out with Israel's coalition formation and Bibi and I can continue to make the alliance betw\\u2026 https://t.co/HBjyHCDpK6""",0.00044076163610719325
2019-05-23 19:20:00-05:00,"b'\\u201cToday, at the request and recommendation of the Attorney General of the United States, President Donald J. Trump d\\u2026 https://t.co/slgV6WqagB'b'....Today\\u2019s action will help ensure that all Americans learn the truth about the events that occurred, and the acti\\u2026 https://t.co/PMyHFbQEXC'b'....during the 2016 Presidential election. The Attorney General has also been delegated full and complete authority\\u2026 https://t.co/K2gYUmIVQs'",0.00044122837980938934
2018-07-18 05:09:00-05:00,"b'While the NATO meeting in Brussels was an acknowledged triumph, with billions of dollars more being put up by membe\\u2026 https://t.co/EE83ZMWxlM'",0.00044126731974229987
2019-03-13 17:36:00-05:00,b'\\u201cDouble Standard - Former FBI lawyer (Lisa Page) admits being told to go easy on Clinton.\\u201d  Very unfair!  @FoxNews',0.0004417351356126866
2018-01-18 17:40:00-06:00,b'House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!',0.0004418912947414936
2019-03-26 19:40:00-05:00,b'\\u201cI think this is probably the most consequential media screwup of the last 25 to 50 years. It is difficult to compr\\u2026 https://t.co/6dzxP2QnNH',0.000442008486562942
2019-02-25 09:13:00-06:00,b'Since my election as President the Dow Jones is up 43% and the NASDAQ Composite almost 50%. Great news for your 401\\u2026 https://t.co/bl7slkgcLx',0.000443301711144605
2018-07-12 12:53:00-05:00,b'Great success today at NATO! Billions of additional dollars paid by members since my election. Great spirit!',0.00044373446929357475
2018-06-12 19:28:00-05:00,"b'The World has taken a big step back from potential Nuclear catastrophe! No more rocket launches, nuclear testing or\\u2026 https://t.co/wVUhIEbQr7'",0.00044412861964825015
2018-08-02 05:39:00-05:00,"b'Charles Koch of Koch Brothers, who claims to be giving away millions of dollars to politicians even though I know v\\u2026 https://t.co/uXZSjDvJdn'",0.00044448395412925593
2018-07-12 10:11:00-05:00,"b'\\u201cTrump has been the most consequential president in history when it comes to minority employment. In June, for inst\\u2026 https://t.co/ZkM22tKnSD'",0.00044448395412925593
2018-01-12 06:21:00-06:00,"b'....Because of the Democrats not being interested in life and safety, DACA has now taken a big step backwards. The\\u2026 https://t.co/YzEuBuYGrs'",0.0004457917261055635
2018-11-09 14:34:00-06:00,"b'Just out \\u2014 in Arizona, SIGNATURES DON\\u2019T MATCH. Electoral corruption - Call for a new Election? We must protect our Democracy!'",0.00044626918957515175
2018-06-10 20:30:00-05:00,b'....And add to that the fact that the U.S. pays close to the entire cost of NATO-protecting many of these same coun\\u2026 https://t.co/4DA4vwrQ5F',0.000446548182548897
2018-12-03 09:57:00-06:00,"b'Bob Mueller (who is a much different man than people think) and his out of control band of Angry Democrats, don\\u2019t w\\u2026 https://t.co/walb5PaCq0'",0.0004466678577809541
2018-02-27 12:19:00-06:00,"b""\\u201cAmerican consumers are the most confident they've been since 2000....A strong job market is boosting confidence. T\\u2026 https://t.co/jabPYi1Opc""",0.0004468674591116275
2019-05-30 06:58:00-05:00,"b'....say he fought back against this phony crime that didn\\u2019t exist, this horrendous false accusation, and he shouldn\\u2026 https://t.co/Kdt35XahkP'b'Russia, Russia, Russia! That\\u2019s all you heard at the beginning of this Witch Hunt Hoax...And now Russia has disappea\\u2026 https://t.co/fUbv2gPksj'",0.00044738725841088047
2018-06-22 06:07:00-05:00,b'Republicans should stop wasting their time on Immigration until after we elect more Senators and Congressmen/women\\u2026 https://t.co/4HZ9ZIiNfr',0.00044879274750920026
2018-01-11 06:34:00-06:00,"b'\\u201cHouse votes on controversial FISA ACT today.\\u201d This is the act that may have been used, with the help of the discre\\u2026 https://t.co/PMLpbrd3pp'",0.000448913629017777
2018-06-22 08:44:00-05:00,b'We must maintain a Strong Southern Border. We cannot allow our Country to be overrun by illegal immigrants as the D\\u2026 https://t.co/3Ms9tXU4Cv',0.000449034575662326
2018-10-16 07:17:00-05:00,"b'Now that her claims of being of Indian heritage have turned out to be a scam and a lie, Elizabeth Warren should apo\\u2026 https://t.co/OvqW41zZj2'",0.0004492362982929021
2018-06-19 20:07:00-05:00,b'Homeland Security @SecNielsen did a fabulous job yesterday at the press conference explaining security at the borde\\u2026 https://t.co/2tSM8kZz2W',0.00044951901465431986
2018-01-09 18:17:00-06:00,"b'As I made very clear today, our country needs the security of the Wall on the Southern Border, which must be part of any DACA approval.'",0.0004495594317568783
2016-11-29 05:35:00-06:00,"b'I thought that @CNN would get better after they failed so badly in their support of Hillary Clinton however, since election, they are worse!'",0.000449842555105713
2018-10-21 20:50:00-05:00,"b'Ron @RonDeSantisFL DeSantis had a great debate victory tonight against Andrew Gillum, a mayor who presides over one\\u2026 https://t.co/l5mMojpkku'",0.00045004500450045
2018-06-24 19:02:00-05:00,b'.@jimmyfallon is now whimpering to all that he did the famous \\u201chair show\\u201d with me (where he seriously messed up my\\u2026 https://t.co/O7qrzxhEWv',0.0004500855162480871
2018-10-15 19:27:00-05:00,"b'TOGETHER, WE WILL PREVAIL! https://t.co/C1TLMVkDmt'",0.00045093795093795094
2018-05-14 10:17:00-05:00,b'#USEmbassyJerusalem https://t.co/f1SFvrkcAH',0.0004527345164795364
2018-10-22 20:24:00-05:00,b'https://t.co/flKQuv9MnX',0.00045293957786031344
2018-03-08 06:39:00-06:00,b'Looking forward to 3:30 P.M. meeting today at the White House. We have to protect &amp; build our Steel and Aluminum In\\u2026 https://t.co/TOvuYY0vmd',0.00045293957786031344
2018-11-05 19:03:00-06:00,"b'Thank you Indiana! A vote for Mike @Braun4Indiana is a vote to keep your jobs going up, your wages going up, and yo\\u2026 https://t.co/tFF6rzl3PW'",0.000453021654435082
2018-03-06 07:26:00-06:00,"b'Lowest rated Oscars in HISTORY. Problem is, we don\\u2019t have Stars anymore - except your President (just kidding, of course)!'",0.0004532269760696157
2018-05-23 14:30:00-05:00,"b'Today on Long Island, we were all moved to be joined by families who have suffered unthinkable heartbreak at the ha\\u2026 https://t.co/rYH7yzB6Wp'",0.0004541738577527477
2018-05-21 07:02:00-05:00,b'....top of the FBI. Brennan started this entire debacle about President Trump. We now know that Brennan had detaile\\u2026 https://t.co/HnquHM9Wtq',0.00045421511627906976
2018-05-21 06:54:00-05:00,"b'\\u201cJohn Brennan is panicking. He has disgraced himself, he has disgraced the Country, he has disgraced the entire Int\\u2026 https://t.co/8ITWKc8oid'",0.00045421511627906976
2018-11-29 06:33:00-06:00,"b'Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China, and t\\u2026 https://t.co/CgZbdOO8FE'",0.0004545867806164197
2018-05-18 05:52:00-05:00,"b'Fake News Media had me calling Immigrants, or Illegal Immigrants, \\u201cAnimals.\\u201d Wrong! They were begrudgingly forced t\\u2026 https://t.co/rNvS7poZl1'",0.00045475216007276033
2018-07-02 21:44:00-05:00,b'Many Democrats are deeply concerned about the fact that their \\u201cleadership\\u201d wants to denounce and abandon the great\\u2026 https://t.co/FRMluTw6hP',0.00045529047532325625
2018-04-18 07:06:00-05:00,"b'Slippery James Comey, the worst FBI Director in history, was not fired because of the phony Russia investigation wh\\u2026 https://t.co/iJO4tejdw6'",0.0004560379423568041
2016-11-16 06:26:00-06:00,"b'Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.'",0.0004565688848304988
2018-11-05 07:22:00-06:00,"b'If @AndrewGillum did the same job with Florida that he has done in Tallahassee as Mayor, the State will be a crime\\u2026 https://t.co/4lRrgDmf0z'",0.0004567044208987943
2018-02-22 06:55:00-06:00,"b'....History shows that a school shooting lasts, on average, 3 minutes. It takes police &amp; first responders approxima\\u2026 https://t.co/v68k63he25'",0.0004570383912248629
2018-06-25 12:12:00-05:00,"b'Congresswoman Maxine Waters, an extraordinarily low IQ person, has become, together with Nancy Pelosi, the Face of\\u2026 https://t.co/iZvAew0qOB'",0.00045716375605741976
2018-02-22 07:06:00-06:00,b'....If a potential \\u201csicko shooter\\u201d knows that a school has a large number of very weapons talented teachers (and ot\\u2026 https://t.co/NTnUcZxrle',0.00045728918968355586
2018-02-14 14:51:00-06:00,"b'My prayers and condolences to the families of the victims of the terrible Florida shooting. No child, teacher or an\\u2026 https://t.co/RFJxgM1jhm'",0.0004583371528096067
2018-05-30 07:47:00-05:00,"b'Rep.Trey Gowdy, \\u201cI don\\u2019t think so, I think what the President is doing is expressing frustration that Attorney Gene\\u2026 https://t.co/joZ7nSIVd8'",0.0004584632312488538
2019-02-07 05:14:00-06:00,"b'So now Congressman Adam Schiff announces, after having found zero Russian Collusion, that he is going to be looking\\u2026 https://t.co/xwGh0o6S4X'",0.0004588418830870882
2019-02-07 06:36:00-06:00,"b'Democrats at the top are killing the Great State of Virginia. If the three failing pols were Republicans, far stron\\u2026 https://t.co/qGGBMs95zF'",0.0004588418830870882
2017-12-19 09:08:00-06:00,b'A  story in the @washingtonpost that I was close to \\u201crescinding\\u201d the nomination of Justice Gorsuch prior to confirm\\u2026 https://t.co/wu6B3WTgX0',0.00045943214187264543
2018-02-14 12:16:00-06:00,"b'As we come together to celebrate the extraordinary contributions of African-Americans to our nation, our thoughts t\\u2026 https://t.co/SwAJxO88zC'",0.00045993928801398216
2018-03-05 05:48:00-06:00,"b'We have large trade deficits with Mexico and Canada. NAFTA, which is under renegotiation right now, has been a bad\\u2026 https://t.co/SdLj0DaHLu'",0.0004607445632141541
2019-02-07 18:02:00-06:00,"b'Each year, America pauses to remember its fallen astronaut heroes and the great accomplishments for which they stri\\u2026 https://t.co/O6Rec61dhB'",0.0004612971676353907
2018-05-09 06:49:00-05:00,b'Candace Owens of Turning Point USA is having a big impact on politics in our Country. She represents an ever expand\\u2026 https://t.co/9diPbA24vF',0.0004621072088724584
2017-12-15 07:56:00-06:00,b'It was my honor. THANK YOU! https://t.co/1LvqbRQ1bi',0.00046420945130442855
2017-12-08 09:07:00-06:00,b'LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin\\u2026 https://t.co/HaMncvh3Nc',0.0004667662434652726
2018-05-01 05:48:00-05:00,b'So disgraceful that the questions concerning the Russian Witch Hunt were \\u201cleaked\\u201d to the media. No questions on Col\\u2026 https://t.co/T2n7SAWgJp',0.0004679457182966776
2017-12-06 09:01:00-06:00,b'MAKE AMERICA GREAT AGAIN!',0.000469792351780513
2018-11-22 06:02:00-06:00,b'HAPPY THANKSGIVING TO ALL!',0.0004700131603684903
2019-01-28 07:51:00-06:00,"b'\\u201cIn the Media\\u2019s effort to destroy the President, they are actually destroying themselves. Given all of the tremendo\\u2026 https://t.co/yXteAEPz17'",0.00047027840481565086
2018-12-13 12:14:00-06:00,b'Happy 382nd Birthday @USNationalGuard. Our entire Nation is forever grateful for all you do 24/7/365. We love you!\\u2026 https://t.co/dF0icefxhN',0.0004704554008280015
2018-04-02 06:18:00-05:00,"b'DACA is dead because the Democrats didn\\u2019t care or act, and now everyone wants to get onto the DACA bandwagon... No\\u2026 https://t.co/8PfirxPo6U'",0.0004706325301204819
2018-05-04 05:46:00-05:00,"b'NBC NEWS is wrong again! They cite \\u201csources\\u201d which are constantly wrong. Problem is, like so many others, the sourc\\u2026 https://t.co/XuqtOEesHg'",0.0004715201810637495
2017-11-16 12:14:00-06:00,b'Need all on the UN Security Council to vote to renew the Joint Investigative Mechanism for Syria to ensure that Ass\\u2026 https://t.co/1fnmbOdhQR',0.0004773725415314111
2017-11-01 06:25:00-05:00,"b'The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.'",0.0004780114722753346
2019-01-15 09:19:00-06:00,b'Congratulations @ClemsonFB! https://t.co/w8viax0OWY',0.00047920260686218135
2017-11-02 06:55:00-05:00,b'...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!',0.0004798464491362764
2017-10-31 14:42:00-05:00,b'U.S. COAL PRODUCTION\\nUp\\U0001f4c87.8% past year. \\nDown\\U0001f4c931.5% last 10 years. \\n#EndingWarOnCoal https://t.co/xr20OBb2DV',0.00047998464049150427
